#--- Experiment --------------------------------------------------------------------------
#tank2
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.2] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/12/2022	12/31/2000	23.756132	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1008.771973	6.865799	45.610001	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Oxygen (%air sat.) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A Ch.2 CompT]	Time [A Ch.2 CompT]	 dt (s) [A Ch.2 CompT]	Sample Temp. (°C) [A Ch.2 CompT]	Status [A Ch.2 CompT]	Date [A Ch.2 CompP]	Time [A Ch.2 CompP]	 dt (s) [A Ch.2 CompP]	Pressure (mbar) [A Ch.2 CompP]	Status [A Ch.2 CompP]
12-07-2022	12:53:34.836	0.770	100.258	23.793	21	0	NotOK(11)	12-07-2022	12:53:34.836	0.770	6.839	OK	12-07-2022	12:53:34.836	0.770	1009	OK
12-07-2022	12:53:35.837	1.770	100.275	23.791	21	0	NotOK(11)	12-07-2022	12:53:35.837	1.770	6.838	OK	12-07-2022	12:53:35.837	1.770	1009	OK
12-07-2022	12:53:36.837	2.770	100.206	23.799	21	0	NotOK(11)	12-07-2022	12:53:36.837	2.770	6.838	OK	12-07-2022	12:53:36.837	2.770	1009	OK
12-07-2022	12:53:37.839	3.772	100.175	23.802	21	0	NotOK(11)	12-07-2022	12:53:37.839	3.772	6.841	OK	12-07-2022	12:53:37.839	3.772	1009	OK
12-07-2022	12:53:38.853	4.786	100.109	23.811	21	0	NotOK(11)	12-07-2022	12:53:38.853	4.786	6.839	OK	12-07-2022	12:53:38.853	4.786	1009	OK
12-07-2022	12:53:39.837	5.770	100.364	23.780	21	0	NotOK(11)	12-07-2022	12:53:39.837	5.770	6.839	OK	12-07-2022	12:53:39.837	5.770	1009	OK
12-07-2022	12:53:40.837	6.770	100.282	23.790	21	0	NotOK(11)	12-07-2022	12:53:40.837	6.770	6.836	OK	12-07-2022	12:53:40.837	6.770	1009	OK
12-07-2022	12:53:41.836	7.769	100.223	23.797	21	0	NotOK(11)	12-07-2022	12:53:41.836	7.769	6.837	OK	12-07-2022	12:53:41.836	7.769	1009	OK
12-07-2022	12:53:42.836	8.770	100.021	23.822	21	0	NotOK(11)	12-07-2022	12:53:42.836	8.770	6.837	OK	12-07-2022	12:53:42.836	8.770	1009	OK
12-07-2022	12:53:43.836	9.770	100.257	23.793	21	0	NotOK(11)	12-07-2022	12:53:43.836	9.770	6.838	OK	12-07-2022	12:53:43.836	9.770	1009	OK
12-07-2022	12:53:44.836	10.770	100.165	23.804	21	0	NotOK(11)	12-07-2022	12:53:44.836	10.770	6.837	OK	12-07-2022	12:53:44.836	10.770	1009	OK
12-07-2022	12:53:45.837	11.771	100.230	23.796	21	0	NotOK(11)	12-07-2022	12:53:45.837	11.771	6.836	OK	12-07-2022	12:53:45.837	11.771	1009	OK
12-07-2022	12:53:46.837	12.771	100.139	23.807	21	0	NotOK(11)	12-07-2022	12:53:46.837	12.771	6.837	OK	12-07-2022	12:53:46.837	12.771	1009	OK
12-07-2022	12:53:47.836	13.770	100.046	23.819	21	0	NotOK(11)	12-07-2022	12:53:47.836	13.770	6.837	OK	12-07-2022	12:53:47.836	13.770	1009	OK
