#--- Experiment --------------------------------------------------------------------------
#Tank_4
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/8/2022	12/31/2000	21.558000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.154000	30.130000	51.761000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (%air sat.) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
26-07-2022	15:14:52.508	0.155	NaN	-178.465	1	1	NotOK(12)	26-07-2022	15:14:52.508	0.155	13.312	OK	26-07-2022	15:14:52.508	0.155	1014	OK
26-07-2022	15:14:53.493	1.140	NaN	-175.518	1	1	NotOK(12)	26-07-2022	15:14:53.493	1.140	13.316	OK	26-07-2022	15:14:53.493	1.140	1014	OK
26-07-2022	15:14:54.494	2.141	NaN	-177.505	1	1	NotOK(12)	26-07-2022	15:14:54.494	2.141	13.316	OK	26-07-2022	15:14:54.494	2.141	1014	OK
26-07-2022	15:14:55.493	3.140	NaN	-175.579	1	1	NotOK(12)	26-07-2022	15:14:55.493	3.140	13.319	OK	26-07-2022	15:14:55.493	3.140	1014	OK
26-07-2022	15:14:56.501	4.148	NaN	-177.954	1	1	NotOK(12)	26-07-2022	15:14:56.501	4.148	13.325	OK	26-07-2022	15:14:56.501	4.148	1014	OK
26-07-2022	15:14:57.509	5.156	NaN	-176.274	1	1	NotOK(12)	26-07-2022	15:14:57.509	5.156	13.330	OK	26-07-2022	15:14:57.509	5.156	1014	OK
26-07-2022	15:14:58.494	6.141	NaN	-179.899	1	1	NotOK(12)	26-07-2022	15:14:58.494	6.141	13.333	OK	26-07-2022	15:14:58.494	6.141	1014	OK
26-07-2022	15:14:59.495	7.142	NaN	-178.027	1	1	NotOK(12)	26-07-2022	15:14:59.495	7.142	13.334	OK	26-07-2022	15:14:59.495	7.142	1014	OK
26-07-2022	15:15:00.493	8.140	NaN	-177.212	1	1	NotOK(12)	26-07-2022	15:15:00.493	8.140	13.331	OK	26-07-2022	15:15:00.493	8.140	1014	OK
26-07-2022	15:15:01.494	9.142	NaN	-175.954	1	1	NotOK(12)	26-07-2022	15:15:01.494	9.142	13.330	OK	26-07-2022	15:15:01.494	9.142	1014	OK
26-07-2022	15:15:02.508	10.155	NaN	-179.819	1	1	NotOK(12)	26-07-2022	15:15:02.508	10.155	13.326	OK	26-07-2022	15:15:02.508	10.155	1014	OK
26-07-2022	15:15:03.494	11.141	NaN	179.661	1	1	NotOK(12)	26-07-2022	15:15:03.494	11.141	13.325	OK	26-07-2022	15:15:03.494	11.141	1014	OK
26-07-2022	15:15:04.495	12.142	NaN	-177.921	1	1	NotOK(12)	26-07-2022	15:15:04.495	12.142	13.326	OK	26-07-2022	15:15:04.495	12.142	1014	OK
26-07-2022	15:15:05.493	13.140	NaN	-177.564	1	1	NotOK(12)	26-07-2022	15:15:05.493	13.140	13.348	OK	26-07-2022	15:15:05.493	13.140	1014	OK
