#--- Experiment --------------------------------------------------------------------------
#tank1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	30% (D)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	6/1/2022	12/31/2000	21.276000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.000000	0.000000	-0.000303	0.000000	0.000000	fixed f	1016.311000	16.743000	44.423000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (%air sat.) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
08-07-2022	21:08:11.005	0.805	NaN	-1.074	1	0	NotOK(12)	08-07-2022	21:08:11.005	0.805	23.893	OK	08-07-2022	21:08:11.005	0.805	1014	OK
08-07-2022	21:08:11.816	1.616	NaN	-0.719	1	1	NotOK(12)	08-07-2022	21:08:11.816	1.616	23.892	OK	08-07-2022	21:08:11.816	1.616	1014	OK
08-07-2022	21:08:12.835	2.635	NaN	-1.718	1	0	NotOK(12)	08-07-2022	21:08:12.835	2.635	23.896	OK	08-07-2022	21:08:12.835	2.635	1014	OK
08-07-2022	21:08:13.813	3.613	NaN	-0.220	1	0	NotOK(12)	08-07-2022	21:08:13.813	3.613	23.899	OK	08-07-2022	21:08:13.813	3.613	1014	OK
08-07-2022	21:08:14.857	4.657	NaN	-1.091	1	0	NotOK(12)	08-07-2022	21:08:14.857	4.657	23.901	OK	08-07-2022	21:08:14.857	4.657	1014	OK
08-07-2022	21:08:15.814	5.614	NaN	-0.360	1	0	NotOK(12)	08-07-2022	21:08:15.814	5.614	23.902	OK	08-07-2022	21:08:15.814	5.614	1014	OK
08-07-2022	21:08:16.816	6.616	NaN	-2.387	1	0	NotOK(12)	08-07-2022	21:08:16.816	6.616	23.904	OK	08-07-2022	21:08:16.816	6.616	1014	OK
08-07-2022	21:08:17.812	7.612	NaN	0.267	1	0	NotOK(12)	08-07-2022	21:08:17.812	7.612	23.905	OK	08-07-2022	21:08:17.812	7.612	1014	OK
08-07-2022	21:08:18.813	8.613	NaN	-1.826	1	1	NotOK(12)	08-07-2022	21:08:18.813	8.613	23.909	OK	08-07-2022	21:08:18.813	8.613	1014	OK
08-07-2022	21:08:19.822	9.623	NaN	-1.872	1	1	NotOK(12)	08-07-2022	21:08:19.822	9.623	23.911	OK	08-07-2022	21:08:19.822	9.623	1015	OK
08-07-2022	21:08:20.811	10.612	NaN	1.784	1	0	NotOK(12)	08-07-2022	21:08:20.811	10.612	23.916	OK	08-07-2022	21:08:20.811	10.612	1014	OK
08-07-2022	21:08:21.811	11.612	NaN	0.121	1	1	NotOK(12)	08-07-2022	21:08:21.811	11.612	23.916	OK	08-07-2022	21:08:21.811	11.612	1015	OK
08-07-2022	21:08:22.815	12.616	NaN	-0.235	1	0	NotOK(12)	08-07-2022	21:08:22.815	12.616	23.917	OK	08-07-2022	21:08:22.815	12.616	1014	OK
08-07-2022	21:08:24.025	13.826	NaN	-2.506	1	0	NotOK(12)	08-07-2022	21:08:24.025	13.826	23.912	OK	08-07-2022	21:08:24.025	13.826	1014	OK
08-07-2022	21:08:24.813	14.613	NaN	-1.331	1	1	NotOK(12)	08-07-2022	21:08:24.813	14.613	23.910	OK	08-07-2022	21:08:24.813	14.613	1014	OK
08-07-2022	21:08:25.815	15.615	NaN	-0.667	1	1	NotOK(12)	08-07-2022	21:08:25.815	15.615	23.910	OK	08-07-2022	21:08:25.815	15.615	1014	OK
08-07-2022	21:08:26.855	16.655	NaN	-0.271	1	1	NotOK(12)	08-07-2022	21:08:26.855	16.655	23.910	OK	08-07-2022	21:08:26.855	16.655	1015	OK
08-07-2022	21:08:27.818	17.618	NaN	-2.178	1	1	NotOK(12)	08-07-2022	21:08:27.818	17.618	23.910	OK	08-07-2022	21:08:27.818	17.618	1014	OK
08-07-2022	21:08:28.813	18.613	NaN	-0.642	1	2	NotOK(12)	08-07-2022	21:08:28.813	18.613	23.908	OK	08-07-2022	21:08:28.813	18.613	1014	OK
08-07-2022	21:08:29.812	19.612	NaN	-2.403	1	1	NotOK(12)	08-07-2022	21:08:29.812	19.612	23.908	OK	08-07-2022	21:08:29.812	19.612	1014	OK
08-07-2022	21:08:30.813	20.613	NaN	-1.088	1	1	NotOK(12)	08-07-2022	21:08:30.813	20.613	23.909	OK	08-07-2022	21:08:30.813	20.613	1014	OK
08-07-2022	21:08:31.821	21.621	NaN	-0.920	1	1	NotOK(12)	08-07-2022	21:08:31.821	21.621	23.908	OK	08-07-2022	21:08:31.821	21.621	1014	OK
08-07-2022	21:08:32.810	22.610	NaN	-1.117	1	1	NotOK(12)	08-07-2022	21:08:32.810	22.610	23.906	OK	08-07-2022	21:08:32.810	22.610	1014	OK
08-07-2022	21:08:34.019	23.819	NaN	-0.763	1	1	NotOK(12)	08-07-2022	21:08:34.019	23.819	23.905	OK	08-07-2022	21:08:34.019	23.819	1015	OK
08-07-2022	21:08:34.998	24.798	NaN	-1.759	1	1	NotOK(12)	08-07-2022	21:08:34.998	24.798	23.907	OK	08-07-2022	21:08:34.998	24.798	1015	OK
08-07-2022	21:08:35.997	25.797	NaN	-2.332	1	1	NotOK(12)	08-07-2022	21:08:35.997	25.797	23.907	OK	08-07-2022	21:08:35.997	25.797	1014	OK
08-07-2022	21:08:37.000	26.801	NaN	-0.081	1	1	NotOK(12)	08-07-2022	21:08:37.000	26.801	23.907	OK	08-07-2022	21:08:37.000	26.801	1014	OK
08-07-2022	21:08:37.998	27.799	NaN	-1.503	1	1	NotOK(12)	08-07-2022	21:08:37.998	27.799	23.906	OK	08-07-2022	21:08:37.998	27.799	1014	OK
