#--- Experiment --------------------------------------------------------------------------
#Tank_1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/8/2022	12/31/2000	21.558000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.154000	30.130000	51.761000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (%air sat.) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
19-07-2022	15:32:46.357	0.449	NaN	-178.971	1	2	NotOK(12)	19-07-2022	15:32:46.357	0.449	12.355	OK	19-07-2022	15:32:46.357	0.449	1005	OK
19-07-2022	15:32:47.351	1.443	NaN	-176.442	1	2	NotOK(12)	19-07-2022	15:32:47.351	1.443	12.355	OK	19-07-2022	15:32:47.351	1.443	1005	OK
19-07-2022	15:32:48.355	2.446	NaN	-177.213	1	2	NotOK(12)	19-07-2022	15:32:48.355	2.446	12.354	OK	19-07-2022	15:32:48.355	2.446	1005	OK
19-07-2022	15:32:49.352	3.443	NaN	-177.648	1	2	NotOK(12)	19-07-2022	15:32:49.352	3.443	12.353	OK	19-07-2022	15:32:49.352	3.443	1005	OK
19-07-2022	15:32:50.353	4.444	NaN	-176.195	1	2	NotOK(12)	19-07-2022	15:32:50.353	4.444	12.353	OK	19-07-2022	15:32:50.353	4.444	1005	OK
19-07-2022	15:32:51.350	5.441	NaN	-175.946	1	2	NotOK(12)	19-07-2022	15:32:51.350	5.441	12.353	OK	19-07-2022	15:32:51.350	5.441	1005	OK
19-07-2022	15:32:52.352	6.443	NaN	-176.200	1	2	NotOK(12)	19-07-2022	15:32:52.352	6.443	12.356	OK	19-07-2022	15:32:52.352	6.443	1005	OK
19-07-2022	15:32:53.356	7.447	NaN	-176.580	1	2	NotOK(12)	19-07-2022	15:32:53.356	7.447	12.355	OK	19-07-2022	15:32:53.356	7.447	1005	OK
19-07-2022	15:32:54.358	8.449	NaN	-177.615	1	2	NotOK(12)	19-07-2022	15:32:54.358	8.449	12.356	OK	19-07-2022	15:32:54.358	8.449	1005	OK
19-07-2022	15:32:55.352	9.444	NaN	-177.883	1	2	NotOK(12)	19-07-2022	15:32:55.352	9.444	12.357	OK	19-07-2022	15:32:55.352	9.444	1005	OK
19-07-2022	15:32:56.356	10.448	NaN	-178.043	1	2	NotOK(12)	19-07-2022	15:32:56.356	10.448	12.358	OK	19-07-2022	15:32:56.356	10.448	1005	OK
19-07-2022	15:32:57.350	11.442	NaN	-177.899	1	2	NotOK(12)	19-07-2022	15:32:57.350	11.442	12.362	OK	19-07-2022	15:32:57.350	11.442	1005	OK
19-07-2022	15:32:58.351	12.443	NaN	179.730	1	2	NotOK(12)	19-07-2022	15:32:58.351	12.443	12.364	OK	19-07-2022	15:32:58.351	12.443	1005	OK
19-07-2022	15:32:59.372	13.464	NaN	179.426	1	2	NotOK(12)	19-07-2022	15:32:59.372	13.464	12.363	OK	19-07-2022	15:32:59.372	13.464	1005	OK
