#--- Experiment --------------------------------------------------------------------------
#Tank_1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/19/2022	12/31/2000	21.532467	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1005.280029	12.380865	54.643002	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
19-07-2022	15:32:45.976	0.068	101.490	21.440	23	0	NotOK(11)	19-07-2022	15:32:45.976	0.068	12.355	OK	19-07-2022	15:32:45.976	0.068	1005	OK
19-07-2022	15:32:46.977	1.069	101.407	21.449	23	0	NotOK(11)	19-07-2022	15:32:46.977	1.069	12.355	OK	19-07-2022	15:32:46.977	1.069	1005	OK
19-07-2022	15:32:47.979	2.071	101.255	21.468	23	0	NotOK(11)	19-07-2022	15:32:47.979	2.071	12.353	OK	19-07-2022	15:32:47.979	2.071	1005	OK
19-07-2022	15:32:48.978	3.069	101.190	21.474	23	0	NotOK(11)	19-07-2022	15:32:48.978	3.069	12.354	OK	19-07-2022	15:32:48.978	3.069	1005	OK
19-07-2022	15:32:49.979	4.070	101.190	21.475	23	0	NotOK(11)	19-07-2022	15:32:49.979	4.070	12.354	OK	19-07-2022	15:32:49.979	4.070	1005	OK
19-07-2022	15:32:50.977	5.068	101.592	21.429	23	0	NotOK(11)	19-07-2022	15:32:50.977	5.068	12.353	OK	19-07-2022	15:32:50.977	5.068	1005	OK
19-07-2022	15:32:51.978	6.069	101.704	21.416	24	0	NotOK(11)	19-07-2022	15:32:51.978	6.069	12.355	OK	19-07-2022	15:32:51.978	6.069	1005	OK
19-07-2022	15:32:52.977	7.068	101.748	21.411	24	0	NotOK(11)	19-07-2022	15:32:52.977	7.068	12.355	OK	19-07-2022	15:32:52.977	7.068	1005	OK
19-07-2022	15:32:53.978	8.069	101.528	21.436	24	0	NotOK(11)	19-07-2022	15:32:53.978	8.069	12.356	OK	19-07-2022	15:32:53.978	8.069	1005	OK
19-07-2022	15:32:54.977	9.069	101.539	21.434	24	0	NotOK(11)	19-07-2022	15:32:54.977	9.069	12.357	OK	19-07-2022	15:32:54.977	9.069	1005	OK
19-07-2022	15:32:55.982	10.074	101.583	21.429	24	0	NotOK(11)	19-07-2022	15:32:55.982	10.074	12.357	OK	19-07-2022	15:32:55.982	10.074	1005	OK
19-07-2022	15:32:56.977	11.069	101.330	21.458	24	0	NotOK(11)	19-07-2022	15:32:56.977	11.069	12.360	OK	19-07-2022	15:32:56.977	11.069	1005	OK
19-07-2022	15:32:57.978	12.070	101.396	21.450	24	0	NotOK(11)	19-07-2022	15:32:57.978	12.070	12.364	OK	19-07-2022	15:32:57.978	12.070	1005	OK
19-07-2022	15:32:58.979	13.071	101.333	21.458	23	0	NotOK(11)	19-07-2022	15:32:58.979	13.071	12.363	OK	19-07-2022	15:32:58.979	13.071	1005	OK
