Compound	Module	101	102	103	104	105	106	107	108	109	110	111	112	113	114	201	202	203	204	205	206	207	208	209	210	211	212	213	301	302	303	304	305	306	307	308	401	402	403	404	405	406	407	408	409	410	411	412	413	501	502	503	504	505	506	507	508	509	510	511	512	513	601	602	603	604	605	606	607	608	PubChem	KEGG	class
FA 24:0(2OH)	19	9465	8416	17774	8741	9584	17612	9223	7551	10161	12466	9400	7175	7880	11611	7936	11349	14538	10937	10704	11144	9159	6149	11676	11917	11013	10388	10088	9920	10331	8234	6748	7165	9325	9550	9824	8413	9172	8510	6539	9373	6719	6520	11290	11532	8051	8438	8328	10332	9618	9319	9814	7089	8414	10611	17601	9100	12758	11536	9260	10918	12883	6968	9647	6732	5556	8404	63640	7317	9120	NA	NA	lipid
FA 25:0	19	12735	9076	6201	8518	12568	10406	8907	9590	11558	9300	10145	8141	11402	15694	12043	9829	16673	13052	12082	12794	10468	13631	12469	17522	12474	11837	11378	11266	12777	5769	11412	8011	11449	9049	12996	12423	11014	7195	6709	11544	9309	8048	11449	13793	9304	11127	11332	9572	9102	11174	10768	5874	8894	9820	37665	10990	11536	13580	6267	14727	10395	9562	7863	5642	6531	11758	77162	8425	11866	NA	NA	lipid
FA 30:0	19	4506	3341	3705	2867	3432	3714	3238	3727	3305	3536	3019	3353	3002	3587	3306	4290	4898	4135	2818	3867	2821	3515	3984	4551	4616	3845	3532	4140	4912	2252	3473	4102	3321	3146	3877	3861	3426	3408	2177	3275	3320	2370	3381	3606	3121	3732	3708	3458	3269	3474	2931	2416	3421	2882	6249	3407	3685	3442	2815	3396	3121	3928	2608	2098	2198	3231	20169	2374	3221	NA	NA	lipid
FAHFA 26:0	19	1963	1315	1088	1150	1583	1204	1125	1760	1676	1490	1329	1206	1525	1365	1287	1223	1793	1588	1553	1594	1145	1288	1527	1400	1532	1398	1255	1644	1448	1594	1945	1847	1494	1285	1640	1421	1372	1472	1221	1284	1250	1218	1926	1233	1139	1432	1272	1488	1020	1436	1161	1315	1440	1275	1528	1327	1603	1175	1290	1285	1427	1238	1104	1224	1188	1457	18607	1096	1633	NA	NA	lipid
PC 38:8	19	199788	251581	207882	288178	60617	149871	229415	117837	81571	361922	72457	275710	173456	282028	137881	347307	81291	282324	233752	33468	61059	274798	126422	134197	136615	83806	78749	82227	21919	194190	13230	113024	16516	17741	24107	167634	30706	85399	60380	233731	217794	88947	48277	152731	76248	119884	163596	130387	207803	117271	165473	190738	211589	202733	64673	9380	126820	155735	435914	102578	198234	46285	159919	133434	17894	9006	0	55160	62886	NA	NA	lipid
TG 64:1	19	78416	78418	699141	129758	150369	216239	80469	176103	53802	151411	60073	163099	44866	72392	72947	57988	59693	146437	136281	51989	114456	76999	49393	48918	175148	94090	111340	86047	59926	64010	44003	78344	68582	146498	63498	38750	88568	531039	35908	78002	130152	77146	306289	54008	120885	145596	266376	2213342	306561	192220	592257	130636	33585	102780	397872	113999	113178	219499	33237	211921	74705	63225	167229	40632	48924	213443	0	31837	42501	NA	NA	lipid
