LPE 18:2	4	NA	NA	935	337	558	655	441	1950	450	449	890	2422	701	425	938	696	524	452	950	525	833	442	1115	355	292	1065	1233	205	327	130	426	278	742	249	198	234	226	422	347	326	330	169	339	230	291	843	619	908	507	799	1024	1039	1341	1027	1667	713	795	905	486	236	273	410	579	278	386	1058	795	265	264	591	384	lipid
PC 16:0_18:2	4	NA	NA	11247	7941	9065	7951	6317	8981	6991	8203	8176	8739	9069	7941	5930	7520	5803	8996	10583	5089	9669	7921	12895	3836	4934	9197	5123	10796	7173	1912	7926	1728	6958	4272	3654	2904	4288	6483	3268	3914	4542	2738	4263	3844	3187	5805	6576	6547	6046	6003	7518	5914	11212	3356	10418	5457	7039	7026	5087	3931	7931	5851	5809	7589	4955	5054	3884	4396	6715	6611	4145	lipid
PC 18:2_20:5	4	NA	NA	16375	8018	13160	15017	12520	16252	8043	9493	9968	19037	24721	8400	13714	16490	10730	10664	13911	7901	19193	15429	15722	8502	8709	16228	8841	7105	6549	1314	6757	2028	5264	6755	2797	4728	4358	6988	4258	8338	4449	1955	4038	5581	5992	12789	11012	9218	6214	13521	12634	10054	14026	7365	14700	8589	13226	10309	9569	5497	10050	8587	9863	9758	8169	8067	7527	7120	6483	9258	5553	lipid
PC 34:2 Isomer A	4	NA	NA	28169051	8293241	17953142	13470644	8617699	12898880	13588652	13231266	18578119	15235012	16397151	13574988	9306519	14859434	7362055	13985171	17077979	5050866	15350914	12569119	28858392	7558871	11626906	19719564	7285499	19857591	11218635	1163875	12011608	1193603	9632466	4702191	2580881	1379723	2479534	10025945	2136409	6299610	3860930	4006922	6346505	5975993	4059952	11590029	13244158	8886430	9712597	9637377	12073834	7926960	24900278	3460089	19870293	8623625	14637798	12638104	6434677	1917013	14263498	9832696	14906675	10769231	7118207	7836605	6774047	6503415	10499578	9233462	8705484	lipid
PC 34:2 Isomer B	4	NA	NA	49407	24350	35284	27871	22192	28839	24860	28986	34103	31276	36138	30193	21986	27422	18969	31786	35438	16113	35209	28304	49973	15953	20654	34795	17283	39000	24306	7643	25759	6071	24199	16724	11467	6943	12350	23669	8005	14309	15655	8472	15888	13618	10762	22296	23829	26492	22717	21898	27304	18146	48604	9939	41586	16942	26766	22485	16860	11064	28328	21191	24483	24552	16157	16046	14296	15758	21784	21073	16308	lipid
PC 34:3	4	NA	NA	8097	2521	3686	1999	1989	4374	3389	3045	2612	2098	4398	3564	2645	4584	1772	4046	2800	2145	3065	2046	8821	2376	3249	4770	2881	1912	3254	774	2960	531	2349	1493	1270	816	1333	1807	1252	2444	1254	1720	1552	1657	1633	3241	3141	2300	1980	3648	3732	2557	8715	1984	7919	1924	3144	2826	2894	1660	3875	3198	3707	4026	2668	2479	2963	2946	3530	3742	2401	lipid
PC 34:3 Isomer B	4	NA	NA	4805987	1556061	2414322	2057453	1371375	1713429	1601946	1939674	2268582	1733157	2735220	1863295	1339274	3963550	1076918	2052547	1878677	590271	2074024	1609923	4702602	831568	1606295	3599112	866322	750643	2506955	77324	1430135	159278	1320444	616570	379113	125184	200418	1078455	284399	878432	402923	845842	669976	949831	631365	1425119	1030450	924898	672599	1372985	1845809	1175208	4475509	421409	3417464	1272803	1453735	2227052	676499	288473	1705689	1760446	2225014	2105530	910298	941374	954752	1528185	1909167	2171915	1088009	lipid
PC 36:3 Isomer A	4	NA	NA	21662769	5896413	13956068	7724510	5017108	10291349	5347271	8457308	11653164	9758064	10249523	8024032	4579957	11145574	5506048	11176304	13444044	2650965	8691745	6350211	23498148	3147199	3049942	18266531	5010079	1583564	7204390	336050	11955579	795362	11089321	3815997	1305812	1510490	2644595	11823020	1193386	2243528	875744	1571728	1299057	3087064	2371464	4348262	3001870	2993838	1926484	3333594	7699719	4224207	17292522	2522756	14390686	6603624	5711270	11492613	5436345	1426917	5267741	5964554	8312431	7920157	3166507	1918844	3046887	1719378	7120169	2630376	2152058	lipid
PC 36:3 Isomer AB	4	NA	NA	33005	12927	23392	15191	10607	20390	8470	14822	18284	17286	18890	15610	9664	17975	12832	21509	22721	7978	16303	12599	35896	6176	5543	27145	10089	3552	13154	1661	22969	3708	23213	11709	5451	6122	11803	22234	3823	5270	3855	2820	4308	6276	5281	7861	5160	8585	4773	7522	14488	9081	26144	5740	25362	10611	9881	18119	12166	7558	9197	10598	12567	16298	6450	3988	5813	4440	12929	6435	3696	lipid
PC 36:4 Isomer A	4	NA	NA	12812775	3827038	8152688	6366920	4137900	5713889	5062320	4858799	6544997	5637051	7742117	5038470	4077918	8740535	3354540	6390390	6986418	2381144	6512830	4448448	12816967	4643692	7651963	12044946	4208551	917123	6710571	500988	3999249	437151	4112578	1285384	812385	894658	819700	4509531	1196025	5054807	1045455	1126736	778972	2968247	1679467	7591218	6235399	2860701	837214	4833090	5787863	3423845	11081299	2387273	8360354	4485082	6868816	7873556	2924459	815097	4335104	4829053	7006000	5831946	5921061	7510235	4806181	7402076	5313799	4266267	6371981	lipid
PC 36:5 Isomer A	4	NA	NA	714287	167851	369564	225828	188264	278774	304194	186591	322978	325480	399598	211418	229478	541433	229753	285671	309704	92140	279234	215377	763797	184556	298294	1077638	230041	164557	325512	37731	198806	38163	153322	56064	56729	34583	72715	159926	118492	197828	43933	351388	79052	196725	163646	273909	205659	170731	108769	252897	358220	277228	637236	147212	499185	252664	263211	526828	182023	38404	260631	304419	416597	422504	178876	177762	238376	264514	373238	330230	199249	lipid
PC 38:7	4	NA	NA	4526038	1514212	2984955	3996852	2541913	4027939	3227458	1923777	3749147	4759956	6941692	2430058	2884906	5075517	2192449	1775806	2954034	1531647	4533722	4339479	4637796	3106132	3463326	3916281	2530522	1843644	1537322	155432	1945600	254919	959924	857641	359886	643660	221051	1420705	848466	2479421	590509	432689	927837	1585403	1546942	5189394	3666091	1900685	1593542	3665121	3293502	3129605	5346356	1403873	3814378	2855966	5206893	3177027	2208543	133201	2984578	2410629	4330647	2770431	2491867	2487909	2910022	1658091	2102949	2806240	2067949	lipid
PC 40:8 Isomer A	4	NA	NA	7575641	1729285	8492251	5597135	3672598	6982726	3933535	3149238	8455540	7739886	10501878	3429314	3347087	5897054	4289046	3625444	9568383	2496297	5377804	5915900	6127352	2996337	2092601	6678733	3658333	1010945	2233109	373291	5794923	407198	3551089	671037	374354	560895	820301	3052115	994261	1579342	540367	1073201	929462	1800531	1878359	4240947	2319258	1829532	1181847	2686919	6103849	4137395	6830462	2098203	4949084	6064306	4143845	6890925	4407074	1219556	2744032	3961969	6317403	3513826	2733691	1946736	3540350	1053990	1958012	1301699	1491748	lipid
PC 40:8 Isomer B	4	NA	NA	18661	6754	23409	17061	12812	21810	8795	10538	16900	24364	26528	10910	10712	14577	13452	13840	21787	10066	17077	14666	16256	8864	5663	14211	11397	3725	7291	3214	16619	2531	13015	3322	2208	3298	4937	11032	4081	5806	3287	2974	4185	6145	7095	12485	6522	8698	4826	9257	18612	11498	18139	8559	14293	13923	11766	14931	13820	7538	9016	10786	12201	10811	7865	6481	8113	4048	6163	4845	3844	lipid
PE 36:3	4	NA	NA	23335	5169	15210	6912	4289	11677	5341	9918	12931	15563	10722	11150	4467	7992	3665	13137	16921	2706	7947	6590	13429	3678	3396	9949	3760	3564	5159	2805	14642	1703	13963	4717	2746	2008	2666	12298	1731	2819	2285	2152	4402	2875	2587	4308	3338	3885	3107	3599	9455	3638	17149	2628	14253	4391	4308	7590	3881	2797	5778	5722	6006	5367	2679	1847	3369	1471	5468	2234	3556	lipid
PE 38:7|PE 18:2_20:5 Isomer B	4	NA	NA	68322	20778	49104	47514	32693	58824	27793	36937	46979	78027	79394	31614	41508	50122	30502	30202	55222	21503	55365	46232	44933	22337	15702	21754	28137	11972	32860	2523	24217	3797	27528	8780	4605	6180	8069	19056	7733	8489	3021	4268	5753	11912	12693	28243	19757	20861	17078	25718	46705	34255	50800	16257	46343	30404	29319	30819	26191	12925	25088	34506	31312	20452	18326	13584	19066	7741	19233	13516	7947	lipid
