#--- Experiment --------------------------------------------------------------------------
#tank5
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/12/2022	12/31/2000	24.121134	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1008.239990	6.473866	63.717999	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
12-07-2022	14:25:51.646	0.209	98.837	24.307	28	1	NotOK(11)	12-07-2022	14:25:51.646	0.209	6.459	OK	12-07-2022	14:25:51.646	0.209	1008	OK
12-07-2022	14:25:52.652	1.215	99.137	24.271	28	-1	NotOK(11)	12-07-2022	14:25:52.652	1.215	6.456	OK	12-07-2022	14:25:52.652	1.215	1008	OK
12-07-2022	14:25:53.649	2.212	98.828	24.308	27	-2	NotOK(11)	12-07-2022	14:25:53.649	2.212	6.456	OK	12-07-2022	14:25:53.649	2.212	1008	OK
12-07-2022	14:25:54.648	3.211	98.450	24.355	28	-1	NotOK(11)	12-07-2022	14:25:54.648	3.211	6.453	OK	12-07-2022	14:25:54.648	3.211	1008	OK
12-07-2022	14:25:55.648	4.211	98.317	24.371	28	0	NotOK(11)	12-07-2022	14:25:55.648	4.211	6.453	OK	12-07-2022	14:25:55.648	4.211	1008	OK
12-07-2022	14:25:56.649	5.212	98.807	24.311	28	-1	NotOK(11)	12-07-2022	14:25:56.649	5.212	6.451	OK	12-07-2022	14:25:56.649	5.212	1008	OK
12-07-2022	14:25:57.649	6.211	98.849	24.306	27	-2	NotOK(11)	12-07-2022	14:25:57.649	6.211	6.453	OK	12-07-2022	14:25:57.649	6.211	1008	OK
12-07-2022	14:25:58.647	7.209	98.813	24.311	28	2	NotOK(11)	12-07-2022	14:25:58.647	7.209	6.451	OK	12-07-2022	14:25:58.647	7.209	1008	OK
12-07-2022	14:25:59.656	8.218	98.678	24.327	28	-2	NotOK(11)	12-07-2022	14:25:59.656	8.218	6.452	OK	12-07-2022	14:25:59.656	8.218	1008	OK
12-07-2022	14:26:00.651	9.214	98.886	24.302	28	-1	NotOK(11)	12-07-2022	14:26:00.651	9.214	6.450	OK	12-07-2022	14:26:00.651	9.214	1008	OK
12-07-2022	14:26:01.654	10.217	98.606	24.336	28	-2	NotOK(11)	12-07-2022	14:26:01.654	10.217	6.452	OK	12-07-2022	14:26:01.654	10.217	1008	OK
12-07-2022	14:26:02.655	11.218	98.824	24.309	28	-2	NotOK(11)	12-07-2022	14:26:02.655	11.218	6.453	OK	12-07-2022	14:26:02.655	11.218	1008	OK
12-07-2022	14:26:03.656	12.219	98.751	24.318	28	-2	NotOK(11)	12-07-2022	14:26:03.656	12.219	6.454	OK	12-07-2022	14:26:03.656	12.219	1008	OK
12-07-2022	14:26:04.649	13.212	98.950	24.294	28	2	NotOK(11)	12-07-2022	14:26:04.649	13.212	6.453	OK	12-07-2022	14:26:04.649	13.212	1008	OK
