INCHIKEY,Chemical.Name,PubChem.CID,uniqueID,estimate,estimate1,estimate2,statistic,p.value,parameter,conf.low,conf.high,method,alternative,p.adj
BKAJNAXTPSGJCU-UHFFFAOYSA-N,4-Methyl-2-oxopentanoic acid,70,5,0.429570174116432,8.30935369433116,7.87978352021473,2.55628345731271,0.014664343035582,38.3123267744042,0.089472285925752,0.769668062307111,Welch Two Sample t-test,two.sided,0.0312839318092417
XOMRRQXKHMYMOC-OAQYLSRUSA-N,3-carboxy-N,N,N-trimethyl-2-[(1-oxohexadecyl)oxy]-1-Propanaminium,11953816,12,0.657616248472017,14.1249981796282,13.4673819311562,2.79215769492363,0.00819775700444103,37.4491830283972,0.18059526018063,1.1346372367634,Welch Two Sample t-test,two.sided,0.0233909227888505
FNPHNLNTJNMAEE-HSZRJFAPSA-N,Stearoylcarnitine,52922056,16,0.491796707181097,13.0172227873297,12.5254260801486,2.48175833431759,0.0179461142316954,35.513772908116,0.0897090762445764,0.893884338117617,Welch Two Sample t-test,two.sided,0.0358922284633909
MJLXQSQYKZWZCB-DQFWFXSYSA-N,O-linoleyl-L-carnitine,6450015,18,0.758433067523995,13.36149782742,12.603064759896,3.00883023897703,0.0049330164463617,33.7300772427332,0.246016026197564,1.27085010885043,Welch Two Sample t-test,two.sided,0.0182990564794155
GXTRSPPHWHQFMZ-NPNMLZSOSA-N,(13Z,16Z,19Z,22Z,25Z,28Z,31Z,34Z,37Z)-N-[(4E,8E)-1,3-dihydroxyoctadeca-4,8-dien-2-yl]tetraconta-13,16,19,22,25,28,31,34,37-nonaenamide,164267617,36,0.762160075045012,11.6055846435801,10.8434245685351,3.2362701620255,0.0026173312597761,35.6310667135558,0.284360596116984,1.23995955397304,Welch Two Sample t-test,two.sided,0.014956178627292
GCGTXOVNNFGTPQ-JHOUSYSJSA-N,N-(hexadecanoyl)-sphinganine,5283572,41,0.237968109520562,9.46840924853875,9.23044113901819,2.29623143637845,0.0271507859069977,38.7920415021314,0.028312217774166,0.447624001266958,Welch Two Sample t-test,two.sided,0.0493650652854504
MJQIARGPQMNBGT-WWUCIAQXSA-N,N-(9Z-octadecenoyl)-sphinganine,6442676,47,0.496954635954353,12.2430760255078,11.7461213895535,3.04903114260791,0.00466704545947466,31.0193045699846,0.164547372866537,0.829361899042169,Welch Two Sample t-test,two.sided,0.0182942454967809
WNPWDGNHTKGEDS-UHFFFAOYSA-N,N-(1,3-dihydroxyoctadeca-4,8-dien-2-yl)octadecanamide,25201955,48,0.248351441928873,8.19279124961622,7.94443980768734,2.34846393449109,0.0261996157799094,27.7915404558783,0.0316579573689397,0.465044926488805,Welch Two Sample t-test,two.sided,0.0484356161491961
CZKJGFHQZINDHS-RQDJVNCUSA-N,N-(eicosanoyl)-4E-heptadecasphingenine,134725797,49,0.4439799210746,8.45067984728894,8.00669992621434,3.03531941050181,0.00438339202146865,36.971596809771,0.147598559912712,0.740361282236488,Welch Two Sample t-test,two.sided,0.0182942454967809
XWBWIAOWSABHFI-NUKVNZTCSA-N,N-icosanoylsphingosine,5283566,50,0.460679543299451,10.1726176582295,9.71193811493004,3.2110024941719,0.00288007645097463,34.1458335169088,0.169161172879884,0.752197913719017,Welch Two Sample t-test,two.sided,0.0158900769708945
NBSDZPNNDCXPFZ-UHFFFAOYSA-N,N-(1,3-dihydroxyoctadeca-4,8-dien-2-yl)icosanamide,132994556,51,0.476105389049534,7.86367841744603,7.38757302839649,3.54520677968049,0.00122667515333444,32.1537816857937,0.202605667201771,0.749605110897297,Welch Two Sample t-test,two.sided,0.00934609640635767
WYSRACVJQVNCRW-PQPBPFPMSA-N,N-(tricosanoyl)-hexadecasphing-4-enine,11273482,52,0.386265925466017,9.08426490632537,8.69799898085935,2.65231100988613,0.0115324422347132,38.669590155055,0.0916134225193374,0.680918428412696,Welch Two Sample t-test,two.sided,0.0267418950370162
KEPQASGDXIEOIL-GLQCRSEXSA-N,N-docosanoylsphingosine,5283567,54,0.360563886504636,8.63632763215893,8.2757637456543,2.52577921290366,0.0157265618050585,38.9202263944864,0.0717987035531218,0.64932906945615,Welch Two Sample t-test,two.sided,0.0322596139590945
HILTUFAERVOALR-MQXYEJFFSA-N,N-(docosanoyl)-4E,14Z-sphingadienine,52931123,55,0.498510257461714,8.95592919707429,8.45741893961258,2.77960539230784,0.00833301624352798,38.9941079728963,0.135747598607796,0.861272916315632,Welch Two Sample t-test,two.sided,0.0233909227888505
KADBCXSPXAVXJL-UHFFFAOYSA-N,N-(1,3-dihydroxyoctadeca-4,8-dien-2-yl)tetracos-11-enamide,163141710,59,0.398182519791899,5.49401649135121,5.09583397155931,2.3157186568971,0.0259324415897597,38.9257345521154,0.0503642314458965,0.746000808137901,Welch Two Sample t-test,two.sided,0.0484356161491961
KZTJQXAANJHSCE-UHFFFAOYSA-N,N-(1,3-dihydroxyoctadecan-2-yl)octadecanamide,4255985,61,0.253980659863713,6.96619547308293,6.71221481321922,2.74499576175682,0.00911331834290413,38.8717950021688,0.0668114992241291,0.441149820503298,Welch Two Sample t-test,two.sided,0.0239037858174535
QSBYPNXLFMSGKH-UHFFFAOYSA-N,9-heptadecenoic acid,3014063,79,-0.315244602731571,8.70602873990388,9.02127334263545,-2.82478288304193,0.00744457327770378,38.6607551195973,-0.541039421575047,-0.0894497838880951,Welch Two Sample t-test,two.sided,0.0224815993777185
YOKHLRHWEXTWJR-ZHACJKMWSA-N,9-Nonadecenoic acid,14275215,85,-0.386580078003188,8.3040032357838,8.69058331378699,-2.67940526888914,0.0111165525264024,35.4039609353166,-0.679361209190336,-0.0937989468160402,Welch Two Sample t-test,two.sided,0.0261565941797704
AHANXAKGNAKFSK-PDBXOOCHSA-N,11,14,17-Eicosatrienoic acid,5312529,88,-0.368743441352332,7.27687857156925,7.64562201292159,-2.89822274281194,0.00685928360228941,30.7689704227309,-0.628311532540531,-0.109175350164133,Welch Two Sample t-test,two.sided,0.0216381935965898
HVGRZDASOHMCSK-AVQMFFATSA-N,13,16-Docosadienoic acid,5282807,92,-0.466995365210951,7.43096063240293,7.89795599761388,-3.20363934476034,0.00301490979419791,32.8227023028733,-0.763628074983007,-0.170362655438895,Welch Two Sample t-test,two.sided,0.0160795189023889
GJTDRNFWIDPARY-GTPZACKGSA-N,1-(9Z-eicosenoyl)-sn-glycero-3-phosphocholine,24779475,124,-0.423784303521039,5.58021786452738,6.00400216804842,-2.29458785879934,0.0275861207765261,36.649291214569,-0.798119940061984,-0.0494486669800943,Welch Two Sample t-test,two.sided,0.0495930261151031
YYQVCMMXPIJVHY-ZOIJLGJPSA-N,Lysophosphatidylcholine(20:2),52924053,125,-0.481825246918832,5.46390659089916,5.94573183781799,-2.67263644381534,0.0111115978512819,37.1579190689719,-0.847056609945353,-0.116593883892311,Welch Two Sample t-test,two.sided,0.0261565941797704
LSOWKZULVQWMLY-APPDJCNMSA-N,LPC(22:6/0:0),10415542,128,-0.844560974676721,11.5787955526417,12.4233565273184,-2.79733460056409,0.00876905968511873,31.0496951179447,-1.46028343163821,-0.228838517715227,Welch Two Sample t-test,two.sided,0.0237805008409999
XKBJVQHMEXMFDZ-UHFFFAOYSA-N,Lyso-PAF c-18,3985,132,0.374883570284056,6.78406537578393,6.40918180549988,2.65444072355902,0.0133937112354888,25.9258755723305,0.0845431418609146,0.665223998707198,Welch Two Sample t-test,two.sided,0.0289593756443002
JPNPIRVRGLGTRE-YSKCIPFOSA-N,LysoPE(20:4(8Z,11Z,14Z,17Z)/0:0),53480952,137,-0.509662873116388,7.19696510738858,7.70662798050497,-3.10992884416807,0.00476579074633392,24.0442185309077,-0.847866787782863,-0.171458958449912,Welch Two Sample t-test,two.sided,0.0182942454967809
KCWGBXXAJHVZNN-UHFFFAOYSA-N,[3-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] icosa-5,8,11,14,17-pentaenoate,75958074,138,-0.666329090376248,11.3115821755385,11.9779112659147,-2.7626750613377,0.00961401328878585,30.57390033956,-1.15851697798888,-0.174141202763615,Welch Two Sample t-test,two.sided,0.0244165416858053
XEVRBOQZSXWGQO-PAUXXPOVSA-N,Lyso-PE(22:6w3/0:0),52925132,139,-0.600402421171885,7.17000319242639,7.77040561359827,-2.75932937442422,0.0103562133771647,26.5644394897323,-1.04720295453589,-0.153601887807881,Welch Two Sample t-test,two.sided,0.0254922175437899
GIEIKQLTPYMKIQ-LPNQNMOLSA-N,[(2S)-1-hexadecanoyloxy-3-[(2R,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropan-2-yl] (5E,8E,11E,14E,17E)-icosa-5,8,11,14,17-pentaenoate,134732480,145,0.841410416032754,8.16928460998222,7.32787419394946,4.90016447220082,1.72734338194713e-05,38.8716997750005,0.494056191865201,1.18876464020031,Welch Two Sample t-test,two.sided,0.000921249803705136
XWBWIAOWSABHFI-UHFFFAOYSA-N,N-(1,3-dihydroxyoctadec-4-en-2-yl)icosanamide,4307993,147,0.446688461064792,11.3671761176425,10.9204876565777,2.38129313184509,0.0223735163191845,37.9480807267853,0.0669308695436753,0.826446052585908,Welch Two Sample t-test,two.sided,0.0431296700128857
XGGMHQYOVYWRLV-IZNHTBNISA-N,1-tetradecanoyl-2-(9Z-hexadecenoyl)-sn-glycero-3-phosphocholine,24778615,151,-0.474295434199643,12.4736522243846,12.9479476585843,-2.70123045498234,0.0105589955661371,35.1557890034721,-0.830695390724787,-0.117895477674499,Welch Two Sample t-test,two.sided,0.0255975650088173
JLPULHDHAOZNQI-UHFFFAOYSA-N,[3-(1-oxohexadecoxy)-2-(1-oxooctadeca-9,12-dienoxy)propyl] 2-(trimethylammonio)ethyl phosphate,122218,154,0.262220203514428,9.00478366423996,8.74256346072553,3.29904686263253,0.00218237725185468,36.2365505338842,0.101056471301186,0.423383935727669,Welch Two Sample t-test,two.sided,0.0129326059369166
IESVDEZGAHUQJU-UHFFFAOYSA-N,(2-Docosa-4,7,10,13,16,19-hexaenoyloxy-3-hexadecanoyloxypropyl) 2-(trimethylazaniumyl)ethyl phosphate,74063529,155,0.483017772746576,9.67014590815331,9.18712813540674,5.31777026195672,5.48383277348868e-06,36.4498039648011,0.298883102921194,0.667152442571959,Welch Two Sample t-test,two.sided,0.000438706621879095
ATHVAWFAEPLPPQ-UHFFFAOYSA-N,(3-Octadecanoyloxy-2-octadec-9-enoyloxypropyl) 2-(trimethylazaniumyl)ethyl phosphate,3033933,157,0.340899107613089,8.91203263467262,8.57113352705953,4.03756195919149,0.000348989644149222,29.7155929587441,0.168396891558217,0.51340132366796,Welch Two Sample t-test,two.sided,0.00576982419582272
FAUYAENFVCNTAL-UHFFFAOYSA-N,(2-Docosa-4,7,10,13,16,19-hexaenoyloxy-3-octadecanoyloxypropyl) 2-(trimethylazaniumyl)ethyl phosphate,133026175,158,0.372238580530059,8.85383995404541,8.48160137351535,3.83989588036825,0.00048002224194344,35.9788153701995,0.175631617617602,0.568845543442516,Welch Two Sample t-test,two.sided,0.0059079660546885
HRBNRYBXXRPMKP-OMCHRGCMSA-N,[2-[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]oxy-3-[(9Z,12Z)-octadeca-9,12-dienoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate,24778981,160,0.261129329763191,9.4650396694796,9.2039103397164,2.8269313760643,0.00744702979386925,38.1051636506383,0.0741489207666693,0.448109738759713,Welch Two Sample t-test,two.sided,0.0224815993777185
WTJKGGKOPKCXLL-VYOBOKEXSA-N,1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine,5497103,190,0.332976925238,18.1338209583539,17.8008440331159,3.12016896959092,0.00432087178447579,26.5613810496804,0.113841193996172,0.552112656479829,Welch Two Sample t-test,two.sided,0.0182942454967809
WTJKGGKOPKCXLL-MRCUWXFGSA-N,1-Palmitoyl-2-oleoylphosphatidylcholine,6436017,191,0.33302633425439,11.6863588885378,11.3533325542834,3.80942744477426,0.000560625955432,33.8082981197109,0.155327104884406,0.510725563624374,Welch Two Sample t-test,two.sided,0.00598001019127467
JLPULHDHAOZNQI-ZTIMHPMXSA-N,Lecithin,5287971,193,0.2834044498361,10.2867623074362,10.0033578576001,2.76303507614355,0.00906889879144058,34.9802485413622,0.0751721191403676,0.491636780531832,Welch Two Sample t-test,two.sided,0.0239037858174535
ATHVAWFAEPLPPQ-VRDBWYNSSA-N,1-Stearoyl-2-oleoyl-sn-glycero-3-phosphocholine,24778825,211,0.416980880971787,15.1065509822407,14.689570101269,3.4479913832028,0.00172100337731229,29.4909318215356,0.169820919018486,0.664140842925087,Welch Two Sample t-test,two.sided,0.01118029287064
ATHVAWFAEPLPPQ-VRDBWYNSSA-N,1-Stearoyl-2-oleoyl-sn-glycero-3-phosphocholine,24778825,212,0.347140701135469,9.90186546792249,9.55472476678702,3.75840409604718,0.000798527250271569,28.0440685002652,0.157955308637378,0.536326093633561,Welch Two Sample t-test,two.sided,0.00745694753999424
BXRLDROZWDUSGM-ZRYFCQOPSA-N,PC(18:1(9Z)/18:2(6Z,9Z)),24778937,216,0.535617969644495,15.9689862195036,15.4333682498591,2.90950354723689,0.00614811991429008,36.2844803184658,0.162362557456869,0.908873381832121,Welch Two Sample t-test,two.sided,0.0209297699209875
YPAZQMWFRMHBBM-CLKMJQEKSA-N,PC(18:2(9Z,12Z)/18:1(11Z)),53478785,217,0.464307199182395,9.69176084209208,9.22745364290968,3.37753731215812,0.00173595309627512,36.9078756815649,0.185744764152912,0.742869634211878,Welch Two Sample t-test,two.sided,0.01118029287064
