#--- Experiment --------------------------------------------------------------------------
#Tank_2
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/26/2022	12/31/2000	23.858000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.340027	6.608933	45.681999	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
26-07-2022	10:44:28.090	0.719	102.264	23.650	31	0	NotOK(11)	26-07-2022	10:44:28.090	0.719	6.623	OK	26-07-2022	10:44:28.090	0.719	1014	OK
26-07-2022	10:44:29.091	1.720	102.191	23.659	31	0	NotOK(11)	26-07-2022	10:44:29.091	1.720	6.619	OK	26-07-2022	10:44:29.091	1.720	1014	OK
26-07-2022	10:44:30.090	2.719	102.059	23.674	32	0	NotOK(11)	26-07-2022	10:44:30.090	2.719	6.617	OK	26-07-2022	10:44:30.090	2.719	1014	OK
26-07-2022	10:44:31.091	3.720	102.046	23.676	31	0	NotOK(11)	26-07-2022	10:44:31.091	3.720	6.618	OK	26-07-2022	10:44:31.091	3.720	1014	OK
26-07-2022	10:44:32.091	4.720	102.106	23.669	32	0	NotOK(11)	26-07-2022	10:44:32.091	4.720	6.618	OK	26-07-2022	10:44:32.091	4.720	1014	OK
26-07-2022	10:44:33.090	5.719	102.097	23.671	32	0	NotOK(11)	26-07-2022	10:44:33.090	5.719	6.617	OK	26-07-2022	10:44:33.090	5.719	1014	OK
26-07-2022	10:44:34.093	6.722	102.218	23.656	32	0	NotOK(11)	26-07-2022	10:44:34.093	6.722	6.618	OK	26-07-2022	10:44:34.093	6.722	1014	OK
26-07-2022	10:44:35.092	7.721	102.056	23.675	32	0	NotOK(11)	26-07-2022	10:44:35.092	7.721	6.621	OK	26-07-2022	10:44:35.092	7.721	1014	OK
26-07-2022	10:44:36.091	8.720	101.974	23.684	32	0	NotOK(11)	26-07-2022	10:44:36.091	8.720	6.630	OK	26-07-2022	10:44:36.091	8.720	1014	OK
26-07-2022	10:44:37.091	9.721	102.042	23.674	32	0	NotOK(11)	26-07-2022	10:44:37.091	9.721	6.641	OK	26-07-2022	10:44:37.091	9.721	1014	OK
26-07-2022	10:44:38.092	10.721	102.113	23.664	32	0	NotOK(11)	26-07-2022	10:44:38.092	10.721	6.657	OK	26-07-2022	10:44:38.092	10.721	1014	OK
26-07-2022	10:44:39.090	11.719	101.928	23.683	32	0	NotOK(11)	26-07-2022	10:44:39.090	11.719	6.673	OK	26-07-2022	10:44:39.090	11.719	1014	OK
26-07-2022	10:44:40.092	12.721	101.841	23.692	32	0	NotOK(11)	26-07-2022	10:44:40.092	12.721	6.682	OK	26-07-2022	10:44:40.092	12.721	1014	OK
26-07-2022	10:44:41.091	13.720	101.862	23.689	32	0	NotOK(11)	26-07-2022	10:44:41.091	13.720	6.688	OK	26-07-2022	10:44:41.091	13.720	1014	OK
