#--- Experiment --------------------------------------------------------------------------
#Tank_2
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/26/2022	12/31/2000	24.121468	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.304993	6.613933	45.223000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
26-07-2022	10:44:27.277	-0.094	101.172	24.043	32	0	NotOK(11)	26-07-2022	10:44:27.277	-0.094	6.624	OK	26-07-2022	10:44:27.277	-0.094	1014	OK
26-07-2022	10:44:28.277	0.906	101.253	24.034	32	0	NotOK(11)	26-07-2022	10:44:28.277	0.906	6.622	OK	26-07-2022	10:44:28.277	0.906	1014	OK
26-07-2022	10:44:29.277	1.906	101.092	24.054	32	0	NotOK(11)	26-07-2022	10:44:29.277	1.906	6.618	OK	26-07-2022	10:44:29.277	1.906	1014	OK
26-07-2022	10:44:30.282	2.911	101.124	24.049	32	0	NotOK(11)	26-07-2022	10:44:30.282	2.911	6.617	OK	26-07-2022	10:44:30.282	2.911	1014	OK
26-07-2022	10:44:31.278	3.907	101.216	24.038	32	0	NotOK(11)	26-07-2022	10:44:31.278	3.907	6.619	OK	26-07-2022	10:44:31.278	3.907	1014	OK
26-07-2022	10:44:32.278	4.907	101.312	24.027	32	0	NotOK(11)	26-07-2022	10:44:32.278	4.907	6.617	OK	26-07-2022	10:44:32.278	4.907	1014	OK
26-07-2022	10:44:33.274	5.903	101.305	24.028	32	0	NotOK(11)	26-07-2022	10:44:33.274	5.903	6.618	OK	26-07-2022	10:44:33.274	5.903	1014	OK
26-07-2022	10:44:34.279	6.908	101.317	24.026	32	0	NotOK(11)	26-07-2022	10:44:34.279	6.908	6.618	OK	26-07-2022	10:44:34.279	6.908	1014	OK
26-07-2022	10:44:35.278	7.907	101.393	24.017	32	0	NotOK(11)	26-07-2022	10:44:35.278	7.907	6.622	OK	26-07-2022	10:44:35.278	7.907	1014	OK
26-07-2022	10:44:36.294	8.924	101.428	24.012	32	0	NotOK(11)	26-07-2022	10:44:36.294	8.924	6.632	OK	26-07-2022	10:44:36.294	8.924	1014	OK
26-07-2022	10:44:37.279	9.908	101.310	24.024	32	0	NotOK(11)	26-07-2022	10:44:37.279	9.908	6.644	OK	26-07-2022	10:44:37.279	9.908	1014	OK
26-07-2022	10:44:38.278	10.907	101.211	24.033	32	0	NotOK(11)	26-07-2022	10:44:38.278	10.907	6.661	OK	26-07-2022	10:44:38.278	10.907	1014	OK
26-07-2022	10:44:39.277	11.906	101.231	24.029	32	0	NotOK(11)	26-07-2022	10:44:39.277	11.906	6.675	OK	26-07-2022	10:44:39.277	11.906	1014	OK
26-07-2022	10:44:40.279	12.908	101.187	24.034	32	0	NotOK(11)	26-07-2022	10:44:40.279	12.908	6.684	OK	26-07-2022	10:44:40.279	12.908	1014	OK
