#--- Experiment --------------------------------------------------------------------------
#Tank_5
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/8/2022	12/31/2000	21.558000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.154000	30.130000	51.761000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (%air sat.) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
19-07-2022	10:31:45.991	0.077	NaN	178.584	1	0	NotOK(12)	19-07-2022	10:31:45.991	0.077	5.135	OK	19-07-2022	10:31:45.991	0.077	1005	OK
19-07-2022	10:31:46.991	1.077	NaN	-178.457	1	0	NotOK(12)	19-07-2022	10:31:46.991	1.077	5.136	OK	19-07-2022	10:31:46.991	1.077	1005	OK
19-07-2022	10:31:47.989	2.075	NaN	178.669	1	1	NotOK(12)	19-07-2022	10:31:47.989	2.075	5.138	OK	19-07-2022	10:31:47.989	2.075	1005	OK
19-07-2022	10:31:49.010	3.096	NaN	179.594	1	1	NotOK(12)	19-07-2022	10:31:49.010	3.096	5.139	OK	19-07-2022	10:31:49.010	3.096	1005	OK
19-07-2022	10:31:49.992	4.078	NaN	179.534	1	0	NotOK(12)	19-07-2022	10:31:49.992	4.078	5.139	OK	19-07-2022	10:31:49.992	4.078	1005	OK
19-07-2022	10:31:50.993	5.079	NaN	179.251	1	1	NotOK(12)	19-07-2022	10:31:50.993	5.079	5.140	OK	19-07-2022	10:31:50.993	5.079	1005	OK
19-07-2022	10:31:51.993	6.079	NaN	178.258	1	0	NotOK(12)	19-07-2022	10:31:51.993	6.079	5.141	OK	19-07-2022	10:31:51.993	6.079	1005	OK
19-07-2022	10:31:52.994	7.080	NaN	179.203	1	0	NotOK(12)	19-07-2022	10:31:52.994	7.080	5.142	OK	19-07-2022	10:31:52.994	7.080	1005	OK
19-07-2022	10:31:53.993	8.079	NaN	-178.025	1	0	NotOK(12)	19-07-2022	10:31:53.993	8.079	5.143	OK	19-07-2022	10:31:53.993	8.079	1005	OK
19-07-2022	10:31:54.991	9.078	NaN	179.440	1	0	NotOK(12)	19-07-2022	10:31:54.991	9.078	5.144	OK	19-07-2022	10:31:54.991	9.078	1005	OK
19-07-2022	10:31:55.991	10.078	NaN	-179.524	1	0	NotOK(12)	19-07-2022	10:31:55.991	10.078	5.145	OK	19-07-2022	10:31:55.991	10.078	1005	OK
19-07-2022	10:31:56.993	11.080	NaN	-178.855	1	1	NotOK(12)	19-07-2022	10:31:56.993	11.080	5.144	OK	19-07-2022	10:31:56.993	11.080	1005	OK
19-07-2022	10:31:57.993	12.080	NaN	-178.615	1	0	NotOK(12)	19-07-2022	10:31:57.993	12.080	5.146	OK	19-07-2022	10:31:57.993	12.080	1005	OK
19-07-2022	10:31:58.993	13.080	NaN	-178.711	1	0	NotOK(12)	19-07-2022	10:31:58.993	13.080	5.145	OK	19-07-2022	10:31:58.993	13.080	1005	OK
19-07-2022	10:31:59.994	14.081	NaN	179.854	1	0	NotOK(12)	19-07-2022	10:31:59.994	14.081	5.147	OK	19-07-2022	10:31:59.994	14.081	1005	OK
19-07-2022	10:32:00.994	15.080	NaN	179.988	1	0	NotOK(12)	19-07-2022	10:32:00.994	15.080	5.147	OK	19-07-2022	10:32:00.994	15.080	1005	OK
19-07-2022	10:32:01.994	16.080	NaN	-178.828	1	0	NotOK(12)	19-07-2022	10:32:01.994	16.080	5.149	OK	19-07-2022	10:32:01.994	16.080	1005	OK
19-07-2022	10:32:02.993	17.079	NaN	179.614	1	0	NotOK(12)	19-07-2022	10:32:02.993	17.079	5.148	OK	19-07-2022	10:32:02.993	17.079	1005	OK
19-07-2022	10:32:03.992	18.078	NaN	-179.755	1	0	NotOK(12)	19-07-2022	10:32:03.992	18.078	5.148	OK	19-07-2022	10:32:03.992	18.078	1005	OK
19-07-2022	10:32:04.995	19.081	NaN	178.738	1	0	NotOK(12)	19-07-2022	10:32:04.995	19.081	5.148	OK	19-07-2022	10:32:04.995	19.081	1005	OK
19-07-2022	10:32:05.994	20.080	NaN	179.690	1	0	NotOK(12)	19-07-2022	10:32:05.994	20.080	5.149	OK	19-07-2022	10:32:05.994	20.080	1005	OK
19-07-2022	10:32:06.994	21.080	NaN	-179.442	1	1	NotOK(12)	19-07-2022	10:32:06.994	21.080	5.148	OK	19-07-2022	10:32:06.994	21.080	1005	OK
19-07-2022	10:32:07.995	22.081	NaN	-179.548	1	1	NotOK(12)	19-07-2022	10:32:07.995	22.081	5.147	OK	19-07-2022	10:32:07.995	22.081	1005	OK
