#--- Experiment --------------------------------------------------------------------------
#Tank_6
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/26/2022	12/31/2000	23.715601	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1013.627991	30.257799	52.688000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
26-07-2022	16:11:08.356	0.853	103.686	23.534	31	0	NotOK(11)	26-07-2022	16:11:08.356	0.853	30.259	OK	26-07-2022	16:11:08.356	0.853	1014	OK
26-07-2022	16:11:09.349	1.846	103.773	23.520	31	0	NotOK(11)	26-07-2022	16:11:09.349	1.846	30.307	OK	26-07-2022	16:11:09.349	1.846	1014	OK
26-07-2022	16:11:10.349	2.846	103.711	23.524	31	0	NotOK(11)	26-07-2022	16:11:10.349	2.846	30.349	OK	26-07-2022	16:11:10.349	2.846	1014	OK
26-07-2022	16:11:11.350	3.847	103.747	23.516	31	0	NotOK(11)	26-07-2022	16:11:11.350	3.847	30.394	OK	26-07-2022	16:11:11.350	3.847	1014	OK
26-07-2022	16:11:12.349	4.846	103.813	23.508	31	0	NotOK(11)	26-07-2022	16:11:12.349	4.846	30.396	OK	26-07-2022	16:11:12.349	4.846	1014	OK
26-07-2022	16:11:13.357	5.854	103.698	23.520	31	0	NotOK(11)	26-07-2022	16:11:13.357	5.854	30.407	OK	26-07-2022	16:11:13.357	5.854	1014	OK
26-07-2022	16:11:14.356	6.853	103.344	23.560	31	0	NotOK(11)	26-07-2022	16:11:14.356	6.853	30.426	OK	26-07-2022	16:11:14.356	6.853	1014	OK
26-07-2022	16:11:15.348	7.845	103.216	23.573	31	0	NotOK(11)	26-07-2022	16:11:15.348	7.845	30.448	OK	26-07-2022	16:11:15.348	7.845	1014	OK
26-07-2022	16:11:16.349	8.846	103.486	23.543	31	0	NotOK(11)	26-07-2022	16:11:16.349	8.846	30.426	OK	26-07-2022	16:11:16.349	8.846	1014	OK
26-07-2022	16:11:17.351	9.848	103.526	23.544	31	0	NotOK(11)	26-07-2022	16:11:17.351	9.848	30.363	OK	26-07-2022	16:11:17.351	9.848	1014	OK
26-07-2022	16:11:18.350	10.847	103.565	23.544	31	0	NotOK(11)	26-07-2022	16:11:18.350	10.847	30.313	OK	26-07-2022	16:11:18.350	10.847	1013	OK
26-07-2022	16:11:19.349	11.846	103.885	23.508	31	0	NotOK(11)	26-07-2022	16:11:19.349	11.846	30.294	OK	26-07-2022	16:11:19.349	11.846	1014	OK
26-07-2022	16:11:20.353	12.850	104.018	23.494	31	0	NotOK(11)	26-07-2022	16:11:20.353	12.850	30.276	OK	26-07-2022	16:11:20.353	12.850	1014	OK
26-07-2022	16:11:21.351	13.848	103.794	23.523	31	0	NotOK(11)	26-07-2022	16:11:21.351	13.848	30.243	OK	26-07-2022	16:11:21.351	13.848	1014	OK
