Plot Title: yrv_11,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435402, SEN S/N: 21435402)",Coupler Detached (LGR S/N: 21435402),Coupler Attached (LGR S/N: 21435402),Host Connected (LGR S/N: 21435402),Stopped (LGR S/N: 21435402),End Of File (LGR S/N: 21435402)
1,6/29/22 11:52,NA,,,,,
2,6/29/22 11:52,NA,Logged,,,,
3,6/29/22 12:07,13.558,,,,,
4,6/29/22 12:22,13.654,,,,,
5,6/29/22 12:37,13.654,,,,,
6,6/29/22 12:52,13.75,,,,,
7,6/29/22 13:07,13.75,,,,,
8,6/29/22 13:22,13.75,,,,,
9,6/29/22 13:37,13.846,,,,,
10,6/29/22 13:52,13.846,,,,,
11,6/29/22 14:07,13.846,,,,,
12,6/29/22 14:22,13.942,,,,,
13,6/29/22 14:37,13.942,,,,,
14,6/29/22 14:52,14.038,,,,,
15,6/29/22 15:07,14.038,,,,,
16,6/29/22 15:22,14.134,,,,,
17,6/29/22 15:37,14.23,,,,,
18,6/29/22 15:52,14.421,,,,,
19,6/29/22 16:07,14.517,,,,,
20,6/29/22 16:22,14.517,,,,,
21,6/29/22 16:37,14.613,,,,,
22,6/29/22 16:52,14.613,,,,,
23,6/29/22 17:07,14.613,,,,,
24,6/29/22 17:22,14.613,,,,,
25,6/29/22 17:37,14.613,,,,,
26,6/29/22 17:52,14.613,,,,,
27,6/29/22 18:07,14.517,,,,,
28,6/29/22 18:22,14.517,,,,,
29,6/29/22 18:37,14.421,,,,,
30,6/29/22 18:52,14.421,,,,,
31,6/29/22 19:07,14.325,,,,,
32,6/29/22 19:22,14.23,,,,,
33,6/29/22 19:37,14.23,,,,,
34,6/29/22 19:52,14.134,,,,,
35,6/29/22 20:07,14.134,,,,,
36,6/29/22 20:22,14.134,,,,,
37,6/29/22 20:37,14.23,,,,,
38,6/29/22 20:52,14.23,,,,,
39,6/29/22 21:07,14.23,,,,,
40,6/29/22 21:22,14.23,,,,,
41,6/29/22 21:37,14.23,,,,,
42,6/29/22 21:52,14.23,,,,,
43,6/29/22 22:07,14.23,,,,,
44,6/29/22 22:22,14.23,,,,,
45,6/29/22 22:37,14.23,,,,,
46,6/29/22 22:52,14.23,,,,,
47,6/29/22 23:07,14.134,,,,,
48,6/29/22 23:22,14.134,,,,,
49,6/29/22 23:37,14.134,,,,,
50,6/29/22 23:52,14.038,,,,,
51,6/30/22 0:07,14.038,,,,,
52,6/30/22 0:22,14.038,,,,,
53,6/30/22 0:37,14.038,,,,,
54,6/30/22 0:52,14.038,,,,,
55,6/30/22 1:07,14.038,,,,,
56,6/30/22 1:22,14.038,,,,,
57,6/30/22 1:37,14.038,,,,,
58,6/30/22 1:52,14.038,,,,,
59,6/30/22 2:07,14.038,,,,,
60,6/30/22 2:22,14.038,,,,,
61,6/30/22 2:37,14.038,,,,,
62,6/30/22 2:52,14.038,,,,,
63,6/30/22 3:07,14.038,,,,,
64,6/30/22 3:22,14.038,,,,,
65,6/30/22 3:37,14.038,,,,,
66,6/30/22 3:52,14.134,,,,,
67,6/30/22 4:07,14.134,,,,,
68,6/30/22 4:22,14.134,,,,,
69,6/30/22 4:37,14.134,,,,,
70,6/30/22 4:52,14.23,,,,,
71,6/30/22 5:07,14.23,,,,,
72,6/30/22 5:22,14.23,,,,,
73,6/30/22 5:37,14.23,,,,,
74,6/30/22 5:52,14.23,,,,,
75,6/30/22 6:07,14.23,,,,,
76,6/30/22 6:22,14.23,,,,,
77,6/30/22 6:37,14.23,,,,,
78,6/30/22 6:52,14.134,,,,,
79,6/30/22 7:07,14.134,,,,,
80,6/30/22 7:22,14.134,,,,,
81,6/30/22 7:37,14.134,,,,,
82,6/30/22 7:52,14.038,,,,,
83,6/30/22 8:07,14.038,,,,,
84,6/30/22 8:22,14.038,,,,,
85,6/30/22 8:37,14.038,,,,,
86,6/30/22 8:52,13.942,,,,,
87,6/30/22 9:07,13.942,,,,,
88,6/30/22 9:22,13.846,,,,,
89,6/30/22 9:37,13.846,,,,,
90,6/30/22 9:52,13.846,,,,,
91,6/30/22 10:07,13.846,,,,,
92,6/30/22 10:22,13.942,,,,,
93,6/30/22 10:37,13.942,,,,,
94,6/30/22 10:52,13.942,,,,,
95,6/30/22 11:07,13.942,,,,,
96,6/30/22 11:22,13.942,,,,,
97,6/30/22 11:37,13.846,,,,,
98,6/30/22 11:52,13.846,,,,,
99,6/30/22 12:07,13.846,,,,,
100,6/30/22 12:22,13.846,,,,,
101,6/30/22 12:37,13.846,,,,,
102,6/30/22 12:52,13.942,,,,,
103,6/30/22 13:07,13.942,,,,,
104,6/30/22 13:22,14.038,,,,,
105,6/30/22 13:37,14.038,,,,,
106,6/30/22 13:52,13.942,,,,,
107,6/30/22 14:07,14.038,,,,,
108,6/30/22 14:22,14.038,,,,,
109,6/30/22 14:37,14.038,,,,,
110,6/30/22 14:52,14.038,,,,,
111,6/30/22 15:07,14.038,,,,,
112,6/30/22 15:22,14.038,,,,,
113,6/30/22 15:37,14.134,,,,,
114,6/30/22 15:52,14.134,,,,,
115,6/30/22 16:07,14.23,,,,,
116,6/30/22 16:22,14.23,,,,,
117,6/30/22 16:37,14.23,,,,,
118,6/30/22 16:52,14.23,,,,,
119,6/30/22 17:07,14.325,,,,,
120,6/30/22 17:22,14.325,,,,,
121,6/30/22 17:37,14.325,,,,,
122,6/30/22 17:52,14.421,,,,,
123,6/30/22 18:07,14.421,,,,,
124,6/30/22 18:22,14.421,,,,,
125,6/30/22 18:37,14.421,,,,,
126,6/30/22 18:52,14.421,,,,,
127,6/30/22 19:07,14.421,,,,,
128,6/30/22 19:22,14.421,,,,,
129,6/30/22 19:37,14.325,,,,,
130,6/30/22 19:52,14.325,,,,,
131,6/30/22 20:07,14.23,,,,,
132,6/30/22 20:22,14.23,,,,,
133,6/30/22 20:37,14.134,,,,,
134,6/30/22 20:52,14.23,,,,,
135,6/30/22 21:07,14.134,,,,,
136,6/30/22 21:22,14.23,,,,,
137,6/30/22 21:37,14.23,,,,,
138,6/30/22 21:52,14.23,,,,,
139,6/30/22 22:07,14.23,,,,,
140,6/30/22 22:22,14.23,,,,,
141,6/30/22 22:37,14.23,,,,,
142,6/30/22 22:52,14.23,,,,,
143,6/30/22 23:07,14.23,,,,,
144,6/30/22 23:22,14.23,,,,,
145,6/30/22 23:37,14.23,,,,,
146,6/30/22 23:52,14.23,,,,,
147,7/1/22 0:07,14.23,,,,,
148,7/1/22 0:22,14.23,,,,,
149,7/1/22 0:37,14.134,,,,,
150,7/1/22 0:52,14.134,,,,,
151,7/1/22 1:07,14.134,,,,,
152,7/1/22 1:22,14.134,,,,,
153,7/1/22 1:37,14.134,,,,,
154,7/1/22 1:52,14.134,,,,,
155,7/1/22 2:07,14.134,,,,,
156,7/1/22 2:22,14.134,,,,,
157,7/1/22 2:37,14.134,,,,,
158,7/1/22 2:52,14.134,,,,,
159,7/1/22 3:07,14.134,,,,,
160,7/1/22 3:22,14.134,,,,,
161,7/1/22 3:37,14.134,,,,,
162,7/1/22 3:52,14.134,,,,,
163,7/1/22 4:07,14.134,,,,,
164,7/1/22 4:22,14.134,,,,,
165,7/1/22 4:37,14.134,,,,,
166,7/1/22 4:52,14.134,,,,,
167,7/1/22 5:07,14.134,,,,,
168,7/1/22 5:22,14.23,,,,,
169,7/1/22 5:37,14.23,,,,,
170,7/1/22 5:52,14.23,,,,,
171,7/1/22 6:07,14.23,,,,,
172,7/1/22 6:22,14.23,,,,,
173,7/1/22 6:37,14.134,,,,,
174,7/1/22 6:52,14.134,,,,,
175,7/1/22 7:07,14.038,,,,,
176,7/1/22 7:22,13.942,,,,,
177,7/1/22 7:37,13.942,,,,,
178,7/1/22 7:52,13.942,,,,,
179,7/1/22 8:07,13.846,,,,,
180,7/1/22 8:22,13.846,,,,,
181,7/1/22 8:37,13.942,,,,,
182,7/1/22 8:52,13.942,,,,,
183,7/1/22 9:07,13.942,,,,,
184,7/1/22 9:22,13.942,,,,,
185,7/1/22 9:37,13.942,,,,,
186,7/1/22 9:52,13.942,,,,,
187,7/1/22 10:07,13.942,,,,,
188,7/1/22 10:22,13.942,,,,,
189,7/1/22 10:37,13.942,,,,,
190,7/1/22 10:52,14.038,,,,,
191,7/1/22 11:07,14.134,,,,,
192,7/1/22 11:22,14.134,,,,,
193,7/1/22 11:37,14.134,,,,,
194,7/1/22 11:52,14.134,,,,,
195,7/1/22 12:07,14.134,,,,,
196,7/1/22 12:22,14.134,,,,,
197,7/1/22 12:37,14.134,,,,,
198,7/1/22 12:52,14.038,,,,,
199,7/1/22 13:07,14.134,,,,,
200,7/1/22 13:22,14.134,,,,,
201,7/1/22 13:37,14.134,,,,,
202,7/1/22 13:52,14.134,,,,,
203,7/1/22 14:07,14.134,,,,,
204,7/1/22 14:22,14.23,,,,,
205,7/1/22 14:37,14.23,,,,,
206,7/1/22 14:52,14.325,,,,,
207,7/1/22 15:07,14.325,,,,,
