Plot Title: yrv_6,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435199, SEN S/N: 21435199)",Coupler Detached (LGR S/N: 21435199),Coupler Attached (LGR S/N: 21435199),Host Connected (LGR S/N: 21435199),Stopped (LGR S/N: 21435199),End Of File (LGR S/N: 21435199)
1,6/29/22 11:47,NA,,,,,
2,6/29/22 11:47,NA,Logged,,,,
3,6/29/22 12:02,14.038,,,,,
4,6/29/22 12:17,13.558,,,,,
5,6/29/22 12:32,13.558,,,,,
6,6/29/22 12:47,13.654,,,,,
7,6/29/22 13:02,13.75,,,,,
8,6/29/22 13:17,13.846,,,,,
9,6/29/22 13:32,13.846,,,,,
10,6/29/22 13:47,13.942,,,,,
11,6/29/22 14:02,13.942,,,,,
12,6/29/22 14:17,14.038,,,,,
13,6/29/22 14:32,14.134,,,,,
14,6/29/22 14:47,14.23,,,,,
15,6/29/22 15:02,14.325,,,,,
16,6/29/22 15:17,14.325,,,,,
17,6/29/22 15:32,14.325,,,,,
18,6/29/22 15:47,14.421,,,,,
19,6/29/22 16:02,14.517,,,,,
20,6/29/22 16:17,14.613,,,,,
21,6/29/22 16:32,14.709,,,,,
22,6/29/22 16:47,14.709,,,,,
23,6/29/22 17:02,14.709,,,,,
24,6/29/22 17:17,14.709,,,,,
25,6/29/22 17:32,14.613,,,,,
26,6/29/22 17:47,14.709,,,,,
27,6/29/22 18:02,14.613,,,,,
28,6/29/22 18:17,14.613,,,,,
29,6/29/22 18:32,14.613,,,,,
30,6/29/22 18:47,14.517,,,,,
31,6/29/22 19:02,14.517,,,,,
32,6/29/22 19:17,14.421,,,,,
33,6/29/22 19:32,14.325,,,,,
34,6/29/22 19:47,14.325,,,,,
35,6/29/22 20:02,14.23,,,,,
36,6/29/22 20:17,14.23,,,,,
37,6/29/22 20:32,14.23,,,,,
38,6/29/22 20:47,14.23,,,,,
39,6/29/22 21:02,14.23,,,,,
40,6/29/22 21:17,14.325,,,,,
41,6/29/22 21:32,14.23,,,,,
42,6/29/22 21:47,14.23,,,,,
43,6/29/22 22:02,14.23,,,,,
44,6/29/22 22:17,14.325,,,,,
45,6/29/22 22:32,14.325,,,,,
46,6/29/22 22:47,14.23,,,,,
47,6/29/22 23:02,14.23,,,,,
48,6/29/22 23:17,14.23,,,,,
49,6/29/22 23:32,14.23,,,,,
50,6/29/22 23:47,14.134,,,,,
51,6/30/22 0:02,14.134,,,,,
52,6/30/22 0:17,14.134,,,,,
53,6/30/22 0:32,14.134,,,,,
54,6/30/22 0:47,14.134,,,,,
55,6/30/22 1:02,14.134,,,,,
56,6/30/22 1:17,14.038,,,,,
57,6/30/22 1:32,14.134,,,,,
58,6/30/22 1:47,14.134,,,,,
59,6/30/22 2:02,14.134,,,,,
60,6/30/22 2:17,14.134,,,,,
61,6/30/22 2:32,14.134,,,,,
62,6/30/22 2:47,14.134,,,,,
63,6/30/22 3:02,14.134,,,,,
64,6/30/22 3:17,14.134,,,,,
65,6/30/22 3:32,14.134,,,,,
66,6/30/22 3:47,14.134,,,,,
67,6/30/22 4:02,14.134,,,,,
68,6/30/22 4:17,14.134,,,,,
69,6/30/22 4:32,14.23,,,,,
70,6/30/22 4:47,14.23,,,,,
71,6/30/22 5:02,14.23,,,,,
72,6/30/22 5:17,14.23,,,,,
73,6/30/22 5:32,14.23,,,,,
74,6/30/22 5:47,14.23,,,,,
75,6/30/22 6:02,14.23,,,,,
76,6/30/22 6:17,14.23,,,,,
77,6/30/22 6:32,14.23,,,,,
78,6/30/22 6:47,14.23,,,,,
79,6/30/22 7:02,14.23,,,,,
80,6/30/22 7:17,14.23,,,,,
81,6/30/22 7:32,14.134,,,,,
82,6/30/22 7:47,14.134,,,,,
83,6/30/22 8:02,14.134,,,,,
84,6/30/22 8:17,14.134,,,,,
85,6/30/22 8:32,14.134,,,,,
86,6/30/22 8:47,14.038,,,,,
87,6/30/22 9:02,14.038,,,,,
88,6/30/22 9:17,13.942,,,,,
89,6/30/22 9:32,13.942,,,,,
90,6/30/22 9:47,14.038,,,,,
91,6/30/22 10:02,13.942,,,,,
92,6/30/22 10:17,13.942,,,,,
93,6/30/22 10:32,14.038,,,,,
94,6/30/22 10:47,14.038,,,,,
95,6/30/22 11:02,14.038,,,,,
96,6/30/22 11:17,14.038,,,,,
97,6/30/22 11:32,14.038,,,,,
98,6/30/22 11:47,14.038,,,,,
99,6/30/22 12:02,13.942,,,,,
100,6/30/22 12:17,13.942,,,,,
101,6/30/22 12:32,13.942,,,,,
102,6/30/22 12:47,13.942,,,,,
103,6/30/22 13:02,13.942,,,,,
104,6/30/22 13:17,14.038,,,,,
105,6/30/22 13:32,14.134,,,,,
106,6/30/22 13:47,14.134,,,,,
107,6/30/22 14:02,14.134,,,,,
108,6/30/22 14:17,14.134,,,,,
109,6/30/22 14:32,14.23,,,,,
110,6/30/22 14:47,14.23,,,,,
111,6/30/22 15:02,14.325,,,,,
112,6/30/22 15:17,14.325,,,,,
113,6/30/22 15:32,14.23,,,,,
114,6/30/22 15:47,14.325,,,,,
115,6/30/22 16:02,14.421,,,,,
116,6/30/22 16:17,14.517,,,,,
117,6/30/22 16:32,14.517,,,,,
118,6/30/22 16:47,14.517,,,,,
119,6/30/22 17:02,14.613,,,,,
120,6/30/22 17:17,14.613,,,,,
121,6/30/22 17:32,14.709,,,,,
122,6/30/22 17:47,14.709,,,,,
123,6/30/22 18:02,14.804,,,,,
124,6/30/22 18:17,14.804,,,,,
125,6/30/22 18:32,14.804,,,,,
126,6/30/22 18:47,14.804,,,,,
127,6/30/22 19:02,14.804,,,,,
128,6/30/22 19:17,14.804,,,,,
129,6/30/22 19:32,14.709,,,,,
130,6/30/22 19:47,14.709,,,,,
131,6/30/22 20:02,14.613,,,,,
132,6/30/22 20:17,14.613,,,,,
133,6/30/22 20:32,14.517,,,,,
134,6/30/22 20:47,14.517,,,,,
135,6/30/22 21:02,14.421,,,,,
136,6/30/22 21:17,14.421,,,,,
137,6/30/22 21:32,14.421,,,,,
138,6/30/22 21:47,14.421,,,,,
139,6/30/22 22:02,14.421,,,,,
140,6/30/22 22:17,14.517,,,,,
141,6/30/22 22:32,14.517,,,,,
142,6/30/22 22:47,14.421,,,,,
143,6/30/22 23:02,14.421,,,,,
144,6/30/22 23:17,14.421,,,,,
145,6/30/22 23:32,14.325,,,,,
146,6/30/22 23:47,14.325,,,,,
147,7/1/22 0:02,14.325,,,,,
148,7/1/22 0:17,14.325,,,,,
149,7/1/22 0:32,14.23,,,,,
150,7/1/22 0:47,14.23,,,,,
151,7/1/22 1:02,14.23,,,,,
152,7/1/22 1:17,14.23,,,,,
153,7/1/22 1:32,14.23,,,,,
154,7/1/22 1:47,14.134,,,,,
155,7/1/22 2:02,14.134,,,,,
156,7/1/22 2:17,14.134,,,,,
157,7/1/22 2:32,14.134,,,,,
158,7/1/22 2:47,14.134,,,,,
159,7/1/22 3:02,14.134,,,,,
160,7/1/22 3:17,14.134,,,,,
161,7/1/22 3:32,14.134,,,,,
162,7/1/22 3:47,14.134,,,,,
163,7/1/22 4:02,14.134,,,,,
164,7/1/22 4:17,14.134,,,,,
165,7/1/22 4:32,14.134,,,,,
166,7/1/22 4:47,14.134,,,,,
167,7/1/22 5:02,14.134,,,,,
168,7/1/22 5:17,14.23,,,,,
169,7/1/22 5:32,14.134,,,,,
170,7/1/22 5:47,14.23,,,,,
171,7/1/22 6:02,14.134,,,,,
172,7/1/22 6:17,14.134,,,,,
173,7/1/22 6:32,14.134,,,,,
174,7/1/22 6:47,14.134,,,,,
175,7/1/22 7:02,14.134,,,,,
176,7/1/22 7:17,14.038,,,,,
177,7/1/22 7:32,13.942,,,,,
178,7/1/22 7:47,13.942,,,,,
179,7/1/22 8:02,13.846,,,,,
180,7/1/22 8:17,13.942,,,,,
181,7/1/22 8:32,13.942,,,,,
182,7/1/22 8:47,14.134,,,,,
183,7/1/22 9:02,14.038,,,,,
184,7/1/22 9:17,14.134,,,,,
185,7/1/22 9:32,14.23,,,,,
186,7/1/22 9:47,14.325,,,,,
187,7/1/22 10:02,14.325,,,,,
188,7/1/22 10:17,14.421,,,,,
189,7/1/22 10:32,14.421,,,,,
190,7/1/22 10:47,14.517,,,,,
191,7/1/22 11:02,14.517,,,,,
192,7/1/22 11:17,14.613,,,,,
193,7/1/22 11:32,14.709,,,,,
194,7/1/22 11:47,14.709,,,,,
195,7/1/22 12:02,14.709,,,,,
196,7/1/22 12:17,14.613,,,,,
197,7/1/22 12:32,14.613,,,,,
198,7/1/22 12:47,14.613,,,,,
199,7/1/22 13:02,14.709,,,,,
200,7/1/22 13:17,14.709,,,,,
201,7/1/22 13:32,14.709,,,,,
202,7/1/22 13:47,14.709,,,,,
203,7/1/22 14:02,14.709,,,,,
204,7/1/22 14:17,14.709,,,,,
205,7/1/22 14:32,14.804,,,,,
206,7/1/22 14:47,14.804,,,,,
207,7/1/22 15:02,14.804,,,,,
208,7/1/22 15:17,14.9,,,,,
209,7/1/22 15:32,14.9,,,,,
210,7/1/22 15:47,14.996,,,,,
211,7/1/22 16:02,14.996,,,,,
212,7/1/22 16:17,14.996,,,,,
213,7/1/22 16:32,14.996,,,,,
214,7/1/22 16:47,14.996,,,,,
215,7/1/22 17:02,15.091,,,,,
216,7/1/22 17:17,15.091,,,,,
217,7/1/22 17:32,15.091,,,,,
218,7/1/22 17:47,15.187,,,,,
219,7/1/22 18:02,15.187,,,,,
220,7/1/22 18:17,15.187,,,,,
221,7/1/22 18:32,15.187,,,,,
222,7/1/22 18:47,15.187,,,,,
223,7/1/22 19:02,15.187,,,,,
224,7/1/22 19:17,15.187,,,,,
225,7/1/22 19:32,15.091,,,,,
226,7/1/22 19:47,15.091,,,,,
227,7/1/22 20:02,14.9,,,,,
228,7/1/22 20:17,14.613,,,,,
229,7/1/22 20:32,14.517,,,,,
230,7/1/22 20:47,14.421,,,,,
231,7/1/22 21:02,14.325,,,,,
232,7/1/22 21:17,14.325,,,,,
233,7/1/22 21:32,14.23,,,,,
234,7/1/22 21:47,14.23,,,,,
235,7/1/22 22:02,14.23,,,,,
236,7/1/22 22:17,14.23,,,,,
237,7/1/22 22:32,14.23,,,,,
238,7/1/22 22:47,14.23,,,,,
239,7/1/22 23:02,14.23,,,,,
240,7/1/22 23:17,14.134,,,,,
241,7/1/22 23:32,14.134,,,,,
242,7/1/22 23:47,14.134,,,,,
243,7/2/22 0:02,14.134,,,,,
244,7/2/22 0:17,14.134,,,,,
245,7/2/22 0:32,14.038,,,,,
246,7/2/22 0:47,14.038,,,,,
247,7/2/22 1:02,14.038,,,,,
248,7/2/22 1:17,14.038,,,,,
249,7/2/22 1:32,13.942,,,,,
250,7/2/22 1:47,13.942,,,,,
251,7/2/22 2:02,13.942,,,,,
252,7/2/22 2:17,13.942,,,,,
253,7/2/22 2:32,13.942,,,,,
254,7/2/22 2:47,13.942,,,,,
255,7/2/22 3:02,13.942,,,,,
256,7/2/22 3:17,13.942,,,,,
257,7/2/22 3:32,13.846,,,,,
258,7/2/22 3:47,13.846,,,,,
259,7/2/22 4:02,13.846,,,,,
260,7/2/22 4:17,13.846,,,,,
261,7/2/22 4:32,13.846,,,,,
262,7/2/22 4:47,13.846,,,,,
263,7/2/22 5:02,13.846,,,,,
264,7/2/22 5:17,13.846,,,,,
265,7/2/22 5:32,13.846,,,,,
266,7/2/22 5:47,13.846,,,,,
267,7/2/22 6:02,13.75,,,,,
268,7/2/22 6:17,13.846,,,,,
269,7/2/22 6:32,13.846,,,,,
270,7/2/22 6:47,13.846,,,,,
271,7/2/22 7:02,13.846,,,,,
272,7/2/22 7:17,13.846,,,,,
273,7/2/22 7:32,13.846,,,,,
274,7/2/22 7:47,13.846,,,,,
275,7/2/22 8:02,13.846,,,,,
276,7/2/22 8:17,13.942,,,,,
277,7/2/22 8:32,13.942,,,,,
278,7/2/22 8:47,13.942,,,,,
279,7/2/22 9:02,13.942,,,,,
280,7/2/22 9:17,13.942,,,,,
281,7/2/22 9:32,13.846,,,,,
282,7/2/22 9:47,13.942,,,,,
283,7/2/22 10:02,13.942,,,,,
284,7/2/22 10:17,13.942,,,,,
285,7/2/22 10:32,13.942,,,,,
286,7/2/22 10:47,13.942,,,,,
287,7/2/22 11:02,14.038,,,,,
288,7/2/22 11:17,13.942,,,,,
289,7/2/22 11:32,14.038,,,,,
290,7/2/22 11:47,13.942,,,,,
291,7/2/22 12:02,13.942,,,,,
292,7/2/22 12:17,13.942,,,,,
293,7/2/22 12:32,13.75,,,,,
294,7/2/22 12:47,13.75,,,,,
295,7/2/22 13:02,13.846,,,,,
296,7/2/22 13:17,13.75,,,,,
297,7/2/22 13:32,13.75,,,,,
298,7/2/22 13:47,13.75,,,,,
299,7/2/22 14:02,13.846,,,,,
300,7/2/22 14:17,13.846,,,,,
301,7/2/22 14:32,13.846,,,,,
302,7/2/22 14:47,13.846,,,,,
303,7/2/22 15:02,13.846,,,,,
304,7/2/22 15:17,13.846,,,,,
305,7/2/22 15:32,13.846,,,,,
306,7/2/22 15:47,13.846,,,,,
307,7/2/22 16:02,13.846,,,,,
308,7/2/22 16:17,13.846,,,,,
309,7/2/22 16:32,13.846,,,,,
310,7/2/22 16:47,13.846,,,,,
311,7/2/22 17:02,13.846,,,,,
312,7/2/22 17:17,13.846,,,,,
313,7/2/22 17:32,13.846,,,,,
314,7/2/22 17:47,13.942,,,,,
315,7/2/22 18:02,13.846,,,,,
316,7/2/22 18:17,13.846,,,,,
317,7/2/22 18:32,13.942,,,,,
318,7/2/22 18:47,13.942,,,,,
319,7/2/22 19:02,13.846,,,,,
320,7/2/22 19:17,13.846,,,,,
321,7/2/22 19:32,13.846,,,,,
322,7/2/22 19:47,13.942,,,,,
323,7/2/22 20:02,13.846,,,,,
324,7/2/22 20:17,13.846,,,,,
325,7/2/22 20:32,13.846,,,,,
326,7/2/22 20:47,13.846,,,,,
327,7/2/22 21:02,13.846,,,,,
328,7/2/22 21:17,13.75,,,,,
