Plot Title: yrv_12,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435410, SEN S/N: 21435410)",Coupler Detached (LGR S/N: 21435410),Coupler Attached (LGR S/N: 21435410),Host Connected (LGR S/N: 21435410),Stopped (LGR S/N: 21435410),End Of File (LGR S/N: 21435410)
1,6/29/22 11:52,NA,,,,,
2,6/29/22 11:52,NA,Logged,,,,
3,6/29/22 12:07,14.517,,,,,
4,6/29/22 12:22,13.942,,,,,
5,6/29/22 12:37,13.942,,,,,
6,6/29/22 12:52,13.942,,,,,
7,6/29/22 13:07,14.038,,,,,
8,6/29/22 13:22,14.038,,,,,
9,6/29/22 13:37,14.038,,,,,
10,6/29/22 13:52,14.134,,,,,
11,6/29/22 14:07,14.134,,,,,
12,6/29/22 14:22,14.134,,,,,
13,6/29/22 14:37,14.23,,,,,
14,6/29/22 14:52,14.23,,,,,
15,6/29/22 15:07,14.325,,,,,
16,6/29/22 15:22,14.325,,,,,
17,6/29/22 15:37,14.613,,,,,
18,6/29/22 15:52,14.613,,,,,
19,6/29/22 16:07,14.709,,,,,
20,6/29/22 16:22,14.709,,,,,
21,6/29/22 16:37,14.709,,,,,
22,6/29/22 16:52,14.709,,,,,
23,6/29/22 17:07,14.709,,,,,
24,6/29/22 17:22,14.613,,,,,
25,6/29/22 17:37,14.709,,,,,
26,6/29/22 17:52,14.709,,,,,
27,6/29/22 18:07,14.709,,,,,
28,6/29/22 18:22,14.613,,,,,
29,6/29/22 18:37,14.613,,,,,
30,6/29/22 18:52,14.517,,,,,
31,6/29/22 19:07,14.421,,,,,
32,6/29/22 19:22,14.421,,,,,
33,6/29/22 19:37,14.325,,,,,
34,6/29/22 19:52,14.325,,,,,
35,6/29/22 20:07,14.325,,,,,
36,6/29/22 20:22,14.23,,,,,
37,6/29/22 20:37,14.325,,,,,
38,6/29/22 20:52,14.325,,,,,
39,6/29/22 21:07,14.325,,,,,
40,6/29/22 21:22,14.325,,,,,
41,6/29/22 21:37,14.325,,,,,
42,6/29/22 21:52,14.325,,,,,
43,6/29/22 22:07,14.325,,,,,
44,6/29/22 22:22,14.325,,,,,
45,6/29/22 22:37,14.325,,,,,
46,6/29/22 22:52,14.325,,,,,
47,6/29/22 23:07,14.23,,,,,
48,6/29/22 23:22,14.23,,,,,
49,6/29/22 23:37,14.23,,,,,
50,6/29/22 23:52,14.23,,,,,
51,6/30/22 0:07,14.134,,,,,
52,6/30/22 0:22,14.23,,,,,
53,6/30/22 0:37,14.134,,,,,
54,6/30/22 0:52,14.134,,,,,
55,6/30/22 1:07,14.134,,,,,
56,6/30/22 1:22,14.134,,,,,
57,6/30/22 1:37,14.134,,,,,
58,6/30/22 1:52,14.134,,,,,
59,6/30/22 2:07,14.134,,,,,
60,6/30/22 2:22,14.134,,,,,
61,6/30/22 2:37,14.134,,,,,
62,6/30/22 2:52,14.134,,,,,
63,6/30/22 3:07,14.134,,,,,
64,6/30/22 3:22,14.134,,,,,
65,6/30/22 3:37,14.134,,,,,
66,6/30/22 3:52,14.134,,,,,
67,6/30/22 4:07,14.23,,,,,
68,6/30/22 4:22,14.23,,,,,
69,6/30/22 4:37,14.23,,,,,
70,6/30/22 4:52,14.325,,,,,
71,6/30/22 5:07,14.325,,,,,
72,6/30/22 5:22,14.325,,,,,
73,6/30/22 5:37,14.325,,,,,
74,6/30/22 5:52,14.325,,,,,
75,6/30/22 6:07,14.325,,,,,
76,6/30/22 6:22,14.325,,,,,
77,6/30/22 6:37,14.23,,,,,
78,6/30/22 6:52,14.23,,,,,
79,6/30/22 7:07,14.23,,,,,
80,6/30/22 7:22,14.23,,,,,
81,6/30/22 7:37,14.23,,,,,
82,6/30/22 7:52,14.134,,,,,
83,6/30/22 8:07,14.134,,,,,
84,6/30/22 8:22,14.134,,,,,
85,6/30/22 8:37,14.134,,,,,
86,6/30/22 8:52,14.038,,,,,
87,6/30/22 9:07,14.038,,,,,
88,6/30/22 9:22,13.942,,,,,
89,6/30/22 9:37,13.942,,,,,
90,6/30/22 9:52,13.942,,,,,
91,6/30/22 10:07,14.038,,,,,
92,6/30/22 10:22,14.038,,,,,
93,6/30/22 10:37,14.038,,,,,
94,6/30/22 10:52,14.038,,,,,
95,6/30/22 11:07,14.038,,,,,
96,6/30/22 11:22,13.942,,,,,
97,6/30/22 11:37,13.942,,,,,
98,6/30/22 11:52,13.942,,,,,
99,6/30/22 12:07,13.942,,,,,
100,6/30/22 12:22,13.942,,,,,
101,6/30/22 12:37,14.038,,,,,
102,6/30/22 12:52,14.038,,,,,
103,6/30/22 13:07,14.038,,,,,
104,6/30/22 13:22,14.134,,,,,
105,6/30/22 13:37,14.134,,,,,
106,6/30/22 13:52,14.134,,,,,
107,6/30/22 14:07,14.134,,,,,
108,6/30/22 14:22,14.134,,,,,
109,6/30/22 14:37,14.134,,,,,
110,6/30/22 14:52,14.23,,,,,
111,6/30/22 15:07,14.325,,,,,
112,6/30/22 15:22,14.134,,,,,
113,6/30/22 15:37,14.23,,,,,
114,6/30/22 15:52,14.325,,,,,
115,6/30/22 16:07,14.325,,,,,
116,6/30/22 16:22,14.325,,,,,
117,6/30/22 16:37,14.421,,,,,
118,6/30/22 16:52,14.421,,,,,
119,6/30/22 17:07,14.517,,,,,
120,6/30/22 17:22,14.517,,,,,
121,6/30/22 17:37,14.517,,,,,
122,6/30/22 17:52,14.517,,,,,
123,6/30/22 18:07,14.613,,,,,
124,6/30/22 18:22,14.613,,,,,
125,6/30/22 18:37,14.613,,,,,
126,6/30/22 18:52,14.613,,,,,
127,6/30/22 19:07,14.613,,,,,
128,6/30/22 19:22,14.613,,,,,
129,6/30/22 19:37,14.517,,,,,
130,6/30/22 19:52,14.517,,,,,
131,6/30/22 20:07,14.421,,,,,
132,6/30/22 20:22,14.325,,,,,
133,6/30/22 20:37,14.325,,,,,
134,6/30/22 20:52,14.325,,,,,
135,6/30/22 21:07,14.325,,,,,
136,6/30/22 21:22,14.421,,,,,
137,6/30/22 21:37,14.421,,,,,
138,6/30/22 21:52,14.421,,,,,
139,6/30/22 22:07,14.421,,,,,
140,6/30/22 22:22,14.421,,,,,
141,6/30/22 22:37,14.421,,,,,
142,6/30/22 22:52,14.421,,,,,
143,6/30/22 23:07,14.421,,,,,
144,6/30/22 23:22,14.421,,,,,
145,6/30/22 23:37,14.421,,,,,
146,6/30/22 23:52,14.325,,,,,
147,7/1/22 0:07,14.325,,,,,
148,7/1/22 0:22,14.325,,,,,
149,7/1/22 0:37,14.325,,,,,
150,7/1/22 0:52,14.325,,,,,
151,7/1/22 1:07,14.325,,,,,
152,7/1/22 1:22,14.23,,,,,
153,7/1/22 1:37,14.325,,,,,
154,7/1/22 1:52,14.23,,,,,
155,7/1/22 2:07,14.23,,,,,
156,7/1/22 2:22,14.23,,,,,
157,7/1/22 2:37,14.23,,,,,
158,7/1/22 2:52,14.23,,,,,
159,7/1/22 3:07,14.23,,,,,
160,7/1/22 3:22,14.23,,,,,
161,7/1/22 3:37,14.23,,,,,
162,7/1/22 3:52,14.23,,,,,
163,7/1/22 4:07,14.23,,,,,
164,7/1/22 4:22,14.23,,,,,
165,7/1/22 4:37,14.325,,,,,
166,7/1/22 4:52,14.23,,,,,
167,7/1/22 5:07,14.325,,,,,
168,7/1/22 5:22,14.325,,,,,
169,7/1/22 5:37,14.325,,,,,
170,7/1/22 5:52,14.325,,,,,
171,7/1/22 6:07,14.325,,,,,
172,7/1/22 6:22,14.325,,,,,
173,7/1/22 6:37,14.23,,,,,
174,7/1/22 6:52,14.23,,,,,
175,7/1/22 7:07,14.134,,,,,
176,7/1/22 7:22,14.134,,,,,
177,7/1/22 7:37,14.038,,,,,
178,7/1/22 7:52,14.038,,,,,
179,7/1/22 8:07,14.038,,,,,
180,7/1/22 8:22,14.038,,,,,
181,7/1/22 8:37,14.23,,,,,
182,7/1/22 8:52,14.038,,,,,
183,7/1/22 9:07,14.038,,,,,
184,7/1/22 9:22,14.134,,,,,
185,7/1/22 9:37,14.038,,,,,
186,7/1/22 9:52,14.038,,,,,
187,7/1/22 10:07,14.038,,,,,
188,7/1/22 10:22,14.038,,,,,
189,7/1/22 10:37,14.038,,,,,
190,7/1/22 10:52,14.134,,,,,
191,7/1/22 11:07,14.23,,,,,
192,7/1/22 11:22,14.23,,,,,
193,7/1/22 11:37,14.23,,,,,
194,7/1/22 11:52,14.23,,,,,
195,7/1/22 12:07,14.23,,,,,
196,7/1/22 12:22,14.23,,,,,
197,7/1/22 12:37,14.23,,,,,
198,7/1/22 12:52,14.23,,,,,
199,7/1/22 13:07,14.23,,,,,
200,7/1/22 13:22,14.23,,,,,
201,7/1/22 13:37,14.23,,,,,
202,7/1/22 13:52,14.23,,,,,
203,7/1/22 14:07,14.23,,,,,
204,7/1/22 14:22,14.325,,,,,
205,7/1/22 14:37,14.325,,,,,
206,7/1/22 14:52,14.421,,,,,
207,7/1/22 15:07,14.421,,,,,
