"Plot Title: yrv_13"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20548754, SEN S/N: 20548754)","Coupler Detached (LGR S/N: 20548754)","Coupler Attached (LGR S/N: 20548754)","Host Connected (LGR S/N: 20548754)","Stopped (LGR S/N: 20548754)","End Of File (LGR S/N: 20548754)"
151,07/21/22 06:09:07 AM,5.244,,,,,
152,07/21/22 06:24:07 AM,5.244,,,,,
153,07/21/22 06:39:07 AM,5.244,,,,,
154,07/21/22 06:54:07 AM,5.244,,,,,
155,07/21/22 07:09:07 AM,5.244,,,,,
156,07/21/22 07:24:07 AM,5.347,,,,,
157,07/21/22 07:39:07 AM,5.244,,,,,
158,07/21/22 07:54:07 AM,5.244,,,,,
159,07/21/22 08:09:07 AM,5.244,,,,,
160,07/21/22 08:24:07 AM,5.244,,,,,
161,07/21/22 08:39:07 AM,5.244,,,,,
162,07/21/22 08:54:07 AM,5.244,,,,,
163,07/21/22 09:09:07 AM,5.347,,,,,
164,07/21/22 09:24:07 AM,5.347,,,,,
165,07/21/22 09:39:07 AM,5.244,,,,,
166,07/21/22 09:54:07 AM,5.244,,,,,
167,07/21/22 10:09:07 AM,5.244,,,,,
168,07/21/22 10:24:07 AM,5.244,,,,,
169,07/21/22 10:39:07 AM,5.347,,,,,
170,07/21/22 10:54:07 AM,5.347,,,,,
171,07/21/22 11:09:07 AM,5.347,,,,,
172,07/21/22 11:24:07 AM,5.347,,,,,
173,07/21/22 11:39:07 AM,5.347,,,,,
174,07/21/22 11:54:07 AM,5.244,,,,,
175,07/21/22 12:09:07 PM,5.244,,,,,
176,07/21/22 12:24:07 PM,5.347,,,,,
177,07/21/22 12:39:07 PM,5.347,,,,,
178,07/21/22 12:54:07 PM,5.347,,,,,
179,07/21/22 01:09:07 PM,5.347,,,,,
180,07/21/22 01:24:07 PM,5.244,,,,,
181,07/21/22 01:39:07 PM,5.244,,,,,
182,07/21/22 01:54:07 PM,5.244,,,,,
183,07/21/22 02:09:07 PM,5.347,,,,,
184,07/21/22 02:24:07 PM,5.347,,,,,
185,07/21/22 02:39:07 PM,5.347,,,,,
186,07/21/22 02:54:07 PM,5.244,,,,,
187,07/21/22 03:09:07 PM,5.244,,,,,
188,07/21/22 03:24:07 PM,5.244,,,,,
189,07/21/22 03:39:07 PM,5.244,,,,,
190,07/21/22 03:54:07 PM,5.244,,,,,
191,07/21/22 04:09:07 PM,5.347,,,,,
192,07/21/22 04:24:07 PM,5.347,,,,,
193,07/21/22 04:39:07 PM,5.347,,,,,
194,07/21/22 04:54:07 PM,5.244,,,,,
195,07/21/22 05:09:07 PM,5.244,,,,,
196,07/21/22 05:24:07 PM,5.244,,,,,
197,07/21/22 05:39:07 PM,5.244,,,,,
198,07/21/22 05:54:07 PM,5.347,,,,,
199,07/21/22 06:09:07 PM,5.244,,,,,
200,07/21/22 06:24:07 PM,5.347,,,,,
201,07/21/22 06:39:07 PM,5.244,,,,,
202,07/21/22 06:54:07 PM,5.347,,,,,
203,07/21/22 07:09:07 PM,5.244,,,,,
204,07/21/22 07:24:07 PM,5.244,,,,,
205,07/21/22 07:39:07 PM,5.244,,,,,
206,07/21/22 07:54:07 PM,5.244,,,,,
207,07/21/22 08:09:07 PM,5.244,,,,,
208,07/21/22 08:24:07 PM,5.244,,,,,
209,07/21/22 08:39:07 PM,5.141,,,,,
210,07/21/22 08:54:07 PM,5.141,,,,,
211,07/21/22 09:09:07 PM,5.141,,,,,
212,07/21/22 09:24:07 PM,5.141,,,,,
213,07/21/22 09:39:07 PM,5.141,,,,,
214,07/21/22 09:54:07 PM,5.141,,,,,
215,07/21/22 10:09:07 PM,5.141,,,,,
216,07/21/22 10:24:07 PM,5.244,,,,,
217,07/21/22 10:39:07 PM,5.244,,,,,
218,07/21/22 10:54:07 PM,5.244,,,,,
219,07/21/22 11:09:07 PM,5.244,,,,,
220,07/21/22 11:24:07 PM,5.244,,,,,
221,07/21/22 11:39:07 PM,5.244,,,,,
222,07/21/22 11:54:07 PM,5.244,,,,,
223,07/22/22 12:09:07 AM,5.244,,,,,
224,07/22/22 12:24:07 AM,5.244,,,,,
225,07/22/22 12:39:07 AM,5.244,,,,,
226,07/22/22 12:54:07 AM,5.244,,,,,
227,07/22/22 01:09:07 AM,5.244,,,,,
228,07/22/22 01:24:07 AM,5.244,,,,,
229,07/22/22 01:39:07 AM,5.244,,,,,
230,07/22/22 01:54:07 AM,5.244,,,,,
231,07/22/22 02:09:07 AM,5.244,,,,,
232,07/22/22 02:24:07 AM,5.141,,,,,
233,07/22/22 02:39:07 AM,5.141,,,,,
234,07/22/22 02:54:07 AM,5.141,,,,,
235,07/22/22 03:09:07 AM,5.141,,,,,
236,07/22/22 03:24:07 AM,5.141,,,,,
237,07/22/22 03:39:07 AM,5.141,,,,,
238,07/22/22 03:54:07 AM,5.244,,,,,
239,07/22/22 04:09:07 AM,5.244,,,,,
240,07/22/22 04:24:07 AM,5.244,,,,,
241,07/22/22 04:39:07 AM,5.244,,,,,
242,07/22/22 04:54:07 AM,5.244,,,,,
243,07/22/22 05:09:07 AM,5.244,,,,,
244,07/22/22 05:24:07 AM,5.244,,,,,
245,07/22/22 05:39:07 AM,5.244,,,,,
246,07/22/22 05:54:07 AM,5.244,,,,,
247,07/22/22 06:09:07 AM,5.244,,,,,
248,07/22/22 06:24:07 AM,5.244,,,,,
249,07/22/22 06:39:07 AM,5.244,,,,,
250,07/22/22 06:54:07 AM,5.347,,,,,
251,07/22/22 07:09:07 AM,5.244,,,,,
252,07/22/22 07:24:07 AM,5.244,,,,,
253,07/22/22 07:39:07 AM,5.655,,,,,
254,07/22/22 07:54:07 AM,6.370,,,,,
255,07/22/22 08:09:07 AM,6.370,,,,,
256,07/22/22 08:24:07 AM,6.268,,,,,
257,07/22/22 08:39:07 AM,6.166,,,,,
258,07/22/22 08:54:07 AM,6.166,,,,,
259,07/22/22 08:59:16 AM,,,Logged,Logged,,
260,07/22/22 08:59:32 AM,,Logged,,,,
261,07/22/22 09:09:07 AM,6.370,,,,,
262,07/22/22 09:24:07 AM,6.064,,,,,
263,07/22/22 09:39:07 AM,5.962,,,,,
264,07/22/22 09:54:07 AM,5.962,,,,,
265,07/22/22 10:09:07 AM,5.962,,,,,
266,07/22/22 10:24:07 AM,5.962,,,,,
267,07/22/22 10:39:07 AM,5.860,,,,,
268,07/22/22 10:54:07 AM,5.757,,,,,
269,07/22/22 11:09:07 AM,5.757,,,,,
270,07/22/22 11:24:07 AM,5.757,,,,,
271,07/22/22 11:39:07 AM,5.757,,,,,
272,07/22/22 11:54:07 AM,5.655,,,,,
273,07/22/22 12:09:07 PM,5.655,,,,,
274,07/22/22 12:24:07 PM,5.655,,,,,
275,07/22/22 12:39:07 PM,5.655,,,,,
276,07/22/22 12:54:07 PM,5.655,,,,,
277,07/22/22 01:09:07 PM,5.655,,,,,
278,07/22/22 01:24:07 PM,5.655,,,,,
279,07/22/22 01:39:07 PM,5.552,,,,,
280,07/22/22 01:54:07 PM,5.552,,,,,
281,07/22/22 02:09:07 PM,5.552,,,,,
282,07/22/22 02:24:07 PM,5.552,,,,,
283,07/22/22 02:39:07 PM,5.450,,,,,
284,07/22/22 02:54:07 PM,5.450,,,,,
285,07/22/22 03:09:07 PM,5.450,,,,,
286,07/22/22 03:24:07 PM,5.552,,,,,
287,07/22/22 03:39:07 PM,5.450,,,,,
288,07/22/22 03:54:07 PM,5.347,,,,,
289,07/22/22 04:09:07 PM,5.450,,,,,
290,07/22/22 04:24:07 PM,5.450,,,,,
291,07/22/22 04:39:07 PM,5.450,,,,,
292,07/22/22 04:54:07 PM,5.450,,,,,
293,07/22/22 05:09:07 PM,5.347,,,,,
294,07/22/22 05:24:07 PM,5.347,,,,,
295,07/22/22 05:39:07 PM,5.347,,,,,
296,07/22/22 05:54:07 PM,5.450,,,,,
297,07/22/22 06:09:07 PM,5.450,,,,,
298,07/22/22 06:24:07 PM,5.450,,,,,
299,07/22/22 06:39:07 PM,5.347,,,,,
300,07/22/22 06:54:07 PM,5.244,,,,,
301,07/22/22 07:09:07 PM,5.244,,,,,
302,07/22/22 07:24:07 PM,5.244,,,,,
303,07/22/22 07:39:07 PM,5.244,,,,,
304,07/22/22 07:54:07 PM,5.347,,,,,
305,07/22/22 08:09:07 PM,5.347,,,,,
306,07/22/22 08:24:07 PM,5.347,,,,,
307,07/22/22 08:39:07 PM,5.347,,,,,
308,07/22/22 08:54:07 PM,5.347,,,,,
309,07/22/22 09:09:07 PM,5.347,,,,,
310,07/22/22 09:24:07 PM,5.244,,,,,
311,07/22/22 09:39:07 PM,5.244,,,,,
312,07/22/22 09:54:07 PM,5.244,,,,,
313,07/22/22 10:09:07 PM,5.244,,,,,
314,07/22/22 10:24:07 PM,5.244,,,,,
315,07/22/22 10:39:07 PM,5.244,,,,,
316,07/22/22 10:54:07 PM,5.244,,,,,
317,07/22/22 11:09:07 PM,5.244,,,,,
318,07/22/22 11:24:07 PM,5.244,,,,,
319,07/22/22 11:39:07 PM,5.244,,,,,
320,07/22/22 11:54:07 PM,5.244,,,,,
321,07/23/22 12:09:07 AM,5.244,,,,,
322,07/23/22 12:24:07 AM,5.244,,,,,
323,07/23/22 12:39:07 AM,5.347,,,,,
324,07/23/22 12:54:07 AM,5.347,,,,,
325,07/23/22 01:09:07 AM,5.347,,,,,
326,07/23/22 01:24:07 AM,5.347,,,,,
327,07/23/22 01:39:07 AM,5.347,,,,,
328,07/23/22 01:54:07 AM,5.347,,,,,
329,07/23/22 02:09:07 AM,5.347,,,,,
330,07/23/22 02:24:07 AM,5.347,,,,,
331,07/23/22 02:39:07 AM,5.244,,,,,
332,07/23/22 02:54:07 AM,5.244,,,,,
333,07/23/22 03:09:07 AM,5.244,,,,,
334,07/23/22 03:24:07 AM,5.244,,,,,
335,07/23/22 03:39:07 AM,5.244,,,,,
336,07/23/22 03:54:07 AM,5.244,,,,,
337,07/23/22 04:09:07 AM,5.244,,,,,
338,07/23/22 04:24:07 AM,5.244,,,,,
339,07/23/22 04:39:07 AM,5.244,,,,,
340,07/23/22 04:54:07 AM,5.244,,,,,
341,07/23/22 05:09:07 AM,5.244,,,,,
342,07/23/22 05:24:07 AM,5.244,,,,,
343,07/23/22 05:39:07 AM,5.244,,,,,
344,07/23/22 05:54:07 AM,5.244,,,,,
345,07/23/22 06:09:07 AM,5.244,,,,,
346,07/23/22 06:24:07 AM,5.244,,,,,
347,07/23/22 06:39:07 AM,5.347,,,,,
348,07/23/22 06:54:07 AM,5.347,,,,,
349,07/23/22 07:09:07 AM,5.450,,,,,
350,07/23/22 07:24:07 AM,5.450,,,,,
351,07/23/22 07:39:07 AM,7.280,,,,,
352,07/23/22 07:54:07 AM,7.079,,,,,
353,07/23/22 08:09:07 AM,6.877,,,,,
354,07/23/22 08:24:07 AM,6.877,,,,,
355,07/23/22 08:39:07 AM,6.775,,,,,
356,07/23/22 08:54:07 AM,6.674,,,,,
357,07/23/22 09:09:07 AM,6.573,,,,,
358,07/23/22 09:24:07 AM,6.471,,,,,
359,07/23/22 09:39:07 AM,6.370,,,,,
360,07/23/22 09:54:07 AM,6.268,,,,,
361,07/23/22 10:09:07 AM,6.268,,,,,
362,07/23/22 10:24:07 AM,6.268,,,,,
363,07/23/22 10:39:07 AM,6.166,,,,,
364,07/23/22 10:54:07 AM,6.064,,,,,
365,07/23/22 11:09:07 AM,6.064,,,,,
366,07/23/22 11:24:07 AM,6.064,,,,,
367,07/23/22 11:39:07 AM,6.064,,,,,
368,07/23/22 11:54:07 AM,5.962,,,,,
369,07/23/22 12:09:07 PM,5.860,,,,,
370,07/23/22 12:24:07 PM,5.860,,,,,
371,07/23/22 12:39:07 PM,5.860,,,,,
372,07/23/22 12:54:07 PM,5.860,,,,,
373,07/23/22 01:09:07 PM,5.757,,,,,
374,07/23/22 01:24:07 PM,5.757,,,,,
375,07/23/22 01:39:07 PM,5.757,,,,,
376,07/23/22 01:54:07 PM,5.655,,,,,
377,07/23/22 02:09:07 PM,5.655,,,,,
378,07/23/22 02:24:07 PM,5.655,,,,,
379,07/23/22 02:39:07 PM,5.655,,,,,
380,07/23/22 02:54:07 PM,5.552,,,,,
381,07/23/22 03:09:07 PM,5.552,,,,,
382,07/23/22 03:24:07 PM,5.552,,,,,
383,07/23/22 03:39:07 PM,5.552,,,,,
384,07/23/22 03:54:07 PM,5.450,,,,,
385,07/23/22 04:09:07 PM,5.552,,,,,
386,07/23/22 04:24:07 PM,5.552,,,,,
387,07/23/22 04:39:07 PM,5.450,,,,,
388,07/23/22 04:54:07 PM,5.347,,,,,
389,07/23/22 05:09:07 PM,5.347,,,,,
390,07/23/22 05:24:07 PM,5.347,,,,,
391,07/23/22 05:39:07 PM,5.450,,,,,
392,07/23/22 05:54:07 PM,5.450,,,,,
393,07/23/22 06:09:07 PM,5.347,,,,,
394,07/23/22 06:24:07 PM,5.347,,,,,
395,07/23/22 06:39:07 PM,5.347,,,,,
396,07/23/22 06:54:07 PM,5.347,,,,,
397,07/23/22 07:09:07 PM,5.347,,,,,
398,07/23/22 07:24:07 PM,5.347,,,,,
399,07/23/22 07:39:07 PM,5.347,,,,,
400,07/23/22 07:54:07 PM,5.347,,,,,
401,07/23/22 08:09:07 PM,5.347,,,,,
402,07/23/22 08:24:07 PM,5.347,,,,,
403,07/23/22 08:39:07 PM,5.347,,,,,
404,07/23/22 08:54:07 PM,5.347,,,,,
405,07/23/22 09:09:07 PM,5.347,,,,,
406,07/23/22 09:24:07 PM,5.244,,,,,
407,07/23/22 09:39:07 PM,5.244,,,,,
408,07/23/22 09:54:07 PM,5.244,,,,,
409,07/23/22 10:09:07 PM,5.244,,,,,
410,07/23/22 10:24:07 PM,5.244,,,,,
411,07/23/22 10:39:07 PM,5.244,,,,,
412,07/23/22 10:54:07 PM,5.244,,,,,
413,07/23/22 11:09:07 PM,5.244,,,,,
414,07/23/22 11:24:07 PM,5.244,,,,,
415,07/23/22 11:39:07 PM,5.347,,,,,
416,07/23/22 11:54:07 PM,5.347,,,,,
417,07/24/22 12:09:07 AM,5.347,,,,,
418,07/24/22 12:24:07 AM,5.347,,,,,
419,07/24/22 12:39:07 AM,5.347,,,,,
420,07/24/22 12:54:07 AM,5.347,,,,,
421,07/24/22 01:09:07 AM,5.347,,,,,
422,07/24/22 01:24:07 AM,5.347,,,,,
423,07/24/22 01:39:07 AM,5.347,,,,,
424,07/24/22 01:54:07 AM,5.347,,,,,
425,07/24/22 02:09:07 AM,5.347,,,,,
426,07/24/22 02:24:07 AM,5.347,,,,,
427,07/24/22 02:39:07 AM,5.244,,,,,
428,07/24/22 02:54:07 AM,5.244,,,,,
429,07/24/22 03:09:07 AM,5.244,,,,,
430,07/24/22 03:24:07 AM,5.244,,,,,
431,07/24/22 03:39:07 AM,5.244,,,,,
432,07/24/22 03:54:07 AM,5.244,,,,,
433,07/24/22 04:09:07 AM,5.244,,,,,
434,07/24/22 04:24:07 AM,5.244,,,,,
435,07/24/22 04:39:07 AM,5.244,,,,,
436,07/24/22 04:54:07 AM,5.244,,,,,
437,07/24/22 05:09:07 AM,5.347,,,,,
438,07/24/22 05:24:07 AM,5.347,,,,,
439,07/24/22 05:39:07 AM,5.347,,,,,
440,07/24/22 05:54:07 AM,5.347,,,,,
441,07/24/22 06:09:07 AM,5.347,,,,,
442,07/24/22 06:24:07 AM,5.347,,,,,
443,07/24/22 06:39:07 AM,5.347,,,,,
444,07/24/22 06:54:07 AM,5.347,,,,,
445,07/24/22 07:09:07 AM,5.450,,,,,
446,07/24/22 07:24:07 AM,5.450,,,,,
447,07/24/22 07:39:07 AM,5.347,,,,,
448,07/24/22 07:54:07 AM,5.347,,,,,
449,07/24/22 08:09:07 AM,5.347,,,,,
450,07/24/22 08:24:07 AM,5.347,,,,,
451,07/24/22 08:39:07 AM,5.347,,,,,
452,07/24/22 08:54:07 AM,5.450,,,,,
453,07/24/22 09:09:07 AM,5.450,,,,,
454,07/24/22 09:24:07 AM,5.450,,,,,
455,07/24/22 09:39:07 AM,5.450,,,,,
456,07/24/22 09:54:07 AM,5.347,,,,,
457,07/24/22 10:09:07 AM,5.347,,,,,
458,07/24/22 10:24:07 AM,5.450,,,,,
459,07/24/22 10:39:07 AM,5.450,,,,,
460,07/24/22 10:54:07 AM,5.962,,,,,
461,07/24/22 11:09:07 AM,5.962,,,,,
462,07/24/22 11:24:07 AM,5.860,,,,,
463,07/24/22 11:39:07 AM,5.860,,,,,
464,07/24/22 11:54:07 AM,5.860,,,,,
465,07/24/22 12:09:07 PM,5.860,,,,,
466,07/24/22 12:24:07 PM,5.757,,,,,
467,07/24/22 12:39:07 PM,5.655,,,,,
468,07/24/22 12:54:07 PM,5.655,,,,,
469,07/24/22 01:09:07 PM,5.757,,,,,
470,07/24/22 01:24:07 PM,5.655,,,,,
471,07/24/22 01:39:07 PM,5.655,,,,,
472,07/24/22 01:54:07 PM,5.655,,,,,
473,07/24/22 02:09:07 PM,5.655,,,,,
474,07/24/22 02:24:07 PM,5.552,,,,,
475,07/24/22 02:39:07 PM,5.552,,,,,
476,07/24/22 02:54:07 PM,5.552,,,,,
477,07/24/22 03:09:07 PM,5.552,,,,,
478,07/24/22 03:24:07 PM,5.552,,,,,
479,07/24/22 03:39:07 PM,5.552,,,,,
480,07/24/22 03:54:07 PM,5.552,,,,,
481,07/24/22 04:09:07 PM,5.552,,,,,
482,07/24/22 04:24:07 PM,5.450,,,,,
483,07/24/22 04:39:07 PM,5.450,,,,,
484,07/24/22 04:54:07 PM,5.450,,,,,
485,07/24/22 05:09:07 PM,5.450,,,,,
486,07/24/22 05:24:07 PM,5.450,,,,,
487,07/24/22 05:39:07 PM,5.552,,,,,
488,07/24/22 05:54:07 PM,5.450,,,,,
489,07/24/22 06:09:07 PM,5.450,,,,,
490,07/24/22 06:24:07 PM,5.347,,,,,
491,07/24/22 06:39:07 PM,5.347,,,,,
492,07/24/22 06:54:07 PM,5.347,,,,,
493,07/24/22 07:09:07 PM,5.347,,,,,
494,07/24/22 07:24:07 PM,5.347,,,,,
495,07/24/22 07:39:07 PM,5.347,,,,,
496,07/24/22 07:54:07 PM,5.347,,,,,
497,07/24/22 08:09:07 PM,5.347,,,,,
498,07/24/22 08:24:07 PM,5.347,,,,,
499,07/24/22 08:39:07 PM,5.347,,,,,
500,07/24/22 08:54:07 PM,5.347,,,,,
501,07/24/22 09:09:07 PM,5.244,,,,,
502,07/24/22 09:24:07 PM,5.347,,,,,
503,07/24/22 09:39:07 PM,5.347,,,,,
504,07/24/22 09:54:07 PM,5.347,,,,,
505,07/24/22 10:09:07 PM,5.347,,,,,
506,07/24/22 10:24:07 PM,5.347,,,,,
507,07/24/22 10:39:07 PM,5.347,,,,,
508,07/24/22 10:54:07 PM,5.347,,,,,
509,07/24/22 11:09:07 PM,5.347,,,,,
510,07/24/22 11:24:07 PM,5.347,,,,,
511,07/24/22 11:39:07 PM,5.347,,,,,
512,07/24/22 11:54:07 PM,5.347,,,,,
513,07/25/22 12:09:07 AM,5.244,,,,,
514,07/25/22 12:24:07 AM,5.244,,,,,
515,07/25/22 12:39:07 AM,5.244,,,,,
516,07/25/22 12:54:07 AM,5.244,,,,,
517,07/25/22 01:09:07 AM,5.244,,,,,
518,07/25/22 01:24:07 AM,5.244,,,,,
519,07/25/22 01:39:07 AM,5.244,,,,,
520,07/25/22 01:54:07 AM,5.244,,,,,
521,07/25/22 02:09:07 AM,5.244,,,,,
522,07/25/22 02:24:07 AM,5.244,,,,,
523,07/25/22 02:39:07 AM,5.244,,,,,
524,07/25/22 02:54:07 AM,5.347,,,,,
525,07/25/22 03:09:07 AM,5.347,,,,,
526,07/25/22 03:24:07 AM,5.347,,,,,
