Plot Title: yrv_1,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435404, SEN S/N: 21435404)",Coupler Detached (LGR S/N: 21435404),Coupler Attached (LGR S/N: 21435404),Host Connected (LGR S/N: 21435404),Stopped (LGR S/N: 21435404),End Of File (LGR S/N: 21435404)
1,6/29/22 11:41,NA,,,,,
2,6/29/22 11:41,NA,Logged,,,,
3,6/29/22 11:56,13.269,,,,,
4,6/29/22 12:11,13.269,,,,,
5,6/29/22 12:26,13.269,,,,,
6,6/29/22 12:41,13.269,,,,,
7,6/29/22 12:56,13.365,,,,,
8,6/29/22 13:11,13.365,,,,,
9,6/29/22 13:26,13.365,,,,,
10,6/29/22 13:41,13.365,,,,,
11,6/29/22 13:56,13.461,,,,,
12,6/29/22 14:11,13.461,,,,,
13,6/29/22 14:26,13.461,,,,,
14,6/29/22 14:41,13.461,,,,,
15,6/29/22 14:56,13.461,,,,,
16,6/29/22 15:11,13.558,,,,,
17,6/29/22 15:26,13.654,,,,,
18,6/29/22 15:41,13.75,,,,,
19,6/29/22 15:56,13.846,,,,,
20,6/29/22 16:11,13.942,,,,,
21,6/29/22 16:26,14.038,,,,,
22,6/29/22 16:41,14.134,,,,,
23,6/29/22 16:56,14.134,,,,,
24,6/29/22 17:11,14.134,,,,,
25,6/29/22 17:26,14.134,,,,,
26,6/29/22 17:41,14.134,,,,,
27,6/29/22 17:56,14.134,,,,,
28,6/29/22 18:11,14.134,,,,,
29,6/29/22 18:26,14.134,,,,,
30,6/29/22 18:41,14.038,,,,,
31,6/29/22 18:56,14.038,,,,,
32,6/29/22 19:11,13.942,,,,,
33,6/29/22 19:26,13.846,,,,,
34,6/29/22 19:41,13.846,,,,,
35,6/29/22 19:56,13.75,,,,,
36,6/29/22 20:11,13.75,,,,,
37,6/29/22 20:26,13.75,,,,,
38,6/29/22 20:41,13.75,,,,,
39,6/29/22 20:56,13.75,,,,,
40,6/29/22 21:11,13.75,,,,,
41,6/29/22 21:26,13.75,,,,,
42,6/29/22 21:41,13.75,,,,,
43,6/29/22 21:56,13.75,,,,,
44,6/29/22 22:11,13.75,,,,,
45,6/29/22 22:26,13.75,,,,,
46,6/29/22 22:41,13.75,,,,,
47,6/29/22 22:56,13.75,,,,,
48,6/29/22 23:11,13.75,,,,,
49,6/29/22 23:26,13.75,,,,,
50,6/29/22 23:41,13.75,,,,,
51,6/29/22 23:56,13.654,,,,,
52,6/30/22 0:11,13.654,,,,,
53,6/30/22 0:26,13.654,,,,,
54,6/30/22 0:41,13.654,,,,,
55,6/30/22 0:56,13.654,,,,,
56,6/30/22 1:11,13.654,,,,,
57,6/30/22 1:26,13.654,,,,,
58,6/30/22 1:41,13.654,,,,,
59,6/30/22 1:56,13.654,,,,,
60,6/30/22 2:11,13.654,,,,,
61,6/30/22 2:26,13.654,,,,,
