Plot Title: yrv_4,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435200, SEN S/N: 21435200)",Coupler Detached (LGR S/N: 21435200),Coupler Attached (LGR S/N: 21435200),Host Connected (LGR S/N: 21435200),Stopped (LGR S/N: 21435200),End Of File (LGR S/N: 21435200)
1,6/29/22 11:45,NA,,,,,
2,6/29/22 11:45,NA,Logged,,,,
3,6/29/22 12:00,14.038,,,,,
4,6/29/22 12:15,13.558,,,,,
5,6/29/22 12:30,13.461,,,,,
6,6/29/22 12:45,13.558,,,,,
7,6/29/22 13:00,13.558,,,,,
8,6/29/22 13:15,13.654,,,,,
9,6/29/22 13:30,13.654,,,,,
10,6/29/22 13:45,13.654,,,,,
11,6/29/22 14:00,13.654,,,,,
12,6/29/22 14:15,13.75,,,,,
13,6/29/22 14:30,13.846,,,,,
14,6/29/22 14:45,13.846,,,,,
15,6/29/22 15:00,13.942,,,,,
16,6/29/22 15:15,14.038,,,,,
17,6/29/22 15:30,14.038,,,,,
18,6/29/22 15:45,14.134,,,,,
19,6/29/22 16:00,14.23,,,,,
20,6/29/22 16:15,14.325,,,,,
21,6/29/22 16:30,14.23,,,,,
22,6/29/22 16:45,14.325,,,,,
23,6/29/22 17:00,14.325,,,,,
24,6/29/22 17:15,14.325,,,,,
25,6/29/22 17:30,14.325,,,,,
26,6/29/22 17:45,14.325,,,,,
27,6/29/22 18:00,14.325,,,,,
28,6/29/22 18:15,14.325,,,,,
29,6/29/22 18:30,14.23,,,,,
30,6/29/22 18:45,14.23,,,,,
31,6/29/22 19:00,14.134,,,,,
32,6/29/22 19:15,14.038,,,,,
33,6/29/22 19:30,14.038,,,,,
34,6/29/22 19:45,13.942,,,,,
35,6/29/22 20:00,13.846,,,,,
36,6/29/22 20:15,13.942,,,,,
37,6/29/22 20:30,13.942,,,,,
38,6/29/22 20:45,13.942,,,,,
39,6/29/22 21:00,13.942,,,,,
40,6/29/22 21:15,13.942,,,,,
41,6/29/22 21:30,13.942,,,,,
42,6/29/22 21:45,13.942,,,,,
43,6/29/22 22:00,13.942,,,,,
44,6/29/22 22:15,13.942,,,,,
45,6/29/22 22:30,13.942,,,,,
46,6/29/22 22:45,13.846,,,,,
47,6/29/22 23:00,13.846,,,,,
48,6/29/22 23:15,13.846,,,,,
49,6/29/22 23:30,13.942,,,,,
50,6/29/22 23:45,13.846,,,,,
51,6/30/22 0:00,13.846,,,,,
52,6/30/22 0:15,13.75,,,,,
53,6/30/22 0:30,13.75,,,,,
54,6/30/22 0:45,13.75,,,,,
55,6/30/22 1:00,13.75,,,,,
56,6/30/22 1:15,13.75,,,,,
57,6/30/22 1:30,13.75,,,,,
58,6/30/22 1:45,13.75,,,,,
59,6/30/22 2:00,13.75,,,,,
60,6/30/22 2:15,13.75,,,,,
61,6/30/22 2:30,13.75,,,,,
62,6/30/22 2:45,13.846,,,,,
63,6/30/22 3:00,13.75,,,,,
64,6/30/22 3:15,13.846,,,,,
65,6/30/22 3:30,13.75,,,,,
66,6/30/22 3:45,13.846,,,,,
67,6/30/22 4:00,13.846,,,,,
68,6/30/22 4:15,13.942,,,,,
69,6/30/22 4:30,13.942,,,,,
70,6/30/22 4:45,13.942,,,,,
71,6/30/22 5:00,13.942,,,,,
72,6/30/22 5:15,13.942,,,,,
73,6/30/22 5:30,14.038,,,,,
74,6/30/22 5:45,14.038,,,,,
75,6/30/22 6:00,14.038,,,,,
76,6/30/22 6:15,13.942,,,,,
77,6/30/22 6:30,14.038,,,,,
78,6/30/22 6:45,13.942,,,,,
79,6/30/22 7:00,13.942,,,,,
80,6/30/22 7:15,13.942,,,,,
81,6/30/22 7:30,13.846,,,,,
82,6/30/22 7:45,13.846,,,,,
83,6/30/22 8:00,13.846,,,,,
84,6/30/22 8:15,13.846,,,,,
85,6/30/22 8:30,13.846,,,,,
86,6/30/22 8:45,13.846,,,,,
87,6/30/22 9:00,13.75,,,,,
88,6/30/22 9:15,13.75,,,,,
89,6/30/22 9:30,13.654,,,,,
90,6/30/22 9:45,13.654,,,,,
91,6/30/22 10:00,13.654,,,,,
92,6/30/22 10:15,13.75,,,,,
93,6/30/22 10:30,13.75,,,,,
94,6/30/22 10:45,13.75,,,,,
95,6/30/22 11:00,13.75,,,,,
96,6/30/22 11:15,13.75,,,,,
97,6/30/22 11:30,13.75,,,,,
98,6/30/22 11:45,13.75,,,,,
99,6/30/22 12:00,13.75,,,,,
100,6/30/22 12:15,13.75,,,,,
101,6/30/22 12:30,13.75,,,,,
102,6/30/22 12:45,13.75,,,,,
103,6/30/22 13:00,13.846,,,,,
104,6/30/22 13:15,13.75,,,,,
105,6/30/22 13:30,13.846,,,,,
106,6/30/22 13:45,13.942,,,,,
107,6/30/22 14:00,13.942,,,,,
108,6/30/22 14:15,13.942,,,,,
109,6/30/22 14:30,13.942,,,,,
