"Plot Title: yrv_3"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435198, SEN S/N: 21435198)","Coupler Detached (LGR S/N: 21435198)","Host Connected (LGR S/N: 21435198)","Coupler Attached (LGR S/N: 21435198)","Stopped (LGR S/N: 21435198)","End Of File (LGR S/N: 21435198)"
1956,07/19/22 04:52:38 PM,,,Logged,Logged,,
1957,07/19/22 04:52:55 PM,,Logged,,,,
1958,07/19/22 04:58:38 PM,6.775,,,,,
1959,07/19/22 05:13:38 PM,5.860,,,,,
1960,07/19/22 05:28:38 PM,5.860,,,,,
1961,07/19/22 05:43:38 PM,5.757,,,,,
1962,07/19/22 05:58:38 PM,5.860,,,,,
1963,07/19/22 06:13:38 PM,5.757,,,,,
1964,07/19/22 06:28:38 PM,5.757,,,,,
1965,07/19/22 06:43:38 PM,5.757,,,,,
1966,07/19/22 06:58:38 PM,5.757,,,,,
1967,07/19/22 07:13:38 PM,5.757,,,,,
1968,07/19/22 07:28:38 PM,5.757,,,,,
1969,07/19/22 07:43:38 PM,5.757,,,,,
1970,07/19/22 07:58:38 PM,5.757,,,,,
1971,07/19/22 08:13:38 PM,5.757,,,,,
1972,07/19/22 08:28:38 PM,5.757,,,,,
1973,07/19/22 08:43:38 PM,5.757,,,,,
1974,07/19/22 08:58:38 PM,5.757,,,,,
1975,07/19/22 09:13:38 PM,5.757,,,,,
1976,07/19/22 09:28:38 PM,5.757,,,,,
1977,07/19/22 09:43:38 PM,5.757,,,,,
1978,07/19/22 09:58:38 PM,5.757,,,,,
1979,07/19/22 10:13:38 PM,5.757,,,,,
1980,07/19/22 10:28:38 PM,5.757,,,,,
1981,07/19/22 10:43:38 PM,5.757,,,,,
1982,07/19/22 10:58:38 PM,5.757,,,,,
1983,07/19/22 11:13:38 PM,5.757,,,,,
1984,07/19/22 11:28:38 PM,5.757,,,,,
1985,07/19/22 11:43:38 PM,5.757,,,,,
1986,07/19/22 11:58:38 PM,5.757,,,,,
1987,07/20/22 12:13:38 AM,5.757,,,,,
1988,07/20/22 12:28:38 AM,5.757,,,,,
1989,07/20/22 12:43:38 AM,5.757,,,,,
1990,07/20/22 12:58:38 AM,5.757,,,,,
1991,07/20/22 01:13:38 AM,5.757,,,,,
1992,07/20/22 01:28:38 AM,5.757,,,,,
1993,07/20/22 01:43:38 AM,5.757,,,,,
1994,07/20/22 01:58:38 AM,5.757,,,,,
1995,07/20/22 02:13:38 AM,5.757,,,,,
1996,07/20/22 02:28:38 AM,5.757,,,,,
1997,07/20/22 02:43:38 AM,5.757,,,,,
1998,07/20/22 02:58:38 AM,5.757,,,,,
1999,07/20/22 03:13:38 AM,5.757,,,,,
2000,07/20/22 03:28:38 AM,5.757,,,,,
2001,07/20/22 03:43:38 AM,5.757,,,,,
2002,07/20/22 03:58:38 AM,5.757,,,,,
2003,07/20/22 04:13:38 AM,5.757,,,,,
2004,07/20/22 04:28:38 AM,5.757,,,,,
2005,07/20/22 04:43:38 AM,5.757,,,,,
2006,07/20/22 04:58:38 AM,5.757,,,,,
2007,07/20/22 05:13:38 AM,5.757,,,,,
2008,07/20/22 05:28:38 AM,5.757,,,,,
2009,07/20/22 05:43:38 AM,5.757,,,,,
2010,07/20/22 05:58:38 AM,5.757,,,,,
2011,07/20/22 06:13:38 AM,5.757,,,,,
2012,07/20/22 06:28:38 AM,5.757,,,,,
2013,07/20/22 06:43:38 AM,5.757,,,,,
2014,07/20/22 06:58:38 AM,5.757,,,,,
2015,07/20/22 07:13:38 AM,5.757,,,,,
2016,07/20/22 07:28:38 AM,5.757,,,,,
2017,07/20/22 07:43:38 AM,5.757,,,,,
2018,07/20/22 07:58:38 AM,5.757,,,,,
2019,07/20/22 08:13:38 AM,5.757,,,,,
2020,07/20/22 08:28:38 AM,5.757,,,,,
2021,07/20/22 08:43:38 AM,5.757,,,,,
2022,07/20/22 08:58:38 AM,6.978,,,,,
2023,07/20/22 09:13:38 AM,7.481,,,,,
2024,07/20/22 09:28:38 AM,7.381,,,,,
2025,07/20/22 09:43:38 AM,7.280,,,,,
2026,07/20/22 09:58:38 AM,7.179,,,,,
2027,07/20/22 10:13:38 AM,7.079,,,,,
2028,07/20/22 10:28:38 AM,6.978,,,,,
2029,07/20/22 10:43:38 AM,6.877,,,,,
2030,07/20/22 10:58:38 AM,6.877,,,,,
2031,07/20/22 11:13:38 AM,6.775,,,,,
2032,07/20/22 11:28:38 AM,6.674,,,,,
2033,07/20/22 11:43:38 AM,6.674,,,,,
2034,07/20/22 11:58:38 AM,6.573,,,,,
2035,07/20/22 12:13:38 PM,6.573,,,,,
2036,07/20/22 12:28:38 PM,6.471,,,,,
2037,07/20/22 12:43:38 PM,6.471,,,,,
2038,07/20/22 12:58:38 PM,6.370,,,,,
2039,07/20/22 01:13:38 PM,6.370,,,,,
2040,07/20/22 01:28:38 PM,6.268,,,,,
2041,07/20/22 01:43:38 PM,6.268,,,,,
2042,07/20/22 01:58:38 PM,6.268,,,,,
2043,07/20/22 02:13:38 PM,6.268,,,,,
2044,07/20/22 02:28:38 PM,6.166,,,,,
2045,07/20/22 02:43:38 PM,6.166,,,,,
2046,07/20/22 02:58:38 PM,6.166,,,,,
2047,07/20/22 03:13:38 PM,6.064,,,,,
2048,07/20/22 03:28:38 PM,6.064,,,,,
2049,07/20/22 03:43:38 PM,6.064,,,,,
2050,07/20/22 03:58:38 PM,6.064,,,,,
2051,07/20/22 04:13:38 PM,5.962,,,,,
2052,07/20/22 04:28:38 PM,5.962,,,,,
2053,07/20/22 04:43:38 PM,5.962,,,,,
2054,07/20/22 04:58:38 PM,5.962,,,,,
2055,07/20/22 05:13:38 PM,5.962,,,,,
2056,07/20/22 05:28:38 PM,5.860,,,,,
2057,07/20/22 05:43:38 PM,5.860,,,,,
2058,07/20/22 05:58:38 PM,5.860,,,,,
2059,07/20/22 06:13:38 PM,5.860,,,,,
2060,07/20/22 06:28:38 PM,5.860,,,,,
2061,07/20/22 06:43:38 PM,5.757,,,,,
2062,07/20/22 06:58:38 PM,5.757,,,,,
2063,07/20/22 07:13:38 PM,5.757,,,,,
2064,07/20/22 07:28:38 PM,5.757,,,,,
2065,07/20/22 07:43:38 PM,5.757,,,,,
2066,07/20/22 07:58:38 PM,5.757,,,,,
2067,07/20/22 08:13:38 PM,5.757,,,,,
2068,07/20/22 08:28:38 PM,5.757,,,,,
2069,07/20/22 08:43:38 PM,5.757,,,,,
2070,07/20/22 08:58:38 PM,5.757,,,,,
2071,07/20/22 09:13:38 PM,5.655,,,,,
2072,07/20/22 09:28:38 PM,5.655,,,,,
2073,07/20/22 09:43:38 PM,5.655,,,,,
2074,07/20/22 09:58:38 PM,5.655,,,,,
2075,07/20/22 10:13:38 PM,5.655,,,,,
2076,07/20/22 10:28:38 PM,5.655,,,,,
2077,07/20/22 10:43:38 PM,5.655,,,,,
2078,07/20/22 10:58:38 PM,5.655,,,,,
2079,07/20/22 11:13:38 PM,5.655,,,,,
2080,07/20/22 11:28:38 PM,5.655,,,,,
2081,07/20/22 11:43:38 PM,5.655,,,,,
2082,07/20/22 11:58:38 PM,5.655,,,,,
2083,07/21/22 12:13:38 AM,5.655,,,,,
2084,07/21/22 12:28:38 AM,5.655,,,,,
2085,07/21/22 12:43:38 AM,5.655,,,,,
2086,07/21/22 12:58:38 AM,5.552,,,,,
2087,07/21/22 01:13:38 AM,5.655,,,,,
2088,07/21/22 01:28:38 AM,5.655,,,,,
2089,07/21/22 01:43:38 AM,5.655,,,,,
2090,07/21/22 01:58:38 AM,5.655,,,,,
2091,07/21/22 02:13:38 AM,5.655,,,,,
2092,07/21/22 02:28:38 AM,5.655,,,,,
2093,07/21/22 02:43:38 AM,5.655,,,,,
2094,07/21/22 02:58:38 AM,5.655,,,,,
2095,07/21/22 03:13:38 AM,5.655,,,,,
2096,07/21/22 03:28:38 AM,5.655,,,,,
2097,07/21/22 03:43:38 AM,5.655,,,,,
2098,07/21/22 03:58:38 AM,5.655,,,,,
2099,07/21/22 04:13:38 AM,5.655,,,,,
2100,07/21/22 04:28:38 AM,5.655,,,,,
2101,07/21/22 04:43:38 AM,5.655,,,,,
2102,07/21/22 04:58:38 AM,5.655,,,,,
2103,07/21/22 05:13:38 AM,5.655,,,,,
2104,07/21/22 05:28:38 AM,5.552,,,,,
2105,07/21/22 05:43:38 AM,5.552,,,,,
2106,07/21/22 05:58:38 AM,5.552,,,,,
2107,07/21/22 06:13:38 AM,5.552,,,,,
2108,07/21/22 06:28:38 AM,5.552,,,,,
2109,07/21/22 06:43:38 AM,5.552,,,,,
2110,07/21/22 06:58:38 AM,5.552,,,,,
2111,07/21/22 07:13:38 AM,5.552,,,,,
2112,07/21/22 07:28:38 AM,5.552,,,,,
2113,07/21/22 07:43:38 AM,5.552,,,,,
2114,07/21/22 07:58:38 AM,5.655,,,,,
2115,07/21/22 08:13:38 AM,5.655,,,,,
2116,07/21/22 08:28:38 AM,5.655,,,,,
2117,07/21/22 08:43:38 AM,5.655,,,,,
2118,07/21/22 08:58:38 AM,5.552,,,,,
2119,07/21/22 09:13:38 AM,5.552,,,,,
2120,07/21/22 09:28:38 AM,5.552,,,,,
2121,07/21/22 09:43:38 AM,5.552,,,,,
2122,07/21/22 09:58:38 AM,5.552,,,,,
2123,07/21/22 10:13:38 AM,5.552,,,,,
2124,07/21/22 10:28:38 AM,5.552,,,,,
2125,07/21/22 10:43:38 AM,5.552,,,,,
2126,07/21/22 10:58:38 AM,5.552,,,,,
2127,07/21/22 11:13:38 AM,5.552,,,,,
2128,07/21/22 11:28:38 AM,5.655,,,,,
2129,07/21/22 11:43:38 AM,5.655,,,,,
2130,07/21/22 11:58:38 AM,5.655,,,,,
2131,07/21/22 12:13:38 PM,5.655,,,,,
2132,07/21/22 12:28:38 PM,5.655,,,,,
2133,07/21/22 12:43:38 PM,5.655,,,,,
2134,07/21/22 12:58:38 PM,5.655,,,,,
2135,07/21/22 01:13:38 PM,5.655,,,,,
2136,07/21/22 01:28:38 PM,5.655,,,,,
2137,07/21/22 01:43:38 PM,5.655,,,,,
2138,07/21/22 01:58:38 PM,5.552,,,,,
2139,07/21/22 02:13:38 PM,5.655,,,,,
2140,07/21/22 02:28:38 PM,5.655,,,,,
2141,07/21/22 02:43:38 PM,5.655,,,,,
2142,07/21/22 02:58:38 PM,5.655,,,,,
2143,07/21/22 03:13:38 PM,5.655,,,,,
2144,07/21/22 03:28:38 PM,5.655,,,,,
2145,07/21/22 03:43:38 PM,5.655,,,,,
2146,07/21/22 03:58:38 PM,5.655,,,,,
2147,07/21/22 04:13:38 PM,5.655,,,,,
2148,07/21/22 04:28:38 PM,5.655,,,,,
2149,07/21/22 04:43:38 PM,5.655,,,,,
2150,07/21/22 04:58:38 PM,5.655,,,,,
2151,07/21/22 05:13:38 PM,5.655,,,,,
2152,07/21/22 05:28:38 PM,5.655,,,,,
2153,07/21/22 05:43:38 PM,5.655,,,,,
2154,07/21/22 05:58:38 PM,5.655,,,,,
2155,07/21/22 06:13:38 PM,5.655,,,,,
2156,07/21/22 06:28:38 PM,5.655,,,,,
2157,07/21/22 06:43:38 PM,5.655,,,,,
2158,07/21/22 06:58:38 PM,5.655,,,,,
2159,07/21/22 07:13:38 PM,5.655,,,,,
2160,07/21/22 07:28:38 PM,5.655,,,,,
2161,07/21/22 07:43:38 PM,5.655,,,,,
2162,07/21/22 07:58:38 PM,5.655,,,,,
2163,07/21/22 08:13:38 PM,5.655,,,,,
2164,07/21/22 08:28:38 PM,5.552,,,,,
2165,07/21/22 08:43:38 PM,5.655,,,,,
2166,07/21/22 08:58:38 PM,5.552,,,,,
2167,07/21/22 09:13:38 PM,5.552,,,,,
2168,07/21/22 09:28:38 PM,5.552,,,,,
2169,07/21/22 09:43:38 PM,5.552,,,,,
2170,07/21/22 09:58:38 PM,5.552,,,,,
2171,07/21/22 10:13:38 PM,5.552,,,,,
2172,07/21/22 10:28:38 PM,5.552,,,,,
2173,07/21/22 10:43:38 PM,5.552,,,,,
2174,07/21/22 10:58:38 PM,5.552,,,,,
2175,07/21/22 11:13:38 PM,5.552,,,,,
2176,07/21/22 11:28:38 PM,5.552,,,,,
2177,07/21/22 11:43:38 PM,5.552,,,,,
2178,07/21/22 11:58:38 PM,5.552,,,,,
2179,07/22/22 12:13:38 AM,5.552,,,,,
2180,07/22/22 12:28:38 AM,5.552,,,,,
2181,07/22/22 12:43:38 AM,5.552,,,,,
2182,07/22/22 12:58:38 AM,5.552,,,,,
2183,07/22/22 01:13:38 AM,5.552,,,,,
2184,07/22/22 01:28:38 AM,5.552,,,,,
2185,07/22/22 01:43:38 AM,5.552,,,,,
2186,07/22/22 01:58:38 AM,5.552,,,,,
2187,07/22/22 02:13:38 AM,5.552,,,,,
2188,07/22/22 02:28:38 AM,5.552,,,,,
2189,07/22/22 02:43:38 AM,5.655,,,,,
2190,07/22/22 02:58:38 AM,5.552,,,,,
2191,07/22/22 03:13:38 AM,5.552,,,,,
2192,07/22/22 03:28:38 AM,5.552,,,,,
2193,07/22/22 03:43:38 AM,5.552,,,,,
2194,07/22/22 03:58:38 AM,5.552,,,,,
2195,07/22/22 04:13:38 AM,5.552,,,,,
2196,07/22/22 04:28:38 AM,5.552,,,,,
2197,07/22/22 04:43:38 AM,5.552,,,,,
2198,07/22/22 04:58:38 AM,5.552,,,,,
2199,07/22/22 05:13:38 AM,5.552,,,,,
2200,07/22/22 05:28:38 AM,5.552,,,,,
2201,07/22/22 05:43:38 AM,5.552,,,,,
2202,07/22/22 05:58:38 AM,5.552,,,,,
2203,07/22/22 06:13:38 AM,5.552,,,,,
2204,07/22/22 06:28:38 AM,5.552,,,,,
2205,07/22/22 06:43:38 AM,5.655,,,,,
2206,07/22/22 06:58:38 AM,5.552,,,,,
2207,07/22/22 07:13:38 AM,5.655,,,,,
2208,07/22/22 07:28:38 AM,5.655,,,,,
2209,07/22/22 07:43:38 AM,7.280,,,,,
2210,07/22/22 07:58:38 AM,7.179,,,,,
2211,07/22/22 08:13:38 AM,7.079,,,,,
2212,07/22/22 08:28:38 AM,7.079,,,,,
2213,07/22/22 08:43:38 AM,6.978,,,,,
2214,07/22/22 08:57:04 AM,,,Logged,,,
2215,07/22/22 08:57:05 AM,,,,Logged,,
2216,07/22/22 08:57:23 AM,,Logged,,,,
2217,07/22/22 08:58:38 AM,13.942,,,,,
2218,07/22/22 09:13:38 AM,6.877,,,,,
2219,07/22/22 09:28:38 AM,6.775,,,,,
2220,07/22/22 09:43:38 AM,6.775,,,,,
2221,07/22/22 09:58:38 AM,6.674,,,,,
2222,07/22/22 10:13:38 AM,6.573,,,,,
2223,07/22/22 10:28:38 AM,6.573,,,,,
2224,07/22/22 10:43:38 AM,6.471,,,,,
2225,07/22/22 10:58:38 AM,6.370,,,,,
2226,07/22/22 11:13:38 AM,6.370,,,,,
2227,07/22/22 11:28:38 AM,6.370,,,,,
2228,07/22/22 11:43:38 AM,6.370,,,,,
2229,07/22/22 11:58:38 AM,6.268,,,,,
2230,07/22/22 12:13:38 PM,6.268,,,,,
2231,07/22/22 12:28:38 PM,6.166,,,,,
2232,07/22/22 12:43:38 PM,6.166,,,,,
2233,07/22/22 12:58:38 PM,6.166,,,,,
2234,07/22/22 01:13:38 PM,6.166,,,,,
2235,07/22/22 01:28:38 PM,6.064,,,,,
2236,07/22/22 01:43:38 PM,6.064,,,,,
2237,07/22/22 01:58:38 PM,6.064,,,,,
2238,07/22/22 02:13:38 PM,6.064,,,,,
2239,07/22/22 02:28:38 PM,5.962,,,,,
2240,07/22/22 02:43:38 PM,5.962,,,,,
2241,07/22/22 02:58:38 PM,5.962,,,,,
2242,07/22/22 03:13:38 PM,5.962,,,,,
2243,07/22/22 03:28:38 PM,5.962,,,,,
2244,07/22/22 03:43:38 PM,5.962,,,,,
2245,07/22/22 03:58:38 PM,5.860,,,,,
2246,07/22/22 04:13:38 PM,5.860,,,,,
2247,07/22/22 04:28:38 PM,5.860,,,,,
2248,07/22/22 04:43:38 PM,5.860,,,,,
2249,07/22/22 04:58:38 PM,5.860,,,,,
2250,07/22/22 05:13:38 PM,5.860,,,,,
2251,07/22/22 05:28:38 PM,5.860,,,,,
2252,07/22/22 05:43:38 PM,5.860,,,,,
2253,07/22/22 05:58:38 PM,5.860,,,,,
2254,07/22/22 06:13:38 PM,5.860,,,,,
2255,07/22/22 06:28:38 PM,5.860,,,,,
2256,07/22/22 06:43:38 PM,5.860,,,,,
2257,07/22/22 06:58:38 PM,5.757,,,,,
2258,07/22/22 07:13:38 PM,5.757,,,,,
2259,07/22/22 07:28:38 PM,5.757,,,,,
2260,07/22/22 07:43:38 PM,5.757,,,,,
2261,07/22/22 07:58:38 PM,5.757,,,,,
2262,07/22/22 08:13:38 PM,5.757,,,,,
2263,07/22/22 08:28:38 PM,5.757,,,,,
2264,07/22/22 08:43:38 PM,5.757,,,,,
2265,07/22/22 08:58:38 PM,5.757,,,,,
2266,07/22/22 09:13:38 PM,5.757,,,,,
2267,07/22/22 09:28:38 PM,5.757,,,,,
2268,07/22/22 09:43:38 PM,5.757,,,,,
2269,07/22/22 09:58:38 PM,5.757,,,,,
2270,07/22/22 10:13:38 PM,5.757,,,,,
2271,07/22/22 10:28:38 PM,5.757,,,,,
2272,07/22/22 10:43:38 PM,5.757,,,,,
2273,07/22/22 10:58:38 PM,5.655,,,,,
2274,07/22/22 11:13:38 PM,5.655,,,,,
2275,07/22/22 11:28:38 PM,5.655,,,,,
2276,07/22/22 11:43:38 PM,5.655,,,,,
2277,07/22/22 11:58:38 PM,5.655,,,,,
2278,07/23/22 12:13:38 AM,5.655,,,,,
2279,07/23/22 12:28:38 AM,5.655,,,,,
2280,07/23/22 12:43:38 AM,5.655,,,,,
2281,07/23/22 12:58:38 AM,5.655,,,,,
2282,07/23/22 01:13:38 AM,5.655,,,,,
2283,07/23/22 01:28:38 AM,5.757,,,,,
2284,07/23/22 01:43:38 AM,5.757,,,,,
2285,07/23/22 01:58:38 AM,5.757,,,,,
2286,07/23/22 02:13:38 AM,5.757,,,,,
2287,07/23/22 02:28:38 AM,5.757,,,,,
2288,07/23/22 02:43:38 AM,5.757,,,,,
2289,07/23/22 02:58:38 AM,5.757,,,,,
2290,07/23/22 03:13:38 AM,5.757,,,,,
2291,07/23/22 03:28:38 AM,5.757,,,,,
2292,07/23/22 03:43:38 AM,5.757,,,,,
2293,07/23/22 03:58:38 AM,5.757,,,,,
2294,07/23/22 04:13:38 AM,5.757,,,,,
2295,07/23/22 04:28:38 AM,5.757,,,,,
2296,07/23/22 04:43:38 AM,5.757,,,,,
2297,07/23/22 04:58:38 AM,5.757,,,,,
2298,07/23/22 05:13:38 AM,5.757,,,,,
2299,07/23/22 05:28:38 AM,5.757,,,,,
2300,07/23/22 05:43:38 AM,5.757,,,,,
2301,07/23/22 05:58:38 AM,5.757,,,,,
2302,07/23/22 06:13:38 AM,5.757,,,,,
2303,07/23/22 06:28:38 AM,5.757,,,,,
2304,07/23/22 06:43:38 AM,5.757,,,,,
2305,07/23/22 06:58:38 AM,5.757,,,,,
2306,07/23/22 07:13:38 AM,5.757,,,,,
2307,07/23/22 07:28:38 AM,6.978,,,,,
2308,07/23/22 07:43:38 AM,7.582,,,,,
2309,07/23/22 07:58:38 AM,7.481,,,,,
2310,07/23/22 08:13:38 AM,7.381,,,,,
2311,07/23/22 08:28:38 AM,7.280,,,,,
2312,07/23/22 08:43:38 AM,7.179,,,,,
2313,07/23/22 08:58:38 AM,7.079,,,,,
2314,07/23/22 09:13:38 AM,6.978,,,,,
2315,07/23/22 09:28:38 AM,6.877,,,,,
2316,07/23/22 09:43:38 AM,6.877,,,,,
2317,07/23/22 09:58:38 AM,6.775,,,,,
2318,07/23/22 10:13:38 AM,6.674,,,,,
2319,07/23/22 10:28:38 AM,6.674,,,,,
2320,07/23/22 10:43:38 AM,6.573,,,,,
2321,07/23/22 10:58:38 AM,6.573,,,,,
2322,07/23/22 11:13:38 AM,6.471,,,,,
2323,07/23/22 11:28:38 AM,6.471,,,,,
2324,07/23/22 11:43:38 AM,6.370,,,,,
2325,07/23/22 11:58:38 AM,6.370,,,,,
2326,07/23/22 12:13:38 PM,6.268,,,,,
2327,07/23/22 12:28:38 PM,6.268,,,,,
2328,07/23/22 12:43:38 PM,6.268,,,,,
2329,07/23/22 12:58:38 PM,6.166,,,,,
2330,07/23/22 01:13:38 PM,6.166,,,,,
2331,07/23/22 01:28:38 PM,6.166,,,,,
2332,07/23/22 01:43:38 PM,6.064,,,,,
2333,07/23/22 01:58:38 PM,6.064,,,,,
2334,07/23/22 02:13:38 PM,6.064,,,,,
2335,07/23/22 02:28:38 PM,6.064,,,,,
2336,07/23/22 02:43:38 PM,5.962,,,,,
2337,07/23/22 02:58:38 PM,5.962,,,,,
2338,07/23/22 03:13:38 PM,5.962,,,,,
2339,07/23/22 03:28:38 PM,5.962,,,,,
2340,07/23/22 03:43:38 PM,5.962,,,,,
2341,07/23/22 03:58:38 PM,5.860,,,,,
2342,07/23/22 04:13:38 PM,5.860,,,,,
2343,07/23/22 04:28:38 PM,5.860,,,,,
2344,07/23/22 04:43:38 PM,5.860,,,,,
2345,07/23/22 04:58:38 PM,5.757,,,,,
2346,07/23/22 05:13:38 PM,5.757,,,,,
2347,07/23/22 05:28:38 PM,5.757,,,,,
2348,07/23/22 05:43:38 PM,5.757,,,,,
2349,07/23/22 05:58:38 PM,5.757,,,,,
2350,07/23/22 06:13:38 PM,5.757,,,,,
2351,07/23/22 06:28:38 PM,5.757,,,,,
2352,07/23/22 06:43:38 PM,5.757,,,,,
2353,07/23/22 06:58:38 PM,5.655,,,,,
2354,07/23/22 07:13:38 PM,5.655,,,,,
2355,07/23/22 07:28:38 PM,5.655,,,,,
2356,07/23/22 07:43:38 PM,5.655,,,,,
2357,07/23/22 07:58:38 PM,5.655,,,,,
2358,07/23/22 08:13:38 PM,5.655,,,,,
2359,07/23/22 08:28:38 PM,5.655,,,,,
2360,07/23/22 08:43:38 PM,5.655,,,,,
2361,07/23/22 08:58:38 PM,5.655,,,,,
2362,07/23/22 09:13:38 PM,5.655,,,,,
2363,07/23/22 09:28:38 PM,5.655,,,,,
2364,07/23/22 09:43:38 PM,5.655,,,,,
2365,07/23/22 09:58:38 PM,5.655,,,,,
2366,07/23/22 10:13:38 PM,5.655,,,,,
2367,07/23/22 10:28:38 PM,5.655,,,,,
2368,07/23/22 10:43:38 PM,5.655,,,,,
2369,07/23/22 10:58:38 PM,5.552,,,,,
2370,07/23/22 11:13:38 PM,5.655,,,,,
2371,07/23/22 11:28:38 PM,5.552,,,,,
2372,07/23/22 11:43:38 PM,5.552,,,,,
2373,07/23/22 11:58:38 PM,5.552,,,,,
2374,07/24/22 12:13:38 AM,5.552,,,,,
2375,07/24/22 12:28:38 AM,5.552,,,,,
2376,07/24/22 12:43:38 AM,5.655,,,,,
2377,07/24/22 12:58:38 AM,5.655,,,,,
2378,07/24/22 01:13:38 AM,5.552,,,,,
2379,07/24/22 01:28:38 AM,5.655,,,,,
2380,07/24/22 01:43:38 AM,5.655,,,,,
2381,07/24/22 01:58:38 AM,5.655,,,,,
2382,07/24/22 02:13:38 AM,5.655,,,,,
2383,07/24/22 02:28:38 AM,5.655,,,,,
2384,07/24/22 02:43:38 AM,5.655,,,,,
2385,07/24/22 02:58:38 AM,5.655,,,,,
2386,07/24/22 03:13:38 AM,5.655,,,,,
2387,07/24/22 03:28:38 AM,5.655,,,,,
2388,07/24/22 03:43:38 AM,5.655,,,,,
2389,07/24/22 03:58:38 AM,5.655,,,,,
2390,07/24/22 04:13:38 AM,5.552,,,,,
2391,07/24/22 04:28:38 AM,5.655,,,,,
2392,07/24/22 04:43:38 AM,5.552,,,,,
2393,07/24/22 04:58:38 AM,5.655,,,,,
2394,07/24/22 05:13:38 AM,5.552,,,,,
2395,07/24/22 05:28:38 AM,5.655,,,,,
2396,07/24/22 05:43:38 AM,5.552,,,,,
2397,07/24/22 05:58:38 AM,5.655,,,,,
2398,07/24/22 06:13:38 AM,5.552,,,,,
2399,07/24/22 06:28:38 AM,5.655,,,,,
2400,07/24/22 06:43:38 AM,5.655,,,,,
2401,07/24/22 06:58:38 AM,5.655,,,,,
2402,07/24/22 07:13:38 AM,5.655,,,,,
2403,07/24/22 07:28:38 AM,5.655,,,,,
2404,07/24/22 07:43:38 AM,5.655,,,,,
2405,07/24/22 07:58:38 AM,5.655,,,,,
2406,07/24/22 08:13:38 AM,5.655,,,,,
2407,07/24/22 08:28:38 AM,5.655,,,,,
2408,07/24/22 08:43:38 AM,5.655,,,,,
2409,07/24/22 08:58:38 AM,5.655,,,,,
2410,07/24/22 09:13:38 AM,5.655,,,,,
2411,07/24/22 09:28:38 AM,5.655,,,,,
2412,07/24/22 09:43:38 AM,5.655,,,,,
2413,07/24/22 09:58:38 AM,5.655,,,,,
2414,07/24/22 10:13:38 AM,5.655,,,,,
2415,07/24/22 10:28:38 AM,5.655,,,,,
2416,07/24/22 10:43:38 AM,6.268,,,,,
2417,07/24/22 10:58:38 AM,6.573,,,,,
2418,07/24/22 11:13:38 AM,6.471,,,,,
2419,07/24/22 11:28:38 AM,6.370,,,,,
2420,07/24/22 11:43:38 AM,6.370,,,,,
2421,07/24/22 11:58:38 AM,6.268,,,,,
2422,07/24/22 12:13:38 PM,6.268,,,,,
2423,07/24/22 12:28:38 PM,6.268,,,,,
2424,07/24/22 12:43:38 PM,6.166,,,,,
2425,07/24/22 12:58:38 PM,6.166,,,,,
2426,07/24/22 01:13:38 PM,6.166,,,,,
2427,07/24/22 01:28:38 PM,6.064,,,,,
2428,07/24/22 01:43:38 PM,6.064,,,,,
2429,07/24/22 01:58:38 PM,6.064,,,,,
2430,07/24/22 02:13:38 PM,6.064,,,,,
2431,07/24/22 02:28:38 PM,5.962,,,,,
2432,07/24/22 02:43:38 PM,5.962,,,,,
2433,07/24/22 02:58:38 PM,5.962,,,,,
2434,07/24/22 03:13:38 PM,5.962,,,,,
2435,07/24/22 03:28:38 PM,5.860,,,,,
2436,07/24/22 03:43:38 PM,5.860,,,,,
2437,07/24/22 03:58:38 PM,5.860,,,,,
2438,07/24/22 04:13:38 PM,5.860,,,,,
2439,07/24/22 04:28:38 PM,5.860,,,,,
2440,07/24/22 04:43:38 PM,5.860,,,,,
2441,07/24/22 04:58:38 PM,5.757,,,,,
2442,07/24/22 05:13:38 PM,5.757,,,,,
2443,07/24/22 05:28:38 PM,5.757,,,,,
2444,07/24/22 05:43:38 PM,5.757,,,,,
2445,07/24/22 05:58:38 PM,5.757,,,,,
2446,07/24/22 06:13:38 PM,5.757,,,,,
2447,07/24/22 06:28:38 PM,5.757,,,,,
2448,07/24/22 06:43:38 PM,5.757,,,,,
2449,07/24/22 06:58:38 PM,5.757,,,,,
2450,07/24/22 07:13:38 PM,5.757,,,,,
2451,07/24/22 07:28:38 PM,5.655,,,,,
2452,07/24/22 07:43:38 PM,5.655,,,,,
2453,07/24/22 07:58:38 PM,5.655,,,,,
2454,07/24/22 08:13:38 PM,5.655,,,,,
2455,07/24/22 08:28:38 PM,5.655,,,,,
2456,07/24/22 08:43:38 PM,5.655,,,,,
2457,07/24/22 08:58:38 PM,5.655,,,,,
2458,07/24/22 09:13:38 PM,5.655,,,,,
2459,07/24/22 09:28:38 PM,5.655,,,,,
2460,07/24/22 09:43:38 PM,5.655,,,,,
2461,07/24/22 09:58:38 PM,5.655,,,,,
2462,07/24/22 10:13:38 PM,5.655,,,,,
2463,07/24/22 10:28:38 PM,5.655,,,,,
2464,07/24/22 10:43:38 PM,5.655,,,,,
2465,07/24/22 10:58:38 PM,5.655,,,,,
2466,07/24/22 11:13:38 PM,5.655,,,,,
2467,07/24/22 11:28:38 PM,5.655,,,,,
