Plot Title: yrv_2,,,,,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435401, SEN S/N: 21435401)",Coupler Detached (LGR S/N: 21435401),Host Connected (LGR S/N: 21435401),Coupler Attached (LGR S/N: 21435401),Stopped (LGR S/N: 21435401),End Of File (LGR S/N: 21435401)
1380,7/13/22 18:27,14.134,,,,,
1381,7/13/22 18:42,14.23,,,,,
1382,7/13/22 18:57,14.23,,,,,
1383,7/13/22 19:12,14.325,,,,,
1384,7/13/22 19:27,14.23,,,,,
1385,7/13/22 19:42,14.23,,,,,
1386,7/13/22 19:57,14.325,,,,,
1387,7/13/22 20:12,14.325,,,,,
1388,7/13/22 20:27,14.325,,,,,
1389,7/13/22 20:42,14.23,,,,,
1390,7/13/22 20:57,14.134,,,,,
1391,7/13/22 21:12,14.134,,,,,
1392,7/13/22 21:27,14.134,,,,,
1393,7/13/22 21:42,14.038,,,,,
1394,7/13/22 21:57,13.942,,,,,
1395,7/13/22 22:12,13.846,,,,,
1396,7/13/22 22:27,13.846,,,,,
1397,7/13/22 22:42,13.75,,,,,
1398,7/13/22 22:57,13.75,,,,,
1399,7/13/22 23:12,13.75,,,,,
1400,7/13/22 23:27,13.75,,,,,
1401,7/13/22 23:42,13.75,,,,,
1402,7/13/22 23:57,13.654,,,,,
1403,7/14/22 0:12,13.75,,,,,
1404,7/14/22 0:27,13.846,,,,,
1405,7/14/22 0:42,13.846,,,,,
1406,7/14/22 0:57,13.75,,,,,
1407,7/14/22 1:12,13.75,,,,,
1408,7/14/22 1:27,13.75,,,,,
1409,7/14/22 1:42,13.75,,,,,
1410,7/14/22 1:57,13.75,,,,,
1411,7/14/22 2:12,13.75,,,,,
1412,7/14/22 2:27,13.75,,,,,
1413,7/14/22 2:42,13.654,,,,,
1414,7/14/22 2:57,13.75,,,,,
1415,7/14/22 3:12,13.75,,,,,
1416,7/14/22 3:27,13.75,,,,,
1417,7/14/22 3:42,13.75,,,,,
1418,7/14/22 3:57,13.75,,,,,
1419,7/14/22 4:12,13.75,,,,,
1420,7/14/22 4:27,13.75,,,,,
1421,7/14/22 4:42,13.75,,,,,
1422,7/14/22 4:57,13.846,,,,,
1423,7/14/22 5:12,13.846,,,,,
1424,7/14/22 5:27,13.846,,,,,
1425,7/14/22 5:42,13.846,,,,,
1426,7/14/22 5:57,14.038,,,,,
1427,7/14/22 6:12,13.75,,,,,
1428,7/14/22 6:27,13.75,,,,,
1429,7/14/22 6:42,13.654,,,,,
1430,7/14/22 6:57,13.846,,,,,
1431,7/14/22 7:12,13.75,,,,,
1432,7/14/22 7:27,13.75,,,,,
1433,7/14/22 7:42,13.846,,,,,
1434,7/14/22 7:57,13.654,,,,,
1435,7/14/22 8:12,13.654,,,,,
1436,7/14/22 8:27,13.942,,,,,
1437,7/14/22 8:42,13.846,,,,,
1438,7/14/22 8:57,13.942,,,,,
1439,7/14/22 9:12,14.038,,,,,
1440,7/14/22 9:27,14.038,,,,,
1441,7/14/22 9:42,13.942,,,,,
1442,7/14/22 9:51,NA,,Logged,Logged,,
1443,7/14/22 9:51,NA,Logged,,,,
1444,7/14/22 9:57,NA,,,,,
1445,7/14/22 10:12,13.654,,,,,
1446,7/14/22 10:27,13.558,,,,,
1447,7/14/22 10:42,13.461,,,,,
1448,7/14/22 10:57,13.558,,,,,
1449,7/14/22 11:12,13.365,,,,,
1450,7/14/22 11:27,13.173,,,,,
1451,7/14/22 11:42,12.98,,,,,
1452,7/14/22 11:57,13.173,,,,,
1453,7/14/22 12:12,12.883,,,,,
1454,7/14/22 12:27,12.98,,,,,
1455,7/14/22 12:42,12.98,,,,,
1456,7/14/22 12:57,13.076,,,,,
1457,7/14/22 13:12,13.173,,,,,
1458,7/14/22 13:27,13.269,,,,,
1459,7/14/22 13:42,13.173,,,,,
1460,7/14/22 13:57,13.461,,,,,
1461,7/14/22 14:12,13.558,,,,,
1462,7/14/22 14:27,13.558,,,,,
1463,7/14/22 14:42,13.558,,,,,
1464,7/14/22 14:57,13.365,,,,,
1465,7/14/22 15:12,13.269,,,,,
1466,7/14/22 15:27,13.173,,,,,
1467,7/14/22 15:42,13.269,,,,,
1468,7/14/22 15:57,13.076,,,,,
1469,7/14/22 16:12,13.076,,,,,
1470,7/14/22 16:27,12.98,,,,,
1471,7/14/22 16:42,13.173,,,,,
1472,7/14/22 16:57,13.269,,,,,
1473,7/14/22 17:12,13.173,,,,,
1474,7/14/22 17:27,13.173,,,,,
1475,7/14/22 17:42,13.173,,,,,
1476,7/14/22 17:57,13.173,,,,,
1477,7/14/22 18:12,13.173,,,,,
1478,7/14/22 18:27,13.173,,,,,
1479,7/14/22 18:42,13.173,,,,,
1480,7/14/22 18:57,13.173,,,,,
1481,7/14/22 19:12,13.173,,,,,
1482,7/14/22 19:27,13.173,,,,,
1483,7/14/22 19:42,13.173,,,,,
1484,7/14/22 19:57,13.173,,,,,
1485,7/14/22 20:12,13.173,,,,,
1486,7/14/22 20:27,13.173,,,,,
1487,7/14/22 20:42,13.173,,,,,
1488,7/14/22 20:57,13.269,,,,,
1489,7/14/22 21:12,13.173,,,,,
1490,7/14/22 21:27,13.173,,,,,
1491,7/14/22 21:42,13.173,,,,,
1492,7/14/22 21:57,13.173,,,,,
1493,7/14/22 22:12,13.076,,,,,
1494,7/14/22 22:27,13.076,,,,,
1495,7/14/22 22:42,13.076,,,,,
1496,7/14/22 22:57,13.076,,,,,
1497,7/14/22 23:12,13.076,,,,,
1498,7/14/22 23:27,13.076,,,,,
1499,7/14/22 23:42,13.076,,,,,
1500,7/14/22 23:57,13.076,,,,,
1501,7/15/22 0:12,13.076,,,,,
1502,7/15/22 0:27,13.076,,,,,
1503,7/15/22 0:42,13.076,,,,,
1504,7/15/22 0:57,13.076,,,,,
1505,7/15/22 1:12,13.076,,,,,
1506,7/15/22 1:27,13.076,,,,,
1507,7/15/22 1:42,13.076,,,,,
1508,7/15/22 1:57,13.076,,,,,
1509,7/15/22 2:12,13.076,,,,,
1510,7/15/22 2:27,13.076,,,,,
1511,7/15/22 2:42,13.076,,,,,
1512,7/15/22 2:57,13.076,,,,,
1513,7/15/22 3:12,13.076,,,,,
1514,7/15/22 3:27,13.076,,,,,
1515,7/15/22 3:42,13.076,,,,,
1516,7/15/22 3:57,12.98,,,,,
1517,7/15/22 4:12,13.076,,,,,
1518,7/15/22 4:27,12.98,,,,,
1519,7/15/22 4:42,12.98,,,,,
1520,7/15/22 4:57,12.98,,,,,
1521,7/15/22 5:12,12.98,,,,,
1522,7/15/22 5:27,12.98,,,,,
1523,7/15/22 5:42,12.98,,,,,
1524,7/15/22 5:57,12.98,,,,,
1525,7/15/22 6:12,12.98,,,,,
1526,7/15/22 6:27,12.98,,,,,
1527,7/15/22 6:42,12.98,,,,,
1528,7/15/22 6:57,12.98,,,,,
1529,7/15/22 7:12,12.98,,,,,
1530,7/15/22 7:27,13.076,,,,,
1531,7/15/22 7:42,12.98,,,,,
1532,7/15/22 7:57,12.98,,,,,
1533,7/15/22 8:12,12.98,,,,,
1534,7/15/22 8:27,12.98,,,,,
1535,7/15/22 8:42,12.98,,,,,
1536,7/15/22 8:57,12.883,,,,,
1537,7/15/22 9:12,12.98,,,,,
1538,7/15/22 9:27,12.98,,,,,
1539,7/15/22 9:42,12.883,,,,,
1540,7/15/22 9:57,12.883,,,,,
1541,7/15/22 10:12,12.883,,,,,
1542,7/15/22 10:27,12.98,,,,,
1543,7/15/22 10:42,12.98,,,,,
1544,7/15/22 10:57,12.883,,,,,
1545,7/15/22 11:12,12.883,,,,,
1546,7/15/22 11:27,12.883,,,,,
1547,7/15/22 11:42,12.883,,,,,
1548,7/15/22 11:57,13.076,,,,,
1549,7/15/22 12:12,13.173,,,,,
1550,7/15/22 12:27,13.076,,,,,
1551,7/15/22 12:42,13.076,,,,,
1552,7/15/22 12:57,13.269,,,,,
1553,7/15/22 13:12,13.173,,,,,
1554,7/15/22 13:27,13.269,,,,,
1555,7/15/22 13:42,13.173,,,,,
1556,7/15/22 13:57,13.173,,,,,
1557,7/15/22 14:12,12.883,,,,,
1558,7/15/22 14:27,12.787,,,,,
1559,7/15/22 14:42,12.883,,,,,
1560,7/15/22 14:57,13.076,,,,,
1561,7/15/22 15:12,12.98,,,,,
1562,7/15/22 15:27,13.076,,,,,
1563,7/15/22 15:42,13.076,,,,,
1564,7/15/22 15:57,13.076,,,,,
1565,7/15/22 16:12,13.076,,,,,
1566,7/15/22 16:27,13.173,,,,,
1567,7/15/22 16:42,13.076,,,,,
1568,7/15/22 16:57,13.076,,,,,
1569,7/15/22 17:12,13.076,,,,,
1570,7/15/22 17:27,13.173,,,,,
1571,7/15/22 17:42,13.173,,,,,
1572,7/15/22 17:57,13.076,,,,,
1573,7/15/22 18:12,13.173,,,,,
1574,7/15/22 18:27,13.173,,,,,
1575,7/15/22 18:42,13.173,,,,,
1576,7/15/22 18:57,13.076,,,,,
1577,7/15/22 19:12,13.173,,,,,
1578,7/15/22 19:27,13.173,,,,,
1579,7/15/22 19:42,12.98,,,,,
1580,7/15/22 19:57,12.594,,,,,
1581,7/15/22 20:12,12.594,,,,,
1582,7/15/22 20:27,12.594,,,,,
1583,7/15/22 20:42,12.594,,,,,
1584,7/15/22 20:57,12.594,,,,,
1585,7/15/22 21:12,12.594,,,,,
1586,7/15/22 21:27,12.69,,,,,
1587,7/15/22 21:42,12.883,,,,,
1588,7/15/22 21:57,12.69,,,,,
1589,7/15/22 22:12,12.883,,,,,
1590,7/15/22 22:27,12.883,,,,,
1591,7/15/22 22:42,12.787,,,,,
1592,7/15/22 22:57,12.787,,,,,
1593,7/15/22 23:12,12.883,,,,,
1594,7/15/22 23:27,12.69,,,,,
1595,7/15/22 23:42,12.69,,,,,
1596,7/15/22 23:57,12.787,,,,,
1597,7/16/22 0:12,12.98,,,,,
1598,7/16/22 0:27,12.787,,,,,
1599,7/16/22 0:42,12.787,,,,,
1600,7/16/22 0:57,12.787,,,,,
1601,7/16/22 1:12,12.497,,,,,
1602,7/16/22 1:27,12.787,,,,,
1603,7/16/22 1:42,12.787,,,,,
1604,7/16/22 1:57,12.787,,,,,
1605,7/16/22 2:12,12.883,,,,,
1606,7/16/22 2:27,12.787,,,,,
1607,7/16/22 2:42,12.883,,,,,
1608,7/16/22 2:57,12.787,,,,,
1609,7/16/22 3:12,12.883,,,,,
1610,7/16/22 3:27,12.883,,,,,
1611,7/16/22 3:42,12.883,,,,,
1612,7/16/22 3:57,12.883,,,,,
1613,7/16/22 4:12,12.883,,,,,
1614,7/16/22 4:27,12.883,,,,,
1615,7/16/22 4:42,12.883,,,,,
1616,7/16/22 4:57,12.883,,,,,
1617,7/16/22 5:12,12.787,,,,,
1618,7/16/22 5:27,12.787,,,,,
1619,7/16/22 5:42,12.594,,,,,
1620,7/16/22 5:57,12.594,,,,,
1621,7/16/22 6:12,12.594,,,,,
1622,7/16/22 6:27,12.594,,,,,
1623,7/16/22 6:42,12.497,,,,,
1624,7/16/22 6:57,12.497,,,,,
1625,7/16/22 7:12,12.594,,,,,
1626,7/16/22 7:27,12.497,,,,,
1627,7/16/22 7:42,12.497,,,,,
1628,7/16/22 7:57,12.497,,,,,
1629,7/16/22 8:12,12.401,,,,,
1630,7/16/22 8:27,12.497,,,,,
1631,7/16/22 8:42,12.497,,,,,
1632,7/16/22 8:57,12.497,,,,,
1633,7/16/22 9:12,12.401,,,,,
1634,7/16/22 9:27,12.497,,,,,
1635,7/16/22 9:42,12.497,,,,,
1636,7/16/22 9:57,12.497,,,,,
1637,7/16/22 10:12,12.497,,,,,
1638,7/16/22 10:27,12.594,,,,,
1639,7/16/22 10:42,12.497,,,,,
1640,7/16/22 10:57,12.497,,,,,
1641,7/16/22 11:12,12.497,,,,,
1642,7/16/22 11:27,12.594,,,,,
1643,7/16/22 11:42,12.594,,,,,
1644,7/16/22 11:57,12.69,,,,,
1645,7/16/22 12:12,12.594,,,,,
1646,7/16/22 12:27,12.594,,,,,
1647,7/16/22 12:42,12.594,,,,,
1648,7/16/22 12:57,12.594,,,,,
1649,7/16/22 13:12,12.69,,,,,
1650,7/16/22 13:27,12.69,,,,,
1651,7/16/22 13:42,12.883,,,,,
1652,7/16/22 13:48,NA,,Logged,Logged,,
1653,7/16/22 13:48,NA,Logged,,,,
1654,7/16/22 13:57,13.75,,,,,
1655,7/16/22 14:12,13.076,,,,,
1656,7/16/22 14:27,12.98,,,,,
1657,7/16/22 14:42,13.076,,,,,
1658,7/16/22 14:57,13.076,,,,,
1659,7/16/22 15:12,13.076,,,,,
1660,7/16/22 15:27,13.076,,,,,
1661,7/16/22 15:42,13.076,,,,,
1662,7/16/22 15:57,13.173,,,,,
1663,7/16/22 16:12,13.076,,,,,
1664,7/16/22 16:27,12.883,,,,,
1665,7/16/22 16:42,12.594,,,,,
1666,7/16/22 16:57,12.69,,,,,
1667,7/16/22 17:12,12.69,,,,,
1668,7/16/22 17:27,12.69,,,,,
1669,7/16/22 17:42,12.69,,,,,
1670,7/16/22 17:57,12.69,,,,,
1671,7/16/22 18:12,12.69,,,,,
1672,7/16/22 18:27,12.69,,,,,
1673,7/16/22 18:42,12.98,,,,,
1674,7/16/22 18:57,12.98,,,,,
1675,7/16/22 19:12,13.076,,,,,
1676,7/16/22 19:27,12.69,,,,,
1677,7/16/22 19:42,12.69,,,,,
1678,7/16/22 19:57,12.69,,,,,
1679,7/16/22 20:12,12.594,,,,,
1680,7/16/22 20:27,12.69,,,,,
1681,7/16/22 20:42,12.594,,,,,
1682,7/16/22 20:57,12.69,,,,,
1683,7/16/22 21:12,12.69,,,,,
1684,7/16/22 21:27,12.98,,,,,
1685,7/16/22 21:42,12.883,,,,,
1686,7/16/22 21:57,12.883,,,,,
1687,7/16/22 22:12,12.883,,,,,
1688,7/16/22 22:27,12.787,,,,,
1689,7/16/22 22:42,12.883,,,,,
1690,7/16/22 22:57,12.883,,,,,
1691,7/16/22 23:12,12.594,,,,,
1692,7/16/22 23:27,12.497,,,,,
1693,7/16/22 23:42,12.497,,,,,
1694,7/16/22 23:57,12.497,,,,,
1695,7/17/22 0:12,12.497,,,,,
1696,7/17/22 0:27,12.594,,,,,
1697,7/17/22 0:42,12.69,,,,,
1698,7/17/22 0:57,12.594,,,,,
1699,7/17/22 1:12,12.497,,,,,
1700,7/17/22 1:27,12.594,,,,,
1701,7/17/22 1:42,12.594,,,,,
1702,7/17/22 1:57,12.594,,,,,
1703,7/17/22 2:12,12.594,,,,,
1704,7/17/22 2:27,12.594,,,,,
1705,7/17/22 2:42,12.594,,,,,
1706,7/17/22 2:57,12.594,,,,,
1707,7/17/22 3:12,12.594,,,,,
1708,7/17/22 3:27,12.594,,,,,
1709,7/17/22 3:42,12.594,,,,,
1710,7/17/22 3:57,12.594,,,,,
1711,7/17/22 4:12,12.594,,,,,
1712,7/17/22 4:27,12.497,,,,,
1713,7/17/22 4:42,12.497,,,,,
1714,7/17/22 4:57,12.69,,,,,
1715,7/17/22 5:12,12.787,,,,,
1716,7/17/22 5:27,12.787,,,,,
1717,7/17/22 5:42,12.787,,,,,
1718,7/17/22 5:57,12.98,,,,,
1719,7/17/22 6:12,12.98,,,,,
1720,7/17/22 6:27,13.076,,,,,
1721,7/17/22 6:42,12.98,,,,,
1722,7/17/22 6:57,12.98,,,,,
1723,7/17/22 7:12,12.98,,,,,
1724,7/17/22 7:27,12.883,,,,,
1725,7/17/22 7:42,12.98,,,,,
1726,7/17/22 7:57,12.98,,,,,
1727,7/17/22 8:12,12.883,,,,,
1728,7/17/22 8:27,12.787,,,,,
1729,7/17/22 8:42,12.69,,,,,
1730,7/17/22 8:57,12.98,,,,,
1731,7/17/22 9:12,12.594,,,,,
1732,7/17/22 9:27,12.594,,,,,
1733,7/17/22 9:42,12.69,,,,,
1734,7/17/22 9:57,12.594,,,,,
1735,7/17/22 10:12,12.69,,,,,
1736,7/17/22 10:27,12.883,,,,,
1737,7/17/22 10:42,12.883,,,,,
1738,7/17/22 10:57,12.883,,,,,
1739,7/17/22 11:12,12.883,,,,,
1740,7/17/22 11:27,12.69,,,,,
1741,7/17/22 11:42,12.497,,,,,
1742,7/17/22 11:57,12.69,,,,,
1743,7/17/22 12:12,12.787,,,,,
1744,7/17/22 12:27,12.69,,,,,
1745,7/17/22 12:42,12.787,,,,,
1746,7/17/22 12:57,12.787,,,,,
1747,7/17/22 13:12,12.883,,,,,
1748,7/17/22 13:27,12.883,,,,,
1749,7/17/22 13:42,12.883,,,,,
1750,7/17/22 13:57,12.883,,,,,
1751,7/17/22 14:12,12.787,,,,,
1752,7/17/22 14:27,12.787,,,,,
1753,7/17/22 14:42,12.69,,,,,
1754,7/17/22 14:57,12.69,,,,,
1755,7/17/22 15:12,12.69,,,,,
1756,7/17/22 15:27,12.787,,,,,
1757,7/17/22 15:42,12.787,,,,,
1758,7/17/22 15:57,12.787,,,,,
1759,7/17/22 16:12,13.076,,,,,
1760,7/17/22 16:27,12.98,,,,,
1761,7/17/22 16:42,12.787,,,,,
1762,7/17/22 16:57,12.787,,,,,
1763,7/17/22 17:12,12.787,,,,,
1764,7/17/22 17:27,12.787,,,,,
1765,7/17/22 17:42,12.787,,,,,
1766,7/17/22 17:57,12.883,,,,,
1767,7/17/22 18:12,13.076,,,,,
1768,7/17/22 18:27,13.076,,,,,
1769,7/17/22 18:42,13.076,,,,,
1770,7/17/22 18:57,13.173,,,,,
1771,7/17/22 19:12,13.076,,,,,
1772,7/17/22 19:27,13.076,,,,,
1773,7/17/22 19:42,12.883,,,,,
1774,7/17/22 19:57,12.883,,,,,
1775,7/17/22 20:12,12.69,,,,,
1776,7/17/22 20:27,13.076,,,,,
1777,7/17/22 20:42,13.076,,,,,
1778,7/17/22 20:57,13.173,,,,,
1779,7/17/22 21:12,13.076,,,,,
1780,7/17/22 21:27,13.076,,,,,
1781,7/17/22 21:42,13.076,,,,,
1782,7/17/22 21:57,13.076,,,,,
1783,7/17/22 22:12,13.076,,,,,
1784,7/17/22 22:27,13.076,,,,,
1785,7/17/22 22:42,13.076,,,,,
1786,7/17/22 22:57,12.98,,,,,
1787,7/17/22 23:12,13.076,,,,,
1788,7/17/22 23:27,13.076,,,,,
1789,7/17/22 23:42,12.98,,,,,
1790,7/17/22 23:57,13.076,,,,,
1791,7/18/22 0:12,13.076,,,,,
1792,7/18/22 0:27,13.076,,,,,
1793,7/18/22 0:42,13.076,,,,,
1794,7/18/22 0:57,13.076,,,,,
1795,7/18/22 1:12,13.076,,,,,
1796,7/18/22 1:27,13.076,,,,,
1797,7/18/22 1:42,13.076,,,,,
1798,7/18/22 1:57,12.69,,,,,
1799,7/18/22 2:12,12.594,,,,,
1800,7/18/22 2:27,12.594,,,,,
1801,7/18/22 2:42,12.787,,,,,
1802,7/18/22 2:57,12.787,,,,,
1803,7/18/22 3:12,12.69,,,,,
1804,7/18/22 3:27,12.787,,,,,
1805,7/18/22 3:42,12.787,,,,,
1806,7/18/22 3:57,12.69,,,,,
1807,7/18/22 4:12,12.98,,,,,
1808,7/18/22 4:27,12.98,,,,,
1809,7/18/22 4:42,12.98,,,,,
1810,7/18/22 4:57,12.69,,,,,
1811,7/18/22 5:12,12.69,,,,,
1812,7/18/22 5:27,12.594,,,,,
1813,7/18/22 5:42,12.69,,,,,
1814,7/18/22 5:57,12.787,,,,,
1815,7/18/22 6:12,12.98,,,,,
1816,7/18/22 6:27,12.98,,,,,
1817,7/18/22 6:42,12.98,,,,,
1818,7/18/22 6:57,12.98,,,,,
1819,7/18/22 7:12,12.98,,,,,
1820,7/18/22 7:27,12.98,,,,,
1821,7/18/22 7:42,12.98,,,,,
1822,7/18/22 7:57,12.98,,,,,
1823,7/18/22 8:12,13.269,,,,,
1824,7/18/22 8:27,13.269,,,,,
1825,7/18/22 8:42,13.173,,,,,
1826,7/18/22 8:57,12.883,,,,,
1827,7/18/22 9:12,12.883,,,,,
1828,7/18/22 9:27,12.69,,,,,
1829,7/18/22 9:42,12.98,,,,,
1830,7/18/22 9:57,12.883,,,,,
1831,7/18/22 10:12,12.883,,,,,
1832,7/18/22 10:27,12.98,,,,,
1833,7/18/22 10:42,13.076,,,,,
1834,7/18/22 10:57,13.076,,,,,
1835,7/18/22 11:12,12.98,,,,,
1836,7/18/22 11:27,13.076,,,,,
1837,7/18/22 11:42,13.173,,,,,
1838,7/18/22 11:57,13.173,,,,,
1839,7/18/22 12:12,13.173,,,,,
1840,7/18/22 12:27,13.269,,,,,
1841,7/18/22 12:42,13.365,,,,,
1842,7/18/22 12:57,13.269,,,,,
1843,7/18/22 13:12,13.269,,,,,
1844,7/18/22 13:27,13.269,,,,,
1845,7/18/22 13:42,13.365,,,,,
1846,7/18/22 13:57,13.365,,,,,
1847,7/18/22 14:12,13.365,,,,,
1848,7/18/22 14:27,13.461,,,,,
1849,7/18/22 14:42,13.269,,,,,
1850,7/18/22 14:57,12.98,,,,,
1851,7/18/22 15:12,12.98,,,,,
1852,7/18/22 15:27,13.173,,,,,
1853,7/18/22 15:42,13.365,,,,,
1854,7/18/22 15:57,13.461,,,,,
1855,7/18/22 16:12,13.654,,,,,
1856,7/18/22 16:27,13.75,,,,,
1857,7/18/22 16:42,13.654,,,,,
1858,7/18/22 16:57,13.558,,,,,
1859,7/18/22 17:12,13.654,,,,,
1860,7/18/22 17:27,13.654,,,,,
1861,7/18/22 17:42,13.654,,,,,
1862,7/18/22 17:57,13.654,,,,,
1863,7/18/22 18:12,13.654,,,,,
1864,7/18/22 18:27,13.654,,,,,
1865,7/18/22 18:42,13.654,,,,,
1866,7/18/22 18:57,13.654,,,,,
1867,7/18/22 19:12,13.75,,,,,
1868,7/18/22 19:27,13.75,,,,,
1869,7/18/22 19:42,13.75,,,,,
1870,7/18/22 19:57,13.75,,,,,
1871,7/18/22 20:12,13.75,,,,,
1872,7/18/22 20:27,13.75,,,,,
1873,7/18/22 20:42,13.846,,,,,
1874,7/18/22 20:57,13.846,,,,,
1875,7/18/22 21:12,13.846,,,,,
1876,7/18/22 21:27,13.846,,,,,
1877,7/18/22 21:42,13.75,,,,,
1878,7/18/22 21:57,13.846,,,,,
1879,7/18/22 22:12,13.75,,,,,
1880,7/18/22 22:27,13.846,,,,,
1881,7/18/22 22:42,13.75,,,,,
1882,7/18/22 22:57,13.75,,,,,
1883,7/18/22 23:12,13.846,,,,,
1884,7/18/22 23:27,13.942,,,,,
1885,7/18/22 23:42,13.846,,,,,
1886,7/18/22 23:57,13.75,,,,,
1887,7/19/22 0:12,13.654,,,,,
1888,7/19/22 0:27,13.654,,,,,
1889,7/19/22 0:42,13.654,,,,,
1890,7/19/22 0:57,13.654,,,,,
1891,7/19/22 1:12,13.461,,,,,
1892,7/19/22 1:27,13.461,,,,,
1893,7/19/22 1:42,13.365,,,,,
1894,7/19/22 1:57,13.269,,,,,
1895,7/19/22 2:12,13.365,,,,,
1896,7/19/22 2:27,13.269,,,,,
1897,7/19/22 2:42,13.269,,,,,
1898,7/19/22 2:57,13.173,,,,,
1899,7/19/22 3:12,13.173,,,,,
1900,7/19/22 3:27,13.076,,,,,
1901,7/19/22 3:42,13.173,,,,,
1902,7/19/22 3:57,13.076,,,,,
1903,7/19/22 4:12,13.076,,,,,
1904,7/19/22 4:27,12.98,,,,,
1905,7/19/22 4:42,12.98,,,,,
1906,7/19/22 4:57,12.883,,,,,
1907,7/19/22 5:12,12.883,,,,,
1908,7/19/22 5:27,12.787,,,,,
1909,7/19/22 5:42,12.787,,,,,
1910,7/19/22 5:57,12.69,,,,,
1911,7/19/22 6:12,12.883,,,,,
1912,7/19/22 6:27,12.787,,,,,
1913,7/19/22 6:42,12.69,,,,,
1914,7/19/22 6:57,12.594,,,,,
1915,7/19/22 7:12,12.594,,,,,
1916,7/19/22 7:27,12.69,,,,,
1917,7/19/22 7:42,12.883,,,,,
1918,7/19/22 7:57,12.787,,,,,
1919,7/19/22 8:12,12.883,,,,,
1920,7/19/22 8:27,12.98,,,,,
1921,7/19/22 8:42,12.98,,,,,
1922,7/19/22 8:57,12.98,,,,,
1923,7/19/22 9:12,12.98,,,,,
1924,7/19/22 9:27,13.173,,,,,
1925,7/19/22 9:42,13.269,,,,,
1926,7/19/22 9:57,13.461,,,,,
1927,7/19/22 10:12,13.558,,,,,
1928,7/19/22 10:27,13.461,,,,,
1929,7/19/22 10:42,13.461,,,,,
1930,7/19/22 10:57,13.558,,,,,
1931,7/19/22 11:12,13.558,,,,,
1932,7/19/22 11:27,13.654,,,,,
1933,7/19/22 11:42,13.654,,,,,
1934,7/19/22 11:57,13.75,,,,,
1935,7/19/22 12:12,13.75,,,,,
1936,7/19/22 12:27,13.75,,,,,
1937,7/19/22 12:42,13.75,,,,,
1938,7/19/22 12:57,13.75,,,,,
1939,7/19/22 13:12,13.654,,,,,
1940,7/19/22 13:27,13.558,,,,,
1941,7/19/22 13:42,13.461,,,,,
1942,7/19/22 13:57,13.461,,,,,
1943,7/19/22 14:12,13.461,,,,,
1944,7/19/22 14:27,13.75,,,,,
1945,7/19/22 14:42,14.038,,,,,
1946,7/19/22 14:57,14.038,,,,,
1947,7/19/22 15:12,13.846,,,,,
1948,7/19/22 15:27,13.654,,,,,
1949,7/19/22 15:42,13.558,,,,,
1950,7/19/22 15:57,13.461,,,,,
1951,7/19/22 16:12,13.365,,,,,
1952,7/19/22 16:27,13.365,,,,,
1953,7/19/22 16:42,13.461,,,,,
1954,7/19/22 16:46,NA,,Logged,Logged,,
1955,7/19/22 16:47,NA,Logged,,,,
1956,7/19/22 16:57,13.461,,,,,
1957,7/19/22 17:12,13.173,,,,,
1958,7/19/22 17:27,13.365,,,,,
1959,7/19/22 17:42,13.461,,,,,
1960,7/19/22 17:57,13.461,,,,,
1961,7/19/22 18:12,13.558,,,,,
1962,7/19/22 18:27,13.654,,,,,
1963,7/19/22 18:42,13.654,,,,,
1964,7/19/22 18:57,13.75,,,,,
1965,7/19/22 19:12,13.75,,,,,
1966,7/19/22 19:27,13.75,,,,,
1967,7/19/22 19:42,13.75,,,,,
1968,7/19/22 19:57,13.75,,,,,
1969,7/19/22 20:12,13.654,,,,,
1970,7/19/22 20:27,13.654,,,,,
1971,7/19/22 20:42,13.654,,,,,
1972,7/19/22 20:57,13.654,,,,,
1973,7/19/22 21:12,13.654,,,,,
1974,7/19/22 21:27,13.654,,,,,
1975,7/19/22 21:42,13.654,,,,,
1976,7/19/22 21:57,13.654,,,,,
1977,7/19/22 22:12,13.654,,,,,
1978,7/19/22 22:27,13.558,,,,,
1979,7/19/22 22:42,13.558,,,,,
1980,7/19/22 22:57,13.558,,,,,
1981,7/19/22 23:12,13.558,,,,,
1982,7/19/22 23:27,13.558,,,,,
1983,7/19/22 23:42,13.558,,,,,
1984,7/19/22 23:57,13.558,,,,,
1985,7/20/22 0:12,13.558,,,,,
1986,7/20/22 0:27,13.558,,,,,
1987,7/20/22 0:42,13.461,,,,,
1988,7/20/22 0:57,13.461,,,,,
1989,7/20/22 1:12,13.461,,,,,
1990,7/20/22 1:27,13.461,,,,,
1991,7/20/22 1:42,13.461,,,,,
1992,7/20/22 1:57,13.365,,,,,
1993,7/20/22 2:12,13.365,,,,,
1994,7/20/22 2:27,13.365,,,,,
1995,7/20/22 2:42,13.558,,,,,
1996,7/20/22 2:57,13.654,,,,,
1997,7/20/22 3:12,13.654,,,,,
1998,7/20/22 3:27,13.654,,,,,
1999,7/20/22 3:42,13.654,,,,,
2000,7/20/22 3:57,13.269,,,,,
2001,7/20/22 4:12,13.173,,,,,
2002,7/20/22 4:27,13.269,,,,,
2003,7/20/22 4:42,13.173,,,,,
2004,7/20/22 4:57,13.461,,,,,
2005,7/20/22 5:12,13.558,,,,,
2006,7/20/22 5:27,13.558,,,,,
2007,7/20/22 5:42,13.461,,,,,
