#--- Experiment --------------------------------------------------------------------------
#Tank_5
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/26/2022	12/31/2000	24.121468	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.304993	6.613933	45.223000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
26-07-2022	12:48:38.393	0.550	105.048	23.682	34	1	NotOK(11)	26-07-2022	12:48:38.393	0.550	5.930	OK	26-07-2022	12:48:38.393	0.550	1014	OK
26-07-2022	12:48:39.393	1.550	105.147	23.670	34	0	NotOK(11)	26-07-2022	12:48:39.393	1.550	5.929	OK	26-07-2022	12:48:39.393	1.550	1014	OK
26-07-2022	12:48:40.393	2.550	105.053	23.681	34	1	NotOK(11)	26-07-2022	12:48:40.393	2.550	5.929	OK	26-07-2022	12:48:40.393	2.550	1014	OK
26-07-2022	12:48:41.394	3.551	104.914	23.697	34	0	NotOK(11)	26-07-2022	12:48:41.394	3.551	5.930	OK	26-07-2022	12:48:41.394	3.551	1014	OK
26-07-2022	12:48:42.393	4.550	105.125	23.673	34	0	NotOK(11)	26-07-2022	12:48:42.393	4.550	5.931	OK	26-07-2022	12:48:42.393	4.550	1014	OK
26-07-2022	12:48:43.393	5.550	105.184	23.666	34	0	NotOK(11)	26-07-2022	12:48:43.393	5.550	5.930	OK	26-07-2022	12:48:43.393	5.550	1014	OK
26-07-2022	12:48:44.392	6.549	105.036	23.683	34	0	NotOK(11)	26-07-2022	12:48:44.392	6.549	5.928	OK	26-07-2022	12:48:44.392	6.549	1014	OK
26-07-2022	12:48:45.395	7.551	105.177	23.667	34	0	NotOK(11)	26-07-2022	12:48:45.395	7.551	5.927	OK	26-07-2022	12:48:45.395	7.551	1014	OK
26-07-2022	12:48:46.393	8.549	104.971	23.691	34	1	NotOK(11)	26-07-2022	12:48:46.393	8.549	5.928	OK	26-07-2022	12:48:46.393	8.549	1014	OK
26-07-2022	12:48:47.392	9.549	105.378	23.644	34	0	NotOK(11)	26-07-2022	12:48:47.392	9.549	5.929	OK	26-07-2022	12:48:47.392	9.549	1014	OK
26-07-2022	12:48:48.403	10.560	105.194	23.665	34	0	NotOK(11)	26-07-2022	12:48:48.403	10.560	5.929	OK	26-07-2022	12:48:48.403	10.560	1014	OK
26-07-2022	12:48:49.395	11.552	105.108	23.674	34	1	NotOK(11)	26-07-2022	12:48:49.395	11.552	5.932	OK	26-07-2022	12:48:49.395	11.552	1014	OK
26-07-2022	12:48:50.208	12.365	105.240	23.659	34	0	NotOK(11)	26-07-2022	12:48:50.208	12.365	5.932	OK	26-07-2022	12:48:50.208	12.365	1014	OK
26-07-2022	12:48:51.208	13.365	104.986	23.689	34	0	NotOK(11)	26-07-2022	12:48:51.208	13.365	5.933	OK	26-07-2022	12:48:51.208	13.365	1014	OK
26-07-2022	12:48:52.208	14.365	105.030	23.684	34	0	NotOK(11)	26-07-2022	12:48:52.208	14.365	5.932	OK	26-07-2022	12:48:52.208	14.365	1014	OK
26-07-2022	12:48:53.207	15.364	105.108	23.675	34	0	NotOK(11)	26-07-2022	12:48:53.207	15.364	5.931	OK	26-07-2022	12:48:53.207	15.364	1014	OK
26-07-2022	12:48:54.206	16.363	105.209	23.663	34	1	NotOK(11)	26-07-2022	12:48:54.206	16.363	5.931	OK	26-07-2022	12:48:54.206	16.363	1014	OK
26-07-2022	12:48:55.207	17.364	104.948	23.694	34	0	NotOK(11)	26-07-2022	12:48:55.207	17.364	5.929	OK	26-07-2022	12:48:55.207	17.364	1014	OK
26-07-2022	12:48:56.208	18.365	105.210	23.664	34	0	NotOK(11)	26-07-2022	12:48:56.208	18.365	5.929	OK	26-07-2022	12:48:56.208	18.365	1014	OK
26-07-2022	12:48:57.206	19.363	105.147	23.671	34	0	NotOK(11)	26-07-2022	12:48:57.206	19.363	5.928	OK	26-07-2022	12:48:57.206	19.363	1014	OK
26-07-2022	12:48:58.207	20.364	105.129	23.673	34	0	NotOK(11)	26-07-2022	12:48:58.207	20.364	5.928	OK	26-07-2022	12:48:58.207	20.364	1014	OK
26-07-2022	12:48:59.208	21.365	104.837	23.707	34	0	NotOK(11)	26-07-2022	12:48:59.208	21.365	5.924	OK	26-07-2022	12:48:59.208	21.365	1014	OK
26-07-2022	12:49:00.419	22.576	105.167	23.670	34	1	NotOK(11)	26-07-2022	12:49:00.419	22.576	5.923	OK	26-07-2022	12:49:00.419	22.576	1014	OK
26-07-2022	12:49:01.408	23.565	104.963	23.693	34	0	NotOK(11)	26-07-2022	12:49:01.408	23.565	5.921	OK	26-07-2022	12:49:01.408	23.565	1014	OK
26-07-2022	12:49:02.396	24.553	105.151	23.671	34	0	NotOK(11)	26-07-2022	12:49:02.396	24.553	5.924	OK	26-07-2022	12:49:02.396	24.553	1014	OK
26-07-2022	12:49:03.395	25.551	104.919	23.697	34	1	NotOK(11)	26-07-2022	12:49:03.395	25.551	5.923	OK	26-07-2022	12:49:03.395	25.551	1014	OK
26-07-2022	12:49:04.394	26.551	104.785	23.713	34	1	NotOK(11)	26-07-2022	12:49:04.394	26.551	5.925	OK	26-07-2022	12:49:04.394	26.551	1014	OK
26-07-2022	12:49:05.408	27.565	104.942	23.695	34	0	NotOK(11)	26-07-2022	12:49:05.408	27.565	5.924	OK	26-07-2022	12:49:05.408	27.565	1014	OK
26-07-2022	12:49:06.400	28.557	105.156	23.670	34	0	NotOK(11)	26-07-2022	12:49:06.400	28.557	5.925	OK	26-07-2022	12:49:06.400	28.557	1014	OK
26-07-2022	12:49:07.403	29.560	104.960	23.692	34	0	NotOK(11)	26-07-2022	12:49:07.403	29.560	5.925	OK	26-07-2022	12:49:07.403	29.560	1014	OK
26-07-2022	12:49:08.398	30.555	105.218	23.663	34	0	NotOK(11)	26-07-2022	12:49:08.398	30.555	5.927	OK	26-07-2022	12:49:08.398	30.555	1014	OK
26-07-2022	12:49:09.398	31.555	104.924	23.696	34	0	NotOK(11)	26-07-2022	12:49:09.398	31.555	5.926	OK	26-07-2022	12:49:09.398	31.555	1014	OK
26-07-2022	12:49:10.397	32.554	104.917	23.697	34	0	NotOK(11)	26-07-2022	12:49:10.397	32.554	5.924	OK	26-07-2022	12:49:10.397	32.554	1014	OK
26-07-2022	12:49:11.399	33.556	104.907	23.699	34	0	NotOK(11)	26-07-2022	12:49:11.399	33.556	5.923	OK	26-07-2022	12:49:11.399	33.556	1014	OK
26-07-2022	12:49:12.398	34.555	104.985	23.689	34	0	NotOK(11)	26-07-2022	12:49:12.398	34.555	5.923	OK	26-07-2022	12:49:12.398	34.555	1014	OK
26-07-2022	12:49:13.397	35.554	105.047	23.684	34	0	NotOK(11)	26-07-2022	12:49:13.397	35.554	5.924	OK	26-07-2022	12:49:13.397	35.554	1014	OK
26-07-2022	12:49:14.397	36.554	104.840	23.706	34	0	NotOK(11)	26-07-2022	12:49:14.397	36.554	5.928	OK	26-07-2022	12:49:14.397	36.554	1014	OK
26-07-2022	12:49:15.414	37.571	104.856	23.703	34	0	NotOK(11)	26-07-2022	12:49:15.414	37.571	5.936	OK	26-07-2022	12:49:15.414	37.571	1014	OK
26-07-2022	12:49:16.405	38.562	104.790	23.709	34	0	NotOK(11)	26-07-2022	12:49:16.405	38.562	5.947	OK	26-07-2022	12:49:16.405	38.562	1014	OK
26-07-2022	12:49:17.397	39.554	104.767	23.711	34	0	NotOK(11)	26-07-2022	12:49:17.397	39.554	5.952	OK	26-07-2022	12:49:17.397	39.554	1014	OK
26-07-2022	12:49:18.398	40.555	104.955	23.691	34	0	NotOK(11)	26-07-2022	12:49:18.398	40.555	5.951	OK	26-07-2022	12:49:18.398	40.555	1014	OK
