#--- Experiment --------------------------------------------------------------------------
#Tank_5
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/26/2022	12/31/2000	23.858000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.340027	6.608933	45.681999	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
26-07-2022	12:48:37.891	0.048	103.587	23.588	30	0	NotOK(11)	26-07-2022	12:48:37.891	0.048	5.932	OK	26-07-2022	12:48:37.891	0.048	1014	OK
26-07-2022	12:48:38.892	1.049	103.440	23.606	30	0	NotOK(11)	26-07-2022	12:48:38.892	1.049	5.929	OK	26-07-2022	12:48:38.892	1.049	1014	OK
26-07-2022	12:48:39.890	2.047	103.426	23.607	30	0	NotOK(11)	26-07-2022	12:48:39.890	2.047	5.930	OK	26-07-2022	12:48:39.890	2.047	1014	OK
26-07-2022	12:48:40.890	3.047	103.423	23.607	30	0	NotOK(11)	26-07-2022	12:48:40.890	3.047	5.929	OK	26-07-2022	12:48:40.890	3.047	1014	OK
26-07-2022	12:48:41.890	4.047	103.629	23.583	30	0	NotOK(11)	26-07-2022	12:48:41.890	4.047	5.931	OK	26-07-2022	12:48:41.890	4.047	1014	OK
26-07-2022	12:48:42.895	5.052	103.684	23.577	30	0	NotOK(11)	26-07-2022	12:48:42.895	5.052	5.930	OK	26-07-2022	12:48:42.895	5.052	1014	OK
26-07-2022	12:48:43.892	6.049	103.438	23.605	30	1	NotOK(11)	26-07-2022	12:48:43.892	6.049	5.930	OK	26-07-2022	12:48:43.892	6.049	1014	OK
26-07-2022	12:48:44.890	7.047	103.277	23.624	30	0	NotOK(11)	26-07-2022	12:48:44.890	7.047	5.928	OK	26-07-2022	12:48:44.890	7.047	1014	OK
26-07-2022	12:48:45.893	8.049	101.743	23.805	30	0	NotOK(11)	26-07-2022	12:48:45.893	8.049	5.925	OK	26-07-2022	12:48:45.893	8.049	1014	OK
26-07-2022	12:48:46.893	9.050	101.355	23.851	30	1	NotOK(11)	26-07-2022	12:48:46.893	9.050	5.928	OK	26-07-2022	12:48:46.893	9.050	1014	OK
26-07-2022	12:48:47.897	10.054	101.022	23.891	30	1	NotOK(11)	26-07-2022	12:48:47.897	10.054	5.930	OK	26-07-2022	12:48:47.897	10.054	1014	OK
26-07-2022	12:48:48.892	11.049	101.301	23.857	30	0	NotOK(11)	26-07-2022	12:48:48.892	11.049	5.932	OK	26-07-2022	12:48:48.892	11.049	1014	OK
26-07-2022	12:48:49.893	12.050	101.507	23.833	30	0	NotOK(11)	26-07-2022	12:48:49.893	12.050	5.932	OK	26-07-2022	12:48:49.893	12.050	1014	OK
26-07-2022	12:48:50.893	13.050	101.780	23.801	30	0	NotOK(11)	26-07-2022	12:48:50.893	13.050	5.932	OK	26-07-2022	12:48:50.893	13.050	1014	OK
