#--- Experiment --------------------------------------------------------------------------
#Tank_3
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/8/2022	12/31/2000	21.558000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.154000	30.130000	51.761000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (%air sat.) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
26-07-2022	09:33:46.558	0.902	NaN	-177.018	1	10	NotOK(12)	26-07-2022	09:33:46.558	0.902	30.402	OK	26-07-2022	09:33:46.558	0.902	1014	OK
26-07-2022	09:33:47.549	1.893	NaN	-175.198	1	10	NotOK(12)	26-07-2022	09:33:47.549	1.893	30.401	OK	26-07-2022	09:33:47.549	1.893	1014	OK
26-07-2022	09:33:48.549	2.893	NaN	-177.752	1	10	NotOK(12)	26-07-2022	09:33:48.549	2.893	30.400	OK	26-07-2022	09:33:48.549	2.893	1014	OK
26-07-2022	09:33:49.570	3.914	NaN	-179.645	1	10	NotOK(12)	26-07-2022	09:33:49.570	3.914	30.400	OK	26-07-2022	09:33:49.570	3.914	1014	OK
26-07-2022	09:33:50.550	4.894	NaN	-178.892	1	10	NotOK(12)	26-07-2022	09:33:50.550	4.894	30.402	OK	26-07-2022	09:33:50.550	4.894	1014	OK
26-07-2022	09:33:51.549	5.893	NaN	-178.102	1	10	NotOK(12)	26-07-2022	09:33:51.549	5.893	30.403	OK	26-07-2022	09:33:51.549	5.893	1014	OK
26-07-2022	09:33:52.549	6.893	NaN	-178.292	1	10	NotOK(12)	26-07-2022	09:33:52.549	6.893	30.403	OK	26-07-2022	09:33:52.549	6.893	1014	OK
26-07-2022	09:33:53.554	7.898	NaN	-178.621	1	10	NotOK(12)	26-07-2022	09:33:53.554	7.898	30.401	OK	26-07-2022	09:33:53.554	7.898	1014	OK
26-07-2022	09:33:54.550	8.895	NaN	-177.483	1	10	NotOK(12)	26-07-2022	09:33:54.550	8.895	30.401	OK	26-07-2022	09:33:54.550	8.895	1014	OK
26-07-2022	09:33:55.550	9.895	NaN	-179.337	1	9	NotOK(12)	26-07-2022	09:33:55.550	9.895	30.401	OK	26-07-2022	09:33:55.550	9.895	1014	OK
26-07-2022	09:33:56.551	10.896	NaN	-177.824	1	9	NotOK(12)	26-07-2022	09:33:56.551	10.896	30.400	OK	26-07-2022	09:33:56.551	10.896	1014	OK
26-07-2022	09:33:57.549	11.894	NaN	-178.590	1	9	NotOK(12)	26-07-2022	09:33:57.549	11.894	30.398	OK	26-07-2022	09:33:57.549	11.894	1014	OK
26-07-2022	09:33:58.552	12.896	NaN	-179.089	1	9	NotOK(12)	26-07-2022	09:33:58.552	12.896	30.394	OK	26-07-2022	09:33:58.552	12.896	1014	OK
26-07-2022	09:33:59.547	13.891	NaN	-178.573	1	9	NotOK(12)	26-07-2022	09:33:59.547	13.891	30.393	OK	26-07-2022	09:33:59.547	13.891	1014	OK
26-07-2022	09:34:00.551	14.895	NaN	-179.524	1	9	NotOK(12)	26-07-2022	09:34:00.551	14.895	30.392	OK	26-07-2022	09:34:00.551	14.895	1014	OK
26-07-2022	09:34:01.551	15.895	NaN	-178.973	1	9	NotOK(12)	26-07-2022	09:34:01.551	15.895	30.391	OK	26-07-2022	09:34:01.551	15.895	1014	OK
26-07-2022	09:34:02.551	16.895	NaN	-177.073	1	9	NotOK(12)	26-07-2022	09:34:02.551	16.895	30.393	OK	26-07-2022	09:34:02.551	16.895	1014	OK
26-07-2022	09:34:03.549	17.893	NaN	-176.240	1	9	NotOK(12)	26-07-2022	09:34:03.549	17.893	30.395	OK	26-07-2022	09:34:03.549	17.893	1014	OK
26-07-2022	09:34:04.551	18.895	NaN	-177.417	1	9	NotOK(12)	26-07-2022	09:34:04.551	18.895	30.395	OK	26-07-2022	09:34:04.551	18.895	1014	OK
26-07-2022	09:34:05.548	19.892	NaN	-177.890	1	9	NotOK(12)	26-07-2022	09:34:05.548	19.892	30.398	OK	26-07-2022	09:34:05.548	19.892	1014	OK
26-07-2022	09:34:06.550	20.894	NaN	-178.317	1	9	NotOK(12)	26-07-2022	09:34:06.550	20.894	30.399	OK	26-07-2022	09:34:06.550	20.894	1014	OK
26-07-2022	09:34:07.562	21.906	NaN	-177.876	1	9	NotOK(12)	26-07-2022	09:34:07.562	21.906	30.399	OK	26-07-2022	09:34:07.562	21.906	1014	OK
26-07-2022	09:34:08.550	22.894	NaN	-179.140	1	9	NotOK(12)	26-07-2022	09:34:08.550	22.894	30.398	OK	26-07-2022	09:34:08.550	22.894	1014	OK
26-07-2022	09:34:09.550	23.894	NaN	-177.240	1	9	NotOK(12)	26-07-2022	09:34:09.550	23.894	30.398	OK	26-07-2022	09:34:09.550	23.894	1014	OK
