#--- Experiment --------------------------------------------------------------------------
#tank3
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/12/2022	12/31/2000	21.790533	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1009.101013	30.629801	54.886002	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
12-07-2022	11:30:26.502	0.226	103.951	21.600	20	0	NotOK(11)	12-07-2022	11:30:26.502	0.226	30.392	OK	12-07-2022	11:30:26.502	0.226	1009	OK
12-07-2022	11:30:27.503	1.227	103.711	21.627	20	0	NotOK(11)	12-07-2022	11:30:27.503	1.227	30.389	OK	12-07-2022	11:30:27.503	1.227	1009	OK
12-07-2022	11:30:28.520	2.244	103.957	21.599	20	0	NotOK(11)	12-07-2022	11:30:28.520	2.244	30.393	OK	12-07-2022	11:30:28.520	2.244	1009	OK
12-07-2022	11:30:29.500	3.224	103.771	21.620	20	0	NotOK(11)	12-07-2022	11:30:29.500	3.224	30.394	OK	12-07-2022	11:30:29.500	3.224	1009	OK
12-07-2022	11:30:30.499	4.223	103.654	21.633	20	0	NotOK(11)	12-07-2022	11:30:30.499	4.223	30.397	OK	12-07-2022	11:30:30.499	4.223	1009	OK
12-07-2022	11:30:31.503	5.227	103.964	21.599	20	0	NotOK(11)	12-07-2022	11:30:31.503	5.227	30.397	OK	12-07-2022	11:30:31.503	5.227	1009	OK
12-07-2022	11:30:32.503	6.227	103.807	21.615	20	0	NotOK(11)	12-07-2022	11:30:32.503	6.227	30.401	OK	12-07-2022	11:30:32.503	6.227	1009	OK
12-07-2022	11:30:33.504	7.228	103.552	21.644	20	0	NotOK(11)	12-07-2022	11:30:33.504	7.228	30.402	OK	12-07-2022	11:30:33.504	7.228	1009	OK
12-07-2022	11:30:34.501	8.225	103.726	21.625	20	0	NotOK(11)	12-07-2022	11:30:34.501	8.225	30.403	OK	12-07-2022	11:30:34.501	8.225	1009	OK
12-07-2022	11:30:35.512	9.237	103.678	21.630	20	0	NotOK(11)	12-07-2022	11:30:35.512	9.237	30.401	OK	12-07-2022	11:30:35.512	9.237	1009	OK
12-07-2022	11:30:36.504	10.228	103.697	21.628	20	0	NotOK(11)	12-07-2022	11:30:36.504	10.228	30.401	OK	12-07-2022	11:30:36.504	10.228	1009	OK
12-07-2022	11:30:37.505	11.229	103.851	21.611	20	0	NotOK(11)	12-07-2022	11:30:37.505	11.229	30.400	OK	12-07-2022	11:30:37.505	11.229	1009	OK
12-07-2022	11:30:38.512	12.236	103.394	21.662	20	0	NotOK(11)	12-07-2022	11:30:38.512	12.236	30.398	OK	12-07-2022	11:30:38.512	12.236	1009	OK
12-07-2022	11:30:39.516	13.240	103.812	21.615	20	0	NotOK(11)	12-07-2022	11:30:39.516	13.240	30.395	OK	12-07-2022	11:30:39.516	13.240	1009	OK
