crab.ID,Module,value,treatment,day,treatment_day
113,0,0.00158753441965434,13,22,13_22
113,13,-0.0659241027288369,13,22,13_22
113,3,-0.0487823442488058,13,22,13_22
113,6,-0.117100233712349,13,22,13_22
113,15,0.0040642889121577,13,22,13_22
113,9,-0.0402591519242417,13,22,13_22
113,4,0.130954009645352,13,22,13_22
113,1,-0.00288314897667622,13,22,13_22
113,12,0.00807205598614805,13,22,13_22
113,5,-0.0907706590373368,13,22,13_22
113,7,0.109440243959964,13,22,13_22
113,8,-0.0113106211042546,13,22,13_22
113,11,0.0103401132920982,13,22,13_22
113,2,-0.00538059496689845,13,22,13_22
113,10,0.0321097003969952,13,22,13_22
114,14,-0.00605571740809064,13,22,13_22
114,0,0.0545750829186124,13,22,13_22
114,13,-0.0134697305690092,13,22,13_22
114,3,0.00887704822067272,13,22,13_22
114,6,0.00181449239365014,13,22,13_22
114,15,0.0393877488304448,13,22,13_22
114,9,-0.00691053660540363,13,22,13_22
114,4,0.136928927527309,13,22,13_22
114,1,0.104462948640087,13,22,13_22
114,12,0.100977600708562,13,22,13_22
114,5,0.0195006994405477,13,22,13_22
114,7,0.116276326264783,13,22,13_22
114,8,-0.00749607877021241,13,22,13_22
114,11,-0.0798780378924301,13,22,13_22
114,2,-0.0945010583805946,13,22,13_22
114,10,0.00546495273047258,13,22,13_22
201,14,-0.0251958771682482,5,3,5_3
201,0,0.00246676138586333,5,3,5_3
201,13,-0.107885308406081,5,3,5_3
201,3,-0.0533861738920264,5,3,5_3
201,6,-0.10936326939745,5,3,5_3
201,15,0.0869957290048589,5,3,5_3
201,9,0.078328305881397,5,3,5_3
201,4,-0.0346187146483038,5,3,5_3
201,1,0.061120759057625,5,3,5_3
201,12,-0.0395419234938603,5,3,5_3
201,5,-0.042310211059566,5,3,5_3
201,7,0.0829256190444816,5,3,5_3
201,8,0.0242450218731643,5,3,5_3
201,11,0.0604781809051986,5,3,5_3
201,2,0.0266934742329951,5,3,5_3
201,10,-0.0640626799431014,5,3,5_3
202,14,-0.0485662975237528,5,3,5_3
202,0,-0.0301360557145855,5,3,5_3
202,13,-0.0793377842741148,5,3,5_3
202,3,-0.120020406773423,5,3,5_3
202,6,-0.158922245146275,5,3,5_3
202,15,-0.0648322892361193,5,3,5_3
202,9,-0.049832842635055,5,3,5_3
202,4,0.000662744912257332,5,3,5_3
202,1,0.0726079330572697,5,3,5_3
202,12,-0.109710106896508,5,3,5_3
202,5,0.197230898941158,5,3,5_3
202,7,0.148622818555293,5,3,5_3
202,8,0.15093024889512,5,3,5_3
202,11,0.3023853613184,5,3,5_3
202,2,-0.0703749241841087,5,3,5_3
202,10,0.0556785934022778,5,3,5_3
203,14,0.0469903401518358,5,3,5_3
203,0,0.202398381542805,5,3,5_3
203,13,0.248633077371279,5,3,5_3
203,3,-0.170517039234826,5,3,5_3
203,6,-0.0438277344761482,5,3,5_3
203,15,0.135067491402982,5,3,5_3
203,9,0.0634722892159668,5,3,5_3
203,4,-0.0711071169893367,5,3,5_3
203,1,-0.0894422551778862,5,3,5_3
203,12,-0.193953681148543,5,3,5_3
203,5,-0.101864913135641,5,3,5_3
203,7,-0.210547938830402,5,3,5_3
203,8,-0.0437092533456172,5,3,5_3
203,11,-0.0186649735148989,5,3,5_3
203,2,0.0149115690847808,5,3,5_3
203,10,-0.0477393719011412,5,3,5_3
204,14,-0.0301032006858618,5,22,5_22
204,0,0.0745487589461245,5,22,5_22
204,13,-0.0681085966522657,5,22,5_22
204,3,-0.0304326735703001,5,22,5_22
204,6,-0.0376241299814208,5,22,5_22
204,15,0.155767857306919,5,22,5_22
204,9,0.118904430440234,5,22,5_22
204,4,0.0195226500263413,5,22,5_22
204,1,0.0933347629258342,5,22,5_22
204,12,0.0409806901138009,5,22,5_22
204,5,0.0581111154853665,5,22,5_22
204,7,0.0576809253854608,5,22,5_22
204,8,0.0544167620792288,5,22,5_22
204,11,0.117405814363802,5,22,5_22
204,2,-0.0284571051825721,5,22,5_22
204,10,-0.0606176543297379,5,22,5_22
205,14,-0.037929937678395,5,22,5_22
205,0,0.0319196878246675,5,22,5_22
205,13,0.014186762575601,5,22,5_22
205,3,-0.00278501329858493,5,22,5_22
205,6,0.0687798426527198,5,22,5_22
205,15,0.0874009643823351,5,22,5_22
205,9,0.101920996351369,5,22,5_22
205,4,-0.0110380490355432,5,22,5_22
205,1,0.0617263900180711,5,22,5_22
205,12,0.0722493716767867,5,22,5_22
205,5,0.144867986384961,5,22,5_22
205,7,0.0292716822476457,5,22,5_22
205,8,0.141066521437018,5,22,5_22
205,11,0.3499751845302,5,22,5_22
205,2,-0.106196915044646,5,22,5_22
205,10,-0.00923288559726643,5,22,5_22
206,14,0.212623319047687,5,22,5_22
206,0,0.0665337854235946,5,22,5_22
206,13,0.00662390685491211,5,22,5_22
206,3,-0.0289138973455017,5,22,5_22
206,6,0.0901299234357324,5,22,5_22
206,15,0.0150090639082564,5,22,5_22
206,9,0.0692063074324648,5,22,5_22
206,4,-0.0385072403195117,5,22,5_22
206,1,-0.0788633610244795,5,22,5_22
206,12,0.00350731724061413,5,22,5_22
206,5,-0.11484159447449,5,22,5_22
206,7,-0.118125850355156,5,22,5_22
206,8,-0.00593533447284211,5,22,5_22
206,11,-0.0451677396877067,5,22,5_22
206,2,-0.0321045019063485,5,22,5_22
206,10,-0.0974074209591174,5,22,5_22
207,14,0.0329318383514339,5,22,5_22
207,0,-0.0468215807405537,5,22,5_22
207,13,-0.049873021569989,5,22,5_22
207,3,-0.0836451392963055,5,22,5_22
207,6,-0.00535857986982772,5,22,5_22
207,15,0.00283389581995905,5,22,5_22
207,9,0.073408677431192,5,22,5_22
207,4,-0.0938437335854823,5,22,5_22
207,1,-0.100367357173129,5,22,5_22
207,12,-0.0265359218158981,5,22,5_22
207,5,0.00144282370364056,5,22,5_22
207,7,-0.0673544805383986,5,22,5_22
207,8,0.0252854417520165,5,22,5_22
207,11,0.246058760522328,5,22,5_22
207,2,0.0491029403689467,5,22,5_22
207,10,0.0423409956525067,5,22,5_22
208,14,-0.0182857984098699,5,22,5_22
208,0,-0.0944618225121335,5,22,5_22
208,13,-0.0426071121481773,5,22,5_22
208,3,0.0368404428085823,5,22,5_22
208,6,0.0596649273969303,5,22,5_22
208,15,0.173961892108685,5,22,5_22
208,9,0.0667420046993889,5,22,5_22
208,4,0.014217713190027,5,22,5_22
208,1,0.095648510661381,5,22,5_22
208,12,0.015983217891755,5,22,5_22
208,5,0.181138234310472,5,22,5_22
208,7,0.0882921326297019,5,22,5_22
208,8,0.0750379675224905,5,22,5_22
208,11,0.051581039334592,5,22,5_22
208,2,-0.0405881168815019,5,22,5_22
208,10,0.0666581355349025,5,22,5_22
209,14,-0.0451029524458438,5,22,5_22
209,0,0.101971379848543,5,22,5_22
209,13,-0.0659978098074766,5,22,5_22
209,3,-0.0444533862984675,5,22,5_22
209,6,0.051682318048836,5,22,5_22
209,15,0.0167723603043976,5,22,5_22
209,9,0.0943634852903875,5,22,5_22
209,4,0.0664763016474617,5,22,5_22
209,1,-0.0121887250586457,5,22,5_22
209,12,0.0125407952980127,5,22,5_22
209,5,-0.0452609245821973,5,22,5_22
209,7,-0.07736000269417,5,22,5_22
209,8,-0.0324677158882141,5,22,5_22
209,11,-0.00857599089623411,5,22,5_22
209,2,-0.0192164428178315,5,22,5_22
209,10,-0.0601094620600563,5,22,5_22
210,14,-0.0040413942467205,5,22,5_22
210,0,0.0806678723530513,5,22,5_22
210,13,-0.0494574070154804,5,22,5_22
210,3,-0.132236168601162,5,22,5_22
210,6,-0.112604337741635,5,22,5_22
210,15,-0.0520247470605939,5,22,5_22
210,9,0.0136021673565418,5,22,5_22
210,4,-0.003313039105588,5,22,5_22
210,1,-0.0556272602473325,5,22,5_22
210,12,-0.109408024170423,5,22,5_22
210,5,0.0793161344538049,5,22,5_22
210,7,-0.0387787139054739,5,22,5_22
210,8,-0.0342845326650392,5,22,5_22
210,11,-0.0656255829116543,5,22,5_22
210,2,-0.0592095337291449,5,22,5_22
210,10,-0.0983757954404261,5,22,5_22
211,14,-0.0315670048495837,5,22,5_22
211,0,0.0829287949467048,5,22,5_22
211,13,0.0660788346293188,5,22,5_22
211,3,0.0323046195035418,5,22,5_22
211,6,0.0709427313277475,5,22,5_22
211,15,0.059540847079733,5,22,5_22
211,9,0.151158521467682,5,22,5_22
211,4,0.208599117956465,5,22,5_22
211,1,0.117226904918648,5,22,5_22
211,12,0.146921640665364,5,22,5_22
211,5,-0.000170082586583432,5,22,5_22
211,7,0.0720908414540918,5,22,5_22
211,8,0.104734004509888,5,22,5_22
211,11,0.16739323710507,5,22,5_22
211,2,0.0444988185757447,5,22,5_22
211,10,0.0828851403981516,5,22,5_22
212,14,0.119553143991822,5,22,5_22
212,0,0.0417189109832111,5,22,5_22
212,13,-0.0440767821033465,5,22,5_22
212,3,-0.135173137299738,5,22,5_22
212,6,-0.18135176837576,5,22,5_22
212,15,-0.1602203128338,5,22,5_22
212,9,-0.177997331209615,5,22,5_22
212,4,-0.0946640460558292,5,22,5_22
212,1,-0.0570155359111096,5,22,5_22
212,12,-0.133817436282768,5,22,5_22
212,5,-0.131608246636195,5,22,5_22
212,7,0.0478521088265269,5,22,5_22
212,8,0.0500889397875066,5,22,5_22
212,11,0.106209354098156,5,22,5_22
212,2,-0.111072786859441,5,22,5_22
212,10,-0.148919740089661,5,22,5_22
213,14,-0.0260707531302302,5,22,5_22
213,0,0.0558265121919077,5,22,5_22
213,13,-0.035299160129487,5,22,5_22
213,3,-0.0920037217399522,5,22,5_22
213,6,-0.105962514600802,5,22,5_22
213,15,-0.0423198605397551,5,22,5_22
213,9,0.115638376210804,5,22,5_22
213,4,0.140739238440259,5,22,5_22
213,1,0.00238816320889845,5,22,5_22
213,12,0.0428919677438726,5,22,5_22
213,5,-0.0643841730725211,5,22,5_22
213,7,0.0150232815397795,5,22,5_22
213,8,0.109019125299477,5,22,5_22
213,11,0.283663396781794,5,22,5_22
213,2,-0.028494225566277,5,22,5_22
213,10,-0.134117388761227,5,22,5_22
301,14,-0.0367136200561151,30,3,30_3
301,0,0.0162569186497302,30,3,30_3
301,13,0.020340903031976,30,3,30_3
301,3,0.0922008510808428,30,3,30_3
301,6,0.0044404568270957,30,3,30_3
301,15,-0.18111029737688,30,3,30_3
301,9,0.0274519829037944,30,3,30_3
301,4,-0.0716305835941867,30,3,30_3
301,1,0.0393244037936939,30,3,30_3
301,12,-0.00157108247739669,30,3,30_3
301,5,-0.0841798312080623,30,3,30_3
301,7,0.0831427080399786,30,3,30_3
301,8,-0.0373619331648104,30,3,30_3
301,11,0.100301956449205,30,3,30_3
301,2,-0.0582208790567897,30,3,30_3
301,10,-0.0610185490266557,30,3,30_3
302,14,0.00309013451392232,30,3,30_3
302,0,0.123761311861364,30,3,30_3
302,13,-0.077735403492854,30,3,30_3
302,3,-0.0241892297231883,30,3,30_3
302,6,0.0710661417169145,30,3,30_3
302,15,-0.104159275549854,30,3,30_3
302,9,-0.0608497867520859,30,3,30_3
302,4,-0.199287446930258,30,3,30_3
302,1,-0.226526671646115,30,3,30_3
302,12,-0.0838313776986894,30,3,30_3
302,5,-0.174931286163604,30,3,30_3
302,7,-0.187272486409706,30,3,30_3
302,8,-0.0830316648817685,30,3,30_3
302,11,-0.00472110365280577,30,3,30_3
302,2,-0.0474634273571626,30,3,30_3
302,10,-0.18587580680311,30,3,30_3
303,14,0.872661071375296,30,3,30_3
303,0,-0.247310119611138,30,3,30_3
303,13,-0.10782636998721,30,3,30_3
303,3,-0.0212431958530825,30,3,30_3
303,6,0.124303797171326,30,3,30_3
303,15,-0.0344273746500496,30,3,30_3
303,9,0.0486874070802513,30,3,30_3
303,4,-0.161251916934028,30,3,30_3
303,1,0.163282598191823,30,3,30_3
303,12,-0.123548943877946,30,3,30_3
303,5,-0.113527905107403,30,3,30_3
303,7,-0.231051118110106,30,3,30_3
303,8,0.225890080758791,30,3,30_3
303,11,0.00178381039489653,30,3,30_3
303,2,-0.0970432901992645,30,3,30_3
303,10,0.0569423510784068,30,3,30_3
304,14,0.196667669667946,30,22,30_22
304,0,-0.0921235385213954,30,22,30_22
304,13,-0.0255595330929276,30,22,30_22
304,3,0.0775409844841515,30,22,30_22
304,6,0.0993918119025941,30,22,30_22
304,15,-0.099299574982703,30,22,30_22
304,9,-0.23030196602856,30,22,30_22
304,4,-0.299288183004503,30,22,30_22
304,1,-0.214394839988621,30,22,30_22
304,12,-0.228232073468862,30,22,30_22
304,5,-0.224121157851161,30,22,30_22
304,7,-0.19669026170947,30,22,30_22
304,8,-0.137400309991272,30,22,30_22
304,11,-0.0842935156417561,30,22,30_22
304,2,-0.130353657509619,30,22,30_22
304,10,-0.0797469684519854,30,22,30_22
305,14,-0.029955438422917,30,22,30_22
305,0,0.0273403344233987,30,22,30_22
305,13,-0.132740725789196,30,22,30_22
305,3,0.531987599966596,30,22,30_22
305,6,0.36435288280649,30,22,30_22
305,15,0.217776744264532,30,22,30_22
305,9,0.00153334731199263,30,22,30_22
305,4,0.0788712400732108,30,22,30_22
305,1,0.228249112763452,30,22,30_22
305,12,0.297460817830323,30,22,30_22
305,5,0.050222425397137,30,22,30_22
305,7,0.153379534294106,30,22,30_22
305,8,-0.183482262593276,30,22,30_22
305,11,-0.242584251390764,30,22,30_22
305,2,-0.129328935783183,30,22,30_22
305,10,-0.129941339924934,30,22,30_22
306,14,0.0591929805002178,30,22,30_22
306,0,-0.0487568696706407,30,22,30_22
306,13,0.0288702406545898,30,22,30_22
306,3,0.047684119817877,30,22,30_22
306,6,-0.0354660998555007,30,22,30_22
306,15,-0.229857826379729,30,22,30_22
306,9,-0.359232207442648,30,22,30_22
306,4,-0.277524157549784,30,22,30_22
306,1,-0.255064763477809,30,22,30_22
306,12,-0.27424250826777,30,22,30_22
306,5,-0.112158944983717,30,22,30_22
306,7,-0.145294043803363,30,22,30_22
306,8,-0.13046662918525,30,22,30_22
306,11,-0.0474856351575188,30,22,30_22
306,2,-0.0543240139869839,30,22,30_22
306,10,-0.0200964982539313,30,22,30_22
307,14,-0.0760994088605393,30,22,30_22
307,0,-0.06376942596477,30,22,30_22
307,13,0.285498076131922,30,22,30_22
307,3,0.33162867486736,30,22,30_22
307,6,0.194339075268405,30,22,30_22
307,15,0.0832373978102472,30,22,30_22
307,9,-0.0898827512661287,30,22,30_22
307,4,0.0301428738569796,30,22,30_22
307,1,0.0429831113813787,30,22,30_22
307,12,0.208132112352483,30,22,30_22
307,5,-0.0517081061011152,30,22,30_22
307,7,0.0492327594675291,30,22,30_22
307,8,-0.0678194533616858,30,22,30_22
307,11,-0.0130646018123844,30,22,30_22
307,2,-0.0460269666718794,30,22,30_22
307,10,0.0966208508219675,30,22,30_22
308,14,-0.0446596263370281,30,22,30_22
308,0,-0.00837760646248934,30,22,30_22
308,13,-0.0198976777503766,30,22,30_22
308,3,0.268869751317802,30,22,30_22
308,6,0.266014338277045,30,22,30_22
308,15,0.172420104878435,30,22,30_22
308,9,-0.0295157384456946,30,22,30_22
308,4,-0.126763723277622,30,22,30_22
308,1,-0.0867844958399204,30,22,30_22
308,12,0.0365664831134904,30,22,30_22
308,5,-0.019723917227473,30,22,30_22
308,7,-0.251220367804351,30,22,30_22
308,8,-0.0836951560272405,30,22,30_22
308,11,-0.0559492171771852,30,22,30_22
308,2,-0.123371584861424,30,22,30_22
308,10,-0.119040344142195,30,22,30_22
401,14,-0.026760760281201,13,3,13_3
401,0,0.0432233874546263,13,3,13_3
401,13,-0.0423997446081921,13,3,13_3
401,3,-0.0832487687280269,13,3,13_3
401,6,-0.194693851599678,13,3,13_3
401,15,-0.0344215431358736,13,3,13_3
401,9,-0.0712739261507161,13,3,13_3
401,4,0.00427120013321425,13,3,13_3
401,1,-0.0238320649966811,13,3,13_3
401,12,-0.0327754591031311,13,3,13_3
401,5,-0.0530957965603192,13,3,13_3
401,7,0.0650430709129927,13,3,13_3
401,8,0.0294671534560222,13,3,13_3
401,11,-0.0506724702463539,13,3,13_3
401,2,-0.0997711674691844,13,3,13_3
401,10,-0.0406749733750756,13,3,13_3
402,14,0.00590165459956776,13,3,13_3
402,0,-0.0116307415863613,13,3,13_3
402,13,-0.0338719216616864,13,3,13_3
402,3,-0.0441571142866877,13,3,13_3
402,6,0.114895732789269,13,3,13_3
402,15,0.0334921495408558,13,3,13_3
402,9,0.233001416514981,13,3,13_3
402,4,-0.0765227606018403,13,3,13_3
402,1,-0.0764856678147625,13,3,13_3
402,12,0.108047401771338,13,3,13_3
402,5,-0.0707771901461886,13,3,13_3
402,7,-0.0748532754927591,13,3,13_3
402,8,0.0804839545326627,13,3,13_3
402,11,-0.00123366203172111,13,3,13_3
402,2,-0.0694817636962309,13,3,13_3
402,10,-0.06194140659816,13,3,13_3
403,14,-0.0151193590145711,13,3,13_3
403,0,-0.211075773976714,13,3,13_3
403,13,0.154304492651934,13,3,13_3
403,3,0.0514896890069346,13,3,13_3
403,6,0.118049003226013,13,3,13_3
403,15,0.283735757765061,13,3,13_3
403,9,0.0612110799493924,13,3,13_3
403,4,0.086338041119089,13,3,13_3
403,1,0.0832355600462158,13,3,13_3
403,12,0.0134705407908792,13,3,13_3
403,5,0.11453484166498,13,3,13_3
403,7,-0.0743832756251683,13,3,13_3
403,8,0.385177997905791,13,3,13_3
403,11,0.000333377593636253,13,3,13_3
403,2,0.31868529798244,13,3,13_3
403,10,0.4582856373101,13,3,13_3
404,14,-0.0652914689301317,13,22,13_22
404,0,-0.175954594882474,13,22,13_22
404,13,-0.0330733257203519,13,22,13_22
404,3,0.0823651647377366,13,22,13_22
404,6,0.0952880111200619,13,22,13_22
404,15,-0.0057485841565907,13,22,13_22
404,9,0.0794916383598588,13,22,13_22
404,4,0.0161510163045709,13,22,13_22
404,1,0.0664884907934647,13,22,13_22
404,12,0.165849702736872,13,22,13_22
404,5,0.0140451725550581,13,22,13_22
404,7,0.0560878955975109,13,22,13_22
404,8,-0.0596496863718795,13,22,13_22
404,11,-0.0592852230324841,13,22,13_22
404,2,-0.0784443263149396,13,22,13_22
404,10,0.0457301109668756,13,22,13_22
405,14,-0.0359119390964865,13,22,13_22
405,0,-0.0857153872819101,13,22,13_22
405,13,-0.0130007407481622,13,22,13_22
405,3,-0.0445796150926727,13,22,13_22
405,6,-0.0206922440382638,13,22,13_22
405,15,0.0230460080446784,13,22,13_22
405,9,0.00640253075189079,13,22,13_22
405,4,0.0279678667663261,13,22,13_22
405,1,0.0153063123201185,13,22,13_22
405,12,-0.0393381876331149,13,22,13_22
405,5,0.0966746668485799,13,22,13_22
405,7,0.0912427353456897,13,22,13_22
405,8,0.00241235705223115,13,22,13_22
405,11,-0.00570814296869337,13,22,13_22
405,2,0.0182513478274989,13,22,13_22
405,10,0.146663520615607,13,22,13_22
406,14,-0.0399480373046923,13,22,13_22
406,0,-0.0488956610057501,13,22,13_22
406,13,0.37247522165307,13,22,13_22
406,3,0.0243263423047481,13,22,13_22
406,6,0.00480330064251638,13,22,13_22
406,15,0.00172958469014676,13,22,13_22
406,9,0.0960844959493862,13,22,13_22
406,4,0.149534139008157,13,22,13_22
406,1,0.128760191777676,13,22,13_22
406,12,0.089320165449946,13,22,13_22
406,5,0.00604523365990368,13,22,13_22
406,7,0.142005750595829,13,22,13_22
406,8,-0.0386324551977322,13,22,13_22
406,11,-0.0387924160339602,13,22,13_22
406,2,0.0900225247014246,13,22,13_22
406,10,-0.118888120402583,13,22,13_22
407,14,0.0940593801767256,13,22,13_22
407,0,-0.0745264757243387,13,22,13_22
407,13,-0.110473657954371,13,22,13_22
407,3,-0.0957492637017526,13,22,13_22
