#--- Experiment --------------------------------------------------------------------------
#Tank_4
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/19/2022	12/31/2000	21.967533	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1005.116028	12.568602	61.629002	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
19-07-2022	16:20:09.584	0.805	101.668	21.843	24	0	NotOK(11)	19-07-2022	16:20:09.584	0.805	12.538	OK	19-07-2022	16:20:09.584	0.805	1005	OK
19-07-2022	16:20:10.585	1.806	101.634	21.847	24	0	NotOK(11)	19-07-2022	16:20:10.585	1.806	12.538	OK	19-07-2022	16:20:10.585	1.806	1005	OK
19-07-2022	16:20:11.580	2.801	102.061	21.798	24	0	NotOK(11)	19-07-2022	16:20:11.580	2.801	12.536	OK	19-07-2022	16:20:11.580	2.801	1005	OK
19-07-2022	16:20:12.585	3.806	101.964	21.809	24	0	NotOK(11)	19-07-2022	16:20:12.585	3.806	12.537	OK	19-07-2022	16:20:12.585	3.806	1005	OK
19-07-2022	16:20:13.583	4.804	101.734	21.835	24	0	NotOK(11)	19-07-2022	16:20:13.583	4.804	12.540	OK	19-07-2022	16:20:13.583	4.804	1005	OK
19-07-2022	16:20:14.581	5.802	101.723	21.837	24	0	NotOK(11)	19-07-2022	16:20:14.581	5.802	12.541	OK	19-07-2022	16:20:14.581	5.802	1005	OK
19-07-2022	16:20:15.596	6.817	101.982	21.806	24	0	NotOK(11)	19-07-2022	16:20:15.596	6.817	12.551	OK	19-07-2022	16:20:15.596	6.817	1005	OK
19-07-2022	16:20:16.583	7.804	102.219	21.777	24	0	NotOK(11)	19-07-2022	16:20:16.583	7.804	12.563	OK	19-07-2022	16:20:16.583	7.804	1005	OK
19-07-2022	16:20:17.583	8.805	101.711	21.835	24	0	NotOK(11)	19-07-2022	16:20:17.583	8.805	12.571	OK	19-07-2022	16:20:17.583	8.805	1005	OK
19-07-2022	16:20:18.585	9.806	101.407	21.870	24	0	NotOK(11)	19-07-2022	16:20:18.585	9.806	12.572	OK	19-07-2022	16:20:18.585	9.806	1005	OK
19-07-2022	16:20:19.583	10.804	101.946	21.808	23	0	NotOK(11)	19-07-2022	16:20:19.583	10.804	12.566	OK	19-07-2022	16:20:19.583	10.804	1005	OK
19-07-2022	16:20:20.582	11.803	102.057	21.796	23	0	NotOK(11)	19-07-2022	16:20:20.582	11.803	12.564	OK	19-07-2022	16:20:20.582	11.803	1005	OK
19-07-2022	16:20:21.581	12.802	101.984	21.804	24	0	NotOK(11)	19-07-2022	16:20:21.581	12.802	12.566	OK	19-07-2022	16:20:21.581	12.802	1005	OK
19-07-2022	16:20:22.336	13.557	102.184	21.781	24	0	NotOK(11)	19-07-2022	16:20:22.336	13.557	12.567	OK	19-07-2022	16:20:22.336	13.557	1005	OK
19-07-2022	16:20:23.330	14.551	102.150	21.784	24	0	NotOK(11)	19-07-2022	16:20:23.330	14.551	12.569	OK	19-07-2022	16:20:23.330	14.551	1005	OK
19-07-2022	16:20:24.337	15.558	101.967	21.805	24	0	NotOK(11)	19-07-2022	16:20:24.337	15.558	12.570	OK	19-07-2022	16:20:24.337	15.558	1005	OK
19-07-2022	16:20:25.327	16.548	101.882	21.815	24	0	NotOK(11)	19-07-2022	16:20:25.327	16.548	12.568	OK	19-07-2022	16:20:25.327	16.548	1005	OK
19-07-2022	16:20:26.331	17.552	102.022	21.799	24	0	NotOK(11)	19-07-2022	16:20:26.331	17.552	12.568	OK	19-07-2022	16:20:26.331	17.552	1005	OK
19-07-2022	16:20:27.407	18.628	102.039	21.797	24	0	NotOK(11)	19-07-2022	16:20:27.407	18.628	12.567	OK	19-07-2022	16:20:27.407	18.628	1005	OK
19-07-2022	16:20:28.405	19.626	102.137	21.787	24	0	NotOK(11)	19-07-2022	16:20:28.405	19.626	12.564	OK	19-07-2022	16:20:28.405	19.626	1005	OK
19-07-2022	16:20:29.406	20.627	102.252	21.774	24	0	NotOK(11)	19-07-2022	16:20:29.406	20.627	12.560	OK	19-07-2022	16:20:29.406	20.627	1005	OK
19-07-2022	16:20:30.406	21.627	101.903	21.814	24	0	NotOK(11)	19-07-2022	16:20:30.406	21.627	12.559	OK	19-07-2022	16:20:30.406	21.627	1005	OK
19-07-2022	16:20:31.405	22.626	102.276	21.771	24	0	NotOK(11)	19-07-2022	16:20:31.405	22.626	12.562	OK	19-07-2022	16:20:31.405	22.626	1005	OK
19-07-2022	16:20:32.409	23.630	102.214	21.778	24	0	NotOK(11)	19-07-2022	16:20:32.409	23.630	12.563	OK	19-07-2022	16:20:32.409	23.630	1005	OK
19-07-2022	16:20:33.406	24.627	102.149	21.785	24	0	NotOK(11)	19-07-2022	16:20:33.406	24.627	12.564	OK	19-07-2022	16:20:33.406	24.627	1005	OK
19-07-2022	16:20:34.405	25.626	102.245	21.775	24	0	NotOK(11)	19-07-2022	16:20:34.405	25.626	12.558	OK	19-07-2022	16:20:34.405	25.626	1005	OK
19-07-2022	16:20:35.407	26.628	102.467	21.749	24	0	NotOK(11)	19-07-2022	16:20:35.407	26.628	12.557	OK	19-07-2022	16:20:35.407	26.628	1005	OK
19-07-2022	16:20:36.408	27.629	101.977	21.806	24	0	NotOK(11)	19-07-2022	16:20:36.408	27.629	12.556	OK	19-07-2022	16:20:36.408	27.629	1005	OK
19-07-2022	16:20:37.797	29.018	102.202	21.779	24	1	NotOK(11)	19-07-2022	16:20:37.797	29.018	12.561	OK	19-07-2022	16:20:37.797	29.018	1005	OK
19-07-2022	16:20:38.406	29.627	102.144	21.786	24	0	NotOK(11)	19-07-2022	16:20:38.406	29.627	12.563	OK	19-07-2022	16:20:38.406	29.627	1005	OK
19-07-2022	16:20:39.406	30.627	102.210	21.778	24	0	NotOK(11)	19-07-2022	16:20:39.406	30.627	12.565	OK	19-07-2022	16:20:39.406	30.627	1005	OK
19-07-2022	16:20:40.406	31.627	102.017	21.801	24	0	NotOK(11)	19-07-2022	16:20:40.406	31.627	12.565	OK	19-07-2022	16:20:40.406	31.627	1005	OK
19-07-2022	16:20:41.405	32.626	102.470	21.748	24	0	NotOK(11)	19-07-2022	16:20:41.405	32.626	12.567	OK	19-07-2022	16:20:41.405	32.626	1005	OK
19-07-2022	16:20:42.405	33.626	102.596	21.734	24	0	NotOK(11)	19-07-2022	16:20:42.405	33.626	12.567	OK	19-07-2022	16:20:42.405	33.626	1005	OK
19-07-2022	16:20:43.406	34.627	102.028	21.798	24	0	NotOK(11)	19-07-2022	16:20:43.406	34.627	12.568	OK	19-07-2022	16:20:43.406	34.627	1005	OK
19-07-2022	16:20:44.405	35.626	101.935	21.809	24	0	NotOK(11)	19-07-2022	16:20:44.405	35.626	12.568	OK	19-07-2022	16:20:44.405	35.626	1005	OK
19-07-2022	16:20:45.408	36.629	102.113	21.789	24	0	NotOK(11)	19-07-2022	16:20:45.408	36.629	12.565	OK	19-07-2022	16:20:45.408	36.629	1005	OK
19-07-2022	16:20:46.403	37.624	102.067	21.795	24	0	NotOK(11)	19-07-2022	16:20:46.403	37.624	12.562	OK	19-07-2022	16:20:46.403	37.624	1005	OK
19-07-2022	16:20:47.407	38.628	102.359	21.762	24	0	NotOK(11)	19-07-2022	16:20:47.407	38.628	12.557	OK	19-07-2022	16:20:47.407	38.628	1005	OK
19-07-2022	16:20:48.407	39.628	102.361	21.762	24	0	NotOK(11)	19-07-2022	16:20:48.407	39.628	12.556	OK	19-07-2022	16:20:48.407	39.628	1005	OK
19-07-2022	16:20:49.405	40.626	102.194	21.781	24	0	NotOK(11)	19-07-2022	16:20:49.405	40.626	12.558	OK	19-07-2022	16:20:49.405	40.626	1005	OK
19-07-2022	16:20:50.406	41.627	101.988	21.804	24	0	NotOK(11)	19-07-2022	16:20:50.406	41.627	12.561	OK	19-07-2022	16:20:50.406	41.627	1005	OK
19-07-2022	16:20:51.402	42.623	102.005	21.802	24	0	NotOK(11)	19-07-2022	16:20:51.402	42.623	12.563	OK	19-07-2022	16:20:51.402	42.623	1005	OK
19-07-2022	16:20:52.404	43.625	101.836	21.821	24	0	NotOK(11)	19-07-2022	16:20:52.404	43.625	12.563	OK	19-07-2022	16:20:52.404	43.625	1005	OK
19-07-2022	16:20:53.432	44.653	102.100	21.790	24	0	NotOK(11)	19-07-2022	16:20:53.432	44.653	12.564	OK	19-07-2022	16:20:53.432	44.653	1005	OK
19-07-2022	16:20:54.405	45.626	102.205	21.779	24	0	NotOK(11)	19-07-2022	16:20:54.405	45.626	12.564	OK	19-07-2022	16:20:54.405	45.626	1005	OK
19-07-2022	16:20:55.407	46.628	102.090	21.792	24	0	NotOK(11)	19-07-2022	16:20:55.407	46.628	12.563	OK	19-07-2022	16:20:55.407	46.628	1005	OK
19-07-2022	16:20:56.406	47.627	101.883	21.815	24	0	NotOK(11)	19-07-2022	16:20:56.406	47.627	12.564	OK	19-07-2022	16:20:56.406	47.627	1005	OK
19-07-2022	16:20:57.408	48.629	102.173	21.782	24	0	NotOK(11)	19-07-2022	16:20:57.408	48.629	12.564	OK	19-07-2022	16:20:57.408	48.629	1005	OK
19-07-2022	16:20:58.403	49.624	102.226	21.776	24	0	NotOK(11)	19-07-2022	16:20:58.403	49.624	12.566	OK	19-07-2022	16:20:58.403	49.624	1005	OK
19-07-2022	16:20:59.407	50.628	101.852	21.819	24	0	NotOK(11)	19-07-2022	16:20:59.407	50.628	12.567	OK	19-07-2022	16:20:59.407	50.628	1005	OK
19-07-2022	16:21:00.421	51.642	102.096	21.791	24	0	NotOK(11)	19-07-2022	16:21:00.421	51.642	12.566	OK	19-07-2022	16:21:00.421	51.642	1005	OK
19-07-2022	16:21:01.404	52.625	101.825	21.822	24	0	NotOK(11)	19-07-2022	16:21:01.404	52.625	12.567	OK	19-07-2022	16:21:01.404	52.625	1005	OK
19-07-2022	16:21:02.421	53.642	102.035	21.798	24	0	NotOK(11)	19-07-2022	16:21:02.421	53.642	12.565	OK	19-07-2022	16:21:02.421	53.642	1005	OK
19-07-2022	16:21:03.405	54.626	102.465	21.749	24	0	NotOK(11)	19-07-2022	16:21:03.405	54.626	12.563	OK	19-07-2022	16:21:03.405	54.626	1005	OK
19-07-2022	16:21:04.405	55.626	101.630	21.845	23	0	NotOK(11)	19-07-2022	16:21:04.405	55.626	12.564	OK	19-07-2022	16:21:04.405	55.626	1005	OK
19-07-2022	16:21:05.405	56.626	102.364	21.760	23	0	NotOK(11)	19-07-2022	16:21:05.405	56.626	12.567	OK	19-07-2022	16:21:05.405	56.626	1005	OK
19-07-2022	16:21:06.406	57.627	102.011	21.800	22	0	NotOK(11)	19-07-2022	16:21:06.406	57.627	12.574	OK	19-07-2022	16:21:06.406	57.627	1005	OK
19-07-2022	16:21:07.405	58.626	101.924	21.809	24	0	NotOK(11)	19-07-2022	16:21:07.405	58.626	12.578	OK	19-07-2022	16:21:07.405	58.626	1005	OK
19-07-2022	16:21:08.405	59.626	102.161	21.782	24	0	NotOK(11)	19-07-2022	16:21:08.405	59.626	12.578	OK	19-07-2022	16:21:08.405	59.626	1005	OK
19-07-2022	16:21:09.406	60.627	102.025	21.798	24	0	NotOK(11)	19-07-2022	16:21:09.406	60.627	12.574	OK	19-07-2022	16:21:09.406	60.627	1005	OK
19-07-2022	16:21:10.409	61.630	102.187	21.780	24	0	NotOK(11)	19-07-2022	16:21:10.409	61.630	12.569	OK	19-07-2022	16:21:10.409	61.630	1005	OK
19-07-2022	16:21:11.409	62.630	101.907	21.812	24	0	NotOK(11)	19-07-2022	16:21:11.409	62.630	12.567	OK	19-07-2022	16:21:11.409	62.630	1005	OK
19-07-2022	16:21:12.406	63.627	101.941	21.809	24	0	NotOK(11)	19-07-2022	16:21:12.406	63.627	12.568	OK	19-07-2022	16:21:12.406	63.627	1005	OK
19-07-2022	16:21:13.407	64.628	102.048	21.796	24	0	NotOK(11)	19-07-2022	16:21:13.407	64.628	12.568	OK	19-07-2022	16:21:13.407	64.628	1005	OK
19-07-2022	16:21:14.406	65.627	101.983	21.804	24	0	NotOK(11)	19-07-2022	16:21:14.406	65.627	12.567	OK	19-07-2022	16:21:14.406	65.627	1005	OK
19-07-2022	16:21:15.408	66.629	102.516	21.743	24	0	NotOK(11)	19-07-2022	16:21:15.408	66.629	12.563	OK	19-07-2022	16:21:15.408	66.629	1005	OK
19-07-2022	16:21:16.407	67.628	102.113	21.789	24	0	NotOK(11)	19-07-2022	16:21:16.407	67.628	12.563	OK	19-07-2022	16:21:16.407	67.628	1005	OK
19-07-2022	16:21:17.406	68.627	102.163	21.783	24	0	NotOK(11)	19-07-2022	16:21:17.406	68.627	12.566	OK	19-07-2022	16:21:17.406	68.627	1005	OK
19-07-2022	16:21:18.407	69.628	101.858	21.818	24	0	NotOK(11)	19-07-2022	16:21:18.407	69.628	12.567	OK	19-07-2022	16:21:18.407	69.628	1005	OK
19-07-2022	16:21:19.406	70.627	102.129	21.787	24	0	NotOK(11)	19-07-2022	16:21:19.406	70.627	12.571	OK	19-07-2022	16:21:19.406	70.627	1005	OK
19-07-2022	16:21:20.406	71.627	101.817	21.822	24	0	NotOK(11)	19-07-2022	16:21:20.406	71.627	12.572	OK	19-07-2022	16:21:20.406	71.627	1005	OK
19-07-2022	16:21:21.405	72.626	85.396	23.912	27	0	NotOK(11)	19-07-2022	16:21:21.405	72.626	12.571	OK	19-07-2022	16:21:21.405	72.626	1005	OK
19-07-2022	16:21:22.406	73.627	85.922	23.839	27	0	NotOK(11)	19-07-2022	16:21:22.406	73.627	12.569	OK	19-07-2022	16:21:22.406	73.627	1005	OK
19-07-2022	16:21:23.406	74.627	86.869	23.707	27	0	NotOK(11)	19-07-2022	16:21:23.406	74.627	12.567	OK	19-07-2022	16:21:23.406	74.627	1005	OK
19-07-2022	16:21:24.406	75.627	87.555	23.613	27	0	NotOK(11)	19-07-2022	16:21:24.406	75.627	12.564	OK	19-07-2022	16:21:24.406	75.627	1005	OK
19-07-2022	16:21:25.408	76.629	87.697	23.593	27	0	NotOK(11)	19-07-2022	16:21:25.408	76.629	12.568	OK	19-07-2022	16:21:25.408	76.629	1005	OK
19-07-2022	16:21:26.406	77.627	88.543	23.477	26	0	NotOK(11)	19-07-2022	16:21:26.406	77.627	12.575	OK	19-07-2022	16:21:26.406	77.627	1005	OK
19-07-2022	16:21:27.404	78.625	88.784	23.444	26	0	NotOK(11)	19-07-2022	16:21:27.404	78.625	12.584	OK	19-07-2022	16:21:27.404	78.625	1005	OK
19-07-2022	16:21:28.408	79.629	89.047	23.407	26	0	NotOK(11)	19-07-2022	16:21:28.408	79.629	12.589	OK	19-07-2022	16:21:28.408	79.629	1005	OK
19-07-2022	16:21:29.408	80.629	89.457	23.353	23	0	NotOK(11)	19-07-2022	16:21:29.408	80.629	12.588	OK	19-07-2022	16:21:29.408	80.629	1005	OK
19-07-2022	16:21:30.408	81.629	90.250	23.247	26	0	NotOK(11)	19-07-2022	16:21:30.408	81.629	12.586	OK	19-07-2022	16:21:30.408	81.629	1005	OK
19-07-2022	16:21:31.406	82.627	90.205	23.253	24	0	NotOK(11)	19-07-2022	16:21:31.406	82.627	12.584	OK	19-07-2022	16:21:31.406	82.627	1005	OK
19-07-2022	16:21:32.408	83.629	90.550	23.208	26	0	NotOK(11)	19-07-2022	16:21:32.408	83.629	12.584	OK	19-07-2022	16:21:32.408	83.629	1005	OK
19-07-2022	16:21:33.414	84.635	90.837	23.170	26	0	NotOK(11)	19-07-2022	16:21:33.414	84.635	12.585	OK	19-07-2022	16:21:33.414	84.635	1005	OK
19-07-2022	16:21:34.420	85.641	90.915	23.159	25	0	NotOK(11)	19-07-2022	16:21:34.420	85.641	12.588	OK	19-07-2022	16:21:34.420	85.641	1005	OK
19-07-2022	16:21:35.418	86.639	89.377	23.363	25	0	NotOK(11)	19-07-2022	16:21:35.418	86.639	12.588	OK	19-07-2022	16:21:35.418	86.639	1005	OK
19-07-2022	16:21:36.423	87.644	89.121	23.398	25	0	NotOK(11)	19-07-2022	16:21:36.423	87.644	12.588	OK	19-07-2022	16:21:36.423	87.644	1005	OK
19-07-2022	16:21:37.408	88.629	90.191	23.255	26	0	NotOK(11)	19-07-2022	16:21:37.408	88.629	12.589	OK	19-07-2022	16:21:37.408	88.629	1005	OK
19-07-2022	16:21:38.423	89.644	90.607	23.199	23	0	NotOK(11)	19-07-2022	16:21:38.423	89.644	12.592	OK	19-07-2022	16:21:38.423	89.644	1005	OK
19-07-2022	16:21:39.407	90.628	89.413	23.358	25	0	NotOK(11)	19-07-2022	16:21:39.407	90.628	12.590	OK	19-07-2022	16:21:39.407	90.628	1005	OK
19-07-2022	16:21:40.408	91.629	90.127	23.263	25	0	NotOK(11)	19-07-2022	16:21:40.408	91.629	12.590	OK	19-07-2022	16:21:40.408	91.629	1005	OK
19-07-2022	16:21:41.407	92.628	90.732	23.183	25	0	NotOK(11)	19-07-2022	16:21:41.407	92.628	12.590	OK	19-07-2022	16:21:41.407	92.628	1005	OK
19-07-2022	16:21:42.408	93.629	91.340	23.103	25	0	NotOK(11)	19-07-2022	16:21:42.408	93.629	12.596	OK	19-07-2022	16:21:42.408	93.629	1005	OK
19-07-2022	16:21:43.406	94.627	91.268	23.084	25	0	NotOK(11)	19-07-2022	16:21:43.406	94.627	12.838	OK	19-07-2022	16:21:43.406	94.627	1005	OK
19-07-2022	16:21:44.729	95.950	90.770	23.073	26	0	NotOK(11)	19-07-2022	16:21:44.729	95.950	13.492	OK	19-07-2022	16:21:44.729	95.950	1005	OK
19-07-2022	16:21:45.723	96.944	90.021	23.074	26	0	NotOK(11)	19-07-2022	16:21:45.723	96.944	14.344	OK	19-07-2022	16:21:45.723	96.944	1005	OK
19-07-2022	16:21:46.719	97.940	89.120	23.084	26	0	NotOK(11)	19-07-2022	16:21:46.719	97.940	15.308	OK	19-07-2022	16:21:46.719	97.940	1005	OK
19-07-2022	16:21:47.724	98.945	88.874	23.027	26	0	NotOK(11)	19-07-2022	16:21:47.724	98.945	16.122	OK	19-07-2022	16:21:47.724	98.945	1005	OK
19-07-2022	16:21:48.537	99.758	89.088	23.014	26	0	NotOK(11)	19-07-2022	16:21:48.537	99.758	15.976	OK	19-07-2022	16:21:48.537	99.758	1005	OK
19-07-2022	16:21:49.719	100.940	89.821	23.038	26	0	NotOK(11)	19-07-2022	16:21:49.719	100.940	14.894	OK	19-07-2022	16:21:49.719	100.940	1005	OK
19-07-2022	16:21:50.717	101.938	90.955	23.043	26	0	NotOK(11)	19-07-2022	16:21:50.717	101.938	13.545	OK	19-07-2022	16:21:50.717	101.938	1005	OK
