#--- Experiment --------------------------------------------------------------------------
#Tank_4
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/8/2022	12/31/2000	21.558000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.154000	30.130000	51.761000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (%air sat.) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
19-07-2022	16:20:09.322	0.543	NaN	-178.335	1	3	NotOK(12)	19-07-2022	16:20:09.322	0.543	12.538	OK	19-07-2022	16:20:09.322	0.543	1005	OK
19-07-2022	16:20:10.322	1.543	NaN	-178.566	1	3	NotOK(12)	19-07-2022	16:20:10.322	1.543	12.538	OK	19-07-2022	16:20:10.322	1.543	1005	OK
19-07-2022	16:20:11.320	2.541	NaN	-179.417	1	4	NotOK(12)	19-07-2022	16:20:11.320	2.541	12.537	OK	19-07-2022	16:20:11.320	2.541	1005	OK
19-07-2022	16:20:12.322	3.543	NaN	-177.346	1	3	NotOK(12)	19-07-2022	16:20:12.322	3.543	12.537	OK	19-07-2022	16:20:12.322	3.543	1005	OK
19-07-2022	16:20:13.322	4.543	NaN	-177.655	1	3	NotOK(12)	19-07-2022	16:20:13.322	4.543	12.538	OK	19-07-2022	16:20:13.322	4.543	1005	OK
19-07-2022	16:20:14.319	5.540	NaN	-176.819	1	3	NotOK(12)	19-07-2022	16:20:14.319	5.540	12.540	OK	19-07-2022	16:20:14.319	5.540	1005	OK
19-07-2022	16:20:15.334	6.555	NaN	-177.030	1	3	NotOK(12)	19-07-2022	16:20:15.334	6.555	12.547	OK	19-07-2022	16:20:15.334	6.555	1005	OK
19-07-2022	16:20:16.321	7.542	NaN	-178.722	1	3	NotOK(12)	19-07-2022	16:20:16.321	7.542	12.559	OK	19-07-2022	16:20:16.321	7.542	1005	OK
19-07-2022	16:20:17.321	8.542	NaN	-178.005	1	4	NotOK(12)	19-07-2022	16:20:17.321	8.542	12.570	OK	19-07-2022	16:20:17.321	8.542	1005	OK
19-07-2022	16:20:18.323	9.544	NaN	-178.693	1	4	NotOK(12)	19-07-2022	16:20:18.323	9.544	12.572	OK	19-07-2022	16:20:18.323	9.544	1005	OK
19-07-2022	16:20:19.320	10.541	NaN	-177.766	1	4	NotOK(12)	19-07-2022	16:20:19.320	10.541	12.568	OK	19-07-2022	16:20:19.320	10.541	1005	OK
19-07-2022	16:20:20.320	11.541	NaN	-178.205	1	4	NotOK(12)	19-07-2022	16:20:20.320	11.541	12.565	OK	19-07-2022	16:20:20.320	11.541	1005	OK
19-07-2022	16:20:21.319	12.540	NaN	-178.883	1	3	NotOK(12)	19-07-2022	16:20:21.319	12.540	12.566	OK	19-07-2022	16:20:21.319	12.540	1005	OK
19-07-2022	16:20:22.711	13.932	NaN	-177.584	1	3	NotOK(12)	19-07-2022	16:20:22.711	13.932	12.568	OK	19-07-2022	16:20:22.711	13.932	1005	OK
