#--- Experiment --------------------------------------------------------------------------
#tank6
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/7/2022	12/31/2000	24.408000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1017.763000	5.665000	53.071000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
08-07-2022	19:27:00.765	0.471	100.566	21.805	6	0	NotOK(12)	08-07-2022	19:27:00.765	0.471	30.484	OK	08-07-2022	19:27:00.765	0.471	1014	OK
08-07-2022	19:27:01.765	1.471	100.600	21.801	6	0	NotOK(12)	08-07-2022	19:27:01.765	1.471	30.484	OK	08-07-2022	19:27:01.765	1.471	1014	OK
08-07-2022	19:27:02.764	2.470	100.994	21.756	6	0	NotOK(12)	08-07-2022	19:27:02.764	2.470	30.483	OK	08-07-2022	19:27:02.764	2.470	1014	OK
08-07-2022	19:27:03.793	3.499	101.015	21.753	6	0	NotOK(12)	08-07-2022	19:27:03.793	3.499	30.482	OK	08-07-2022	19:27:03.793	3.499	1014	OK
08-07-2022	19:27:04.768	4.473	101.018	21.753	6	0	NotOK(12)	08-07-2022	19:27:04.768	4.473	30.486	OK	08-07-2022	19:27:04.768	4.473	1014	OK
08-07-2022	19:27:05.768	5.473	101.481	21.700	6	0	NotOK(12)	08-07-2022	19:27:05.768	5.473	30.493	OK	08-07-2022	19:27:05.768	5.473	1014	OK
08-07-2022	19:27:06.768	6.473	100.361	21.828	6	0	NotOK(12)	08-07-2022	19:27:06.768	6.473	30.498	OK	08-07-2022	19:27:06.768	6.473	1014	OK
08-07-2022	19:27:07.767	7.472	101.567	21.689	6	0	NotOK(12)	08-07-2022	19:27:07.767	7.472	30.503	OK	08-07-2022	19:27:07.767	7.472	1014	OK
08-07-2022	19:27:08.767	8.472	101.849	21.657	6	0	NotOK(12)	08-07-2022	19:27:08.767	8.472	30.507	OK	08-07-2022	19:27:08.767	8.472	1014	OK
08-07-2022	19:27:09.768	9.474	101.197	21.731	6	0	NotOK(12)	08-07-2022	19:27:09.768	9.474	30.507	OK	08-07-2022	19:27:09.768	9.474	1014	OK
08-07-2022	19:27:10.771	10.477	101.991	21.641	6	0	NotOK(12)	08-07-2022	19:27:10.771	10.477	30.505	OK	08-07-2022	19:27:10.771	10.477	1014	OK
08-07-2022	19:27:11.768	11.474	101.024	21.751	6	0	NotOK(12)	08-07-2022	19:27:11.768	11.474	30.500	OK	08-07-2022	19:27:11.768	11.474	1014	OK
08-07-2022	19:27:12.768	12.474	100.752	21.783	6	0	NotOK(12)	08-07-2022	19:27:12.768	12.474	30.494	OK	08-07-2022	19:27:12.768	12.474	1014	OK
08-07-2022	19:27:13.766	13.472	101.602	21.686	6	0	NotOK(12)	08-07-2022	19:27:13.766	13.472	30.492	OK	08-07-2022	19:27:13.766	13.472	1014	OK
