116	PC 19:1 	88558	205689	183326	177161	199808	288681	187946	221539	261997	143278	178359	350960	317908	200448	334515	198191	276401	197481	194974	185717	268171	162073	161327	277496	205050	191416	492751	1071655	332840	1165237	1853155	1061612	700545	1386297	1089829	820055	477700	614125	255037	106073	317492	466291	349461	272653	219864	258113	311141	457724	195232	155297	199427	244108	173646	227573	339004	246575	244532	126800	254325	185502	242191	157435	165183	179213	222725	112771	275851	14079	150830
117	PC 20:1_20:1 	474587	219840	255586	150284	108286	248185	121836	316740	216080	245362	166063	216395	105375	347090	157102	246396	249896	66001	181530	105697	378130	240185	198581	356201	171425	99000	182398	50961	195859	23980	271696	177155	83856	37915	33052	223169	154895	178461	79870	748830	114301	211665	225328	163328	210922	133962	74961	181797	132588	117623	557936	188690	437616	122466	197196	269488	170929	33217	216279	122554	273260	330555	116933	119707	90911	398484	314410	94339	160065
118	PC 21:4 	44783	90888	22145	85502	62594	90900	79238	89009	124506	25771	59186	82896	140225	91294	82685	84068	79328	55319	50432	68710	81219	28698	35140	208791	74762	94265	272067	176992	22895	143975	157891	117131	54635	145808	84133	34305	166908	91945	49954	145477	75202	185055	132805	192967	63670	25765	107742	314270	64558	113242	60577	102080	64223	147849	140958	119739	48618	36859	89254	63690	170876	68832	133279	38809	139546	34668	126876	0	50083
119	PC 22:4 	908	1694	768	1137	1062	1245	1554	1173	1920	1037	1517	1744	2942	1205	1375	1393	1476	1184	1154	1674	1423	742	1640	2832	1176	1414	2949	2171	830	1443	1688	1754	1095	2055	1339	1411	1690	1541	981	1310	1584	2658	1459	2064	1273	1178	1651	3869	1144	2132	1337	1523	1274	1495	2116	1711	906	704	1747	1198	2356	1201	1387	1283	1982	795	1952	1071	1284
120	PC 24:0 	16178	62206	24380	9798	27621	33120	19137	21195	14388	13086	23257	16473	38418	17631	39496	41889	31619	13200	28438	17924	25077	19741	24096	5561	22815	34406	32380	66838	16132	35177	16614	25219	27698	26838	34555	12217	28121	17491	30857	8759265	11208	10003	22029	23673	21054	348338	52844	28239	21047	35557	22528	62727	38785	17214	11660	22372	29495	75484	18783	12619	16038	8846	18139	18742	14902	28372	14021	43671	26040
121	PC 24:0|PC 10:0_14:0	331	1246	414	322	457	428	401	380	384	270	397	353	334	275	614	467	255	270	460	395	579	372	608	578	267	581	459	955	688	719	333	401	162	345	333	221	269	243	643	81191	590	297	278	706	540	5144	743	753	388	337	501	1532	406	182	437	480	524	402	496	270	445	347	451	401	401	526	352	670	1179
122	PC 26:0|PC 10:0_16:0	13267	267441	24448	13867	19926	35724	13918	11848	14388	10148	34325	10784	13926	22481	127962	29983	16651	10769	54397	18920	24161	21447	40794	14971	34538	51720	27399	522940	51247	128952	8960	15770	22463	17652	33553	13636	9647	27409	25965	83179643	60145	20455	15665	13375	20420	1012556	38468	10480	16370	39208	24641	374236	13272	14369	12025	29288	10373	16443	13025	11431	19569	22300	12260	5679	11785	72923	13259	112213	40515
123	PC 29:0 	22503	35114	25261	9958	20956	17428	29734	17087	107936	39124	22616	35019	12074	29214	60770	17641	65046	42727	18958	369086	42828	17913	25734	241245	31238	26711	213284	21855	22556	40029	34830	19939	96515	41608	16426	13204	84091	41951	68204	1715625	23442	97978	159380	47221	48069	22648	36019	24976	22181	120105	30500	35443	56038	37783	17734	38129	23272	24389	8158	309095	27386	102727	41224	27198	158502	27256	243389	33386	292842
124	PC 31:0	345164	282879	219219	177910	194860	277906	782310	269646	760436	201497	249575	325481	454222	337904	135909	292640	433498	292834	208914	821463	225483	303430	319589	740151	195573	212725	1110826	195221	919548	462624	474800	981580	567385	292876	101261	419313	434016	410467	253626	505011	429055	1048707	949914	291680	520330	213276	315486	491423	226483	441141	384480	163957	201222	553177	242380	418215	120778	74601	387108	672378	917473	290787	326279	224648	695487	262123	569306	268265	937428
125	PC 31:1 	729905	763879	506567	350360	290298	466214	3448248	548103	1959421	222261	537003	766804	1667609	980218	352417	448289	652461	562307	535916	2083781	533453	787516	1163267	4004021	327056	1024855	2653058	216487	486726	232805	345924	761282	656380	112485	76521	258523	582814	355380	309695	1236966	893444	1657091	1072579	1721760	2471583	666418	1354203	2956508	950861	2405102	886187	135738	811084	1431302	1221557	865899	219276	125586	1306721	2999202	5311416	1063097	1359604	732503	1959323	1485149	1997256	2686861	4527823
126	PC 32:0 	5657	3365	5356	10833	4073	4040	3850	5911	4249	9618	10982	5356	3322	3335	2259	4734	5342	2894	5128	4788	4366	3152	3832	4057	2764	4423	6257	3837	14594	2886	8935	8329	5928	4147	2649	6900	2958	8140	6257	14479	5930	5023	3735	3325	6611	5423	4743	4024	5529	3217	5942	6821	3695	2791	3266	6772	3692	1524	7034	4513	5364	3145	3131	3685	4998	3682	3950	2462	6029
127	PC 32:1 Isomer A	16756916	9535622	13074045	11872128	8343685	10996709	20168197	14066518	12885288	8544273	12756661	17066874	14056474	18163324	7476610	10874153	11066136	6007006	19386203	16005266	17113545	11440637	22668639	18730308	8118827	28541888	14173578	2033645	9029089	1432659	6294152	6443455	4353946	1376300	1214627	4928721	3484326	11255034	6813285	8180601	13433739	9961334	6332390	22726683	22295236	13232634	15884788	16005733	16992685	15126423	21584066	3866283	19232487	9706420	20247342	14916155	6129801	1915468	23567734	17049589	22785411	13908424	12215433	17551226	12754276	23002637	13477784	30430498	20399124
128	PC 32:1 Isomer B	27735	21373	26050	24097	17327	24433	35115	27033	20808	17331	24030	32823	25729	30823	16770	22961	21894	15172	36198	29339	29657	20155	39440	33950	14833	53143	25911	8567	20199	5881	16177	19307	15713	5923	6150	11918	9877	21730	23260	13829	31048	20093	13761	38912	37079	29962	31115	29776	31881	27948	38290	9402	35735	17820	32352	24190	13675	9852	42975	28285	37752	25973	21228	30877	21021	48789	24416	55067	29933
129	PC 32:2 Isomer A	783756	336534	353988	311330	249828	449365	826806	455998	487323	330221	371422	597278	414981	1181237	251107	524662	398823	179765	629592	705737	955679	296971	873692	541038	236640	2952849	419878	71738	434610	78939	310501	224258	190651	61781	85636	245998	177465	364293	295584	1418105	523592	354015	315612	687097	641582	753709	872759	601305	800699	522185	1260460	99785	1189712	308390	824858	539698	239571	103956	948130	651668	1001549	863962	366858	419763	353231	763336	678960	1357257	694752
130	PC 32:2 Isomer B	5493	3857	3483	4235	2733	3879	4965	3458	2739	2769	3479	4526	3158	6730	3391	3897	3483	1809	4766	4462	6003	2673	5196	3205	2272	17129	2615	1362	3876	908	2953	2589	2051	1426	896	2265	1711	3199	2595	7419	3540	2879	2845	4364	4022	5776	5869	5770	4802	3782	9071	1492	7174	2695	5173	2121	2234	1562	6410	4339	3625	5870	3629	3922	1622	5583	4731	9205	3788
131	PC 33:0 	1316057	619185	787076	995077	698433	791053	1163317	1155624	1269939	858400	1170244	818117	952214	1084750	646632	608875	917386	437514	515408	768757	415746	902063	1122050	481689	811286	545391	1255577	709831	2554334	525327	1304068	1142757	681794	593407	291963	1246526	616305	1277373	464260	681329	918853	1435295	1292801	925778	918267	647438	542108	1127556	691567	701795	1094130	537938	782917	1403001	984947	1422376	495287	184517	956768	733767	1675872	930786	768774	749288	978196	337516	993675	474311	922536
132	PC 33:1 Isomer A	8477120	7084308	5916342	6904291	4914937	5911670	37757390	6191190	29597949	3741053	9682793	8728382	21553786	7401530	5252854	3774631	10932676	10505899	5678784	24594034	5507044	11767037	10304321	31695644	6667119	6706951	20384922	1595281	5770242	3150003	4026186	6268453	5993183	1959710	1067694	3348090	6428429	3549047	2676056	2895814	6687866	15591456	13167326	15084978	23630210	4411948	10394280	21055512	7023458	20919595	7830374	2753010	6360812	21839700	12256265	8940503	3605017	1190863	8523576	24643201	34831030	6917715	15088713	8801391	31194848	7635986	18280800	10329958	31319144
133	PC 33:1 Isomer B	11211	16223	8367	10066	7830	9910	58674	10003	39910	5666	12999	13455	29760	9937	8580	7351	16040	19172	8423	37144	8361	15130	13292	57690	8924	14337	33304	5529	10323	9955	7620	15417	19920	7020	4334	6177	13182	5143	9267	5665	14206	21806	19110	20036	32082	10851	18303	30931	10673	29301	10882	4031	9289	26523	15784	10514	5387	5651	14152	36152	45094	9672	19633	11919	41438	19624	23537	26593	34980
134	PC 33:2 Isomer A	4539137	1170792	3149183	4445349	2950804	2615340	5631747	2790108	5317858	3394008	4540094	3286809	2833454	4031679	1918944	1967536	3233241	1947711	3287238	3293321	3156201	3284352	4010031	2391013	3037777	1890480	2307406	305571	2582831	326673	1376338	836312	548253	463900	440098	1504123	1111752	1852629	642250	283554	1283144	2709709	2017458	4029204	5064862	2106992	2453347	4460711	3335595	3402671	4500755	2463514	3725307	3633653	5430143	3924990	2679837	525520	3395405	3674549	6966156	2565720	3610723	3417357	4223865	598762	3685589	1537590	4267177
135	PC 33:2 Isomer B	3373	2352	3165	2463	2488	2911	6794	3110	5803	2929	4073	2986	3485	4738	2694	2477	3002	2670	2231	3968	2792	4304	3853	7710	2558	2450	2980	1393	3163	1489	2169	1910	1939	1028	1716	2633	2324	3353	1757	1722	2371	3780	2991	3579	4048	3198	3138	6286	2731	3880	3546	1811	2916	3381	2782	3112	2056	1811	3904	5134	7766	3395	2846	4563	4128	2615	4382	3273	4770
136	PC 34:0	304580	252911	261478	233752	196922	219331	208613	370800	199459	183003	219421	286196	176036	321870	151643	266796	256195	111246	243671	203499	230696	197290	265267	259157	160053	230779	368069	333502	1046048	180272	547782	642484	398245	143736	121292	480088	205132	476544	383920	478244	336057	446029	287149	203454	388107	236199	224252	196795	274033	148361	313877	118994	213536	197522	157295	338289	138457	84865	391907	259064	326520	254067	150916	193916	176272	185375	220453	177213	260729
137	PC 34:1 Isomer A	84649505	68510803	88298223	91688546	74619477	73812678	72773242	86454701	68372762	73639518	92540029	87879500	60355404	78345567	50298597	70070615	89478719	41974097	91257003	79384894	80103789	71527015	72692061	73411793	66188571	72887600	79973473	24556235	96682085	19311043	93742334	72177557	36114724	30705132	29751699	90686752	26975996	69523630	44464153	41385157	59246107	62544787	46334535	73222816	77593471	50016196	53612966	53495333	61142727	46259654	81530571	33827511	59585072	51348897	79234950	87694886	34367044	12151417	69204949	55581059	65333835	57710458	50474920	71448291	57047652	59479046	56017589	54357223	58581508
138	PC 34:1 Isomer B	139303	99474	130976	171663	108256	113697	119285	141870	106991	107850	170743	150204	92921	118334	78921	104574	150561	74659	147519	118266	111685	104157	118498	132958	87581	105031	111171	51771	237520	39358	168248	108691	70226	57711	67879	145673	48006	100146	85460	53485	94553	90463	68962	114765	125700	85846	80262	88024	95404	71912	131222	52929	88879	72484	120814	128428	55021	38479	103941	74065	104306	83684	69315	110390	89994	95304	85485	86224	72988
139	PC 34:2 Isomer A	28169051	8293241	17953142	13470644	8617699	12898880	13588652	13231266	18578119	15235012	16397151	13574988	9306519	14859434	7362055	13985171	17077979	5050866	15350914	12569119	28858392	7558871	11626906	19719564	7285499	19857591	11218635	1163875	12011608	1193603	9632466	4702191	2580881	1379723	2479534	10025945	2136409	6299610	3860930	4006922	6346505	5975993	4059952	11590029	13244158	8886430	9712597	9637377	12073834	7926960	24900278	3460089	19870293	8623625	14637798	12638104	6434677	1917013	14263498	9832696	14906675	10769231	7118207	7836605	6774047	6503415	10499578	9233462	8705484
140	PC 34:2 Isomer B	49407	24350	35284	27871	22192	28839	24860	28986	34103	31276	36138	30193	21986	27422	18969	31786	35438	16113	35209	28304	49973	15953	20654	34795	17283	39000	24306	7643	25759	6071	24199	16724	11467	6943	12350	23669	8005	14309	15655	8472	15888	13618	10762	22296	23829	26492	22717	21898	27304	18146	48604	9939	41586	16942	26766	22485	16860	11064	28328	21191	24483	24552	16157	16046	14296	15758	21784	21073	16308
141	PC 34:3 	8097	2521	3686	1999	1989	4374	3389	3045	2612	2098	4398	3564	2645	4584	1772	4046	2800	2145	3065	2046	8821	2376	3249	4770	2881	1912	3254	774	2960	531	2349	1493	1270	816	1333	1807	1252	2444	1254	1720	1552	1657	1633	3241	3141	2300	1980	3648	3732	2557	8715	1984	7919	1924	3144	2826	2894	1660	3875	3198	3707	4026	2668	2479	2963	2946	3530	3742	2401
142	PC 34:3 Isomer B 	4805987	1556061	2414322	2057453	1371375	1713429	1601946	1939674	2268582	1733157	2735220	1863295	1339274	3963550	1076918	2052547	1878677	590271	2074024	1609923	4702602	831568	1606295	3599112	866322	750643	2506955	77324	1430135	159278	1320444	616570	379113	125184	200418	1078455	284399	878432	402923	845842	669976	949831	631365	1425119	1030450	924898	672599	1372985	1845809	1175208	4475509	421409	3417464	1272803	1453735	2227052	676499	288473	1705689	1760446	2225014	2105530	910298	941374	954752	1528185	1909167	2171915	1088009
143	PC 34:4 Isomer A	395041	171407	155966	244299	178164	137615	665008	168610	455534	160036	234872	168636	249442	923216	249100	122472	130841	161093	240264	240059	489498	280094	381467	455864	123128	219976	311065	57723	198468	91816	193136	69612	89948	39266	32151	143391	167181	348344	25400	490214	103350	284635	286730	484396	335155	114065	158770	487783	182051	348999	440165	98595	323032	367545	292727	282238	101475	26155	297649	391342	815290	494160	273656	310784	517157	425820	393507	665182	698745
144	PC 34:4 Isomer B 	2037	1480	1664	2146	1787	1759	3458	1845	2087	1556	1984	1778	1511	4154	1578	2244	1628	1478	2043	1588	2591	1915	2410	2889	1260	2194	2787	1072	2210	974	1805	1269	1520	711	717	1517	1818	2408	1398	2514	1403	2102	2000	2839	2849	2123	1773	3377	1863	2372	2294	1442	1984	2046	2564	2239	1079	781	2704	2339	3771	2812	1946	2057	2842	3343	3241	4027	3022
145	PC 35:1 Isomer A	5647906	3056954	3204919	4862525	2846640	3584794	6325172	4875291	6827563	2851207	5039297	4110496	4166690	4352008	3278919	2913408	4501429	2986352	2289134	4575697	2577594	5461550	5877736	5067276	5007341	2785776	6291690	2320302	7445116	2311999	3507537	4443335	3112953	1856862	1053872	3474760	3038023	3848336	1928348	2376005	3293157	6524937	5927052	4900728	4530771	2620285	2858486	4400467	3847663	3041406	4278619	2449745	2542378	4439786	6330126	7185672	3681417	1111185	4567149	3434859	7615917	3620864	3654313	3741456	5140831	2845095	5342451	4411781	4837887
146	PC 35:1 Isomer B	15032	11591	10360	15158	10460	12664	18622	14523	18517	9692	16616	13290	15041	12071	11046	9967	14325	12338	8395	14586	8012	15655	17357	12444	14188	10689	16294	11042	21535	9168	10678	15484	12939	7358	4827	10697	11360	11841	9367	6091	13920	17903	17765	15371	15423	11315	10973	14977	13028	11000	12671	9949	7838	13371	18086	19535	12677	7270	14168	11496	21582	10868	11920	12481	15393	10966	16275	16183	13410
147	PC 35:2 	7571	6222	5219	9886	6279	5636	20313	6297	16503	5423	9190	7724	8647	5035	5188	5129	8692	7105	6115	12308	5267	7558	7068	13810	6708	5901	9519	2955	8483	4709	5687	7594	8577	3521	3118	5942	5949	4811	4469	2590	5672	9876	8665	7351	12280	5308	7299	13330	5844	9232	6516	5915	5940	12085	8707	7309	6150	2855	6681	12678	18372	5641	8481	6116	12287	4465	9069	5806	10017
148	PC 35:2 Isomer B 	5163411	2342113	2700519	3353794	2098461	2710868	13917044	3096786	12594827	1792111	3839808	4447828	5890554	3290425	2158251	2225329	5037517	3314183	2200661	7417352	2849780	4666114	3758449	7989435	2663478	2548264	5503459	623981	4165258	1391137	2396605	2466767	2182922	976613	571106	2397601	2542486	1623706	1058814	1102629	2418621	6056914	5258622	4982047	8261229	2125056	3783379	8441608	3247794	6395451	4260198	1475355	3126063	8722532	5831519	3613524	2543185	598687	4001671	7622933	14326616	3164688	5418272	2368960	9437275	1321372	6965936	2197881	8127121
149	PC 35:3 	994684	413194	526817	386606	293184	435046	2734052	466774	3059405	377290	620569	591590	906387	672555	412946	450395	901546	659832	432760	1293543	794580	601741	432936	2073737	353099	233443	1014396	42827	410411	216196	341118	320478	339422	144186	98757	335340	394155	228119	106681	152293	257347	961373	815781	670770	1127223	156977	455456	1537211	511430	1131766	830321	213679	648129	1626198	641570	574279	388040	132760	515162	1743002	3223486	686680	810429	289644	1382494	251124	1471233	455679	1414461
150	PC 35:4 Isomer A	816000	556525	440334	528591	383125	289260	7413257	412178	5780145	346845	621799	670398	2165532	817885	411741	335763	1173581	1262869	369999	2460051	652147	1425510	813980	4678407	358996	446908	2793753	94082	547923	526260	491948	855487	690551	397166	113781	424805	1105836	366036	230201	446987	538308	3045770	2587980	1863864	4066311	296624	1176712	4641002	462037	2733074	634518	294170	487461	3789015	1451791	906433	326433	78022	673035	3537891	7603005	921569	3406180	460654	6692676	427095	2741141	528267	7244018
151	PC 35:4 Isomer B	1811	1383	1311	1292	1259	1667	10022	1654	8049	2327	1481	1459	4468	1797	1363	1182	2311	3112	1260	3773	2039	2454	2180	6802	1185	1535	4100	966	1305	2544	1713	1995	2097	1581	1052	1972	2604	915	1442	1735	2035	4667	4415	2423	5608	1373	2118	7501	1470	4285	1433	1136	1888	5604	2226	1651	1158	753	1874	4926	9645	1948	5046	1522	9240	1305	4569	1062	9231
152	PC 36:1 Isomer A	5333642	3302373	3769728	4484058	3072213	3062608	2965176	5000201	4192319	3843671	4448562	4142434	2469239	5318703	2378210	3258101	3854519	2077281	4149473	3022393	4721128	3303301	4437523	2997870	2400865	2531024	3912905	2883619	14950367	2013132	9030333	6030995	2456858	2736390	2249068	8114972	2950656	6409113	2651785	5264088	3165510	5799595	5082808	3083708	3307916	1934244	1741174	2978409	1974925	1674540	4664125	1889624	2940915	1972590	3261475	5087320	1636496	583458	2693099	2094928	3277805	3810708	2023347	2507850	2111153	3565553	3928369	1738914	2634083
153	PC 36:1 Isomer B	24100	19132	19911	24714	17872	18156	16739	26075	21381	19466	26325	23716	15160	23819	13904	18567	21894	14241	22945	17719	20543	17035	21190	14993	13003	16151	20282	17332	62667	12445	42105	29488	15192	16743	15393	38738	17455	32338	16778	22163	19710	26922	24178	18704	19795	13987	11837	18939	12304	10089	22735	12509	16145	11418	17518	22881	10463	4518	14889	11602	15940	19645	12657	15328	13188	20289	21350	12015	13160
154	PC 36:2 Isomer A	24509505	13550868	20691044	24407391	16415485	16121231	17328915	22321339	18008051	13801964	18825856	26831487	10414736	19566635	11183808	19471795	21502388	7752981	18105272	13729367	21348134	17272335	17693711	20282417	13825628	20792768	14201475	4966658	34773693	4237514	30112581	16314484	6759024	7211212	6822223	27360689	6590514	18498014	8887920	7515981	12171214	15079190	11852635	16798136	18762763	12742173	13150474	15382339	16279575	9726424	23999414	10954837	17022284	13935409	25952053	22636233	12772389	3448659	19843832	10975323	19461559	18946131	11582806	12597999	10684588	7046708	13331400	7891549	12626908
155	PC 36:2 Isomer B	38441	22914	30797	41074	26808	27586	27210	34499	26773	22136	33426	42952	18208	29607	19044	30415	34167	14792	26696	21228	30919	23736	25520	30695	20015	31107	20906	12850	68744	10415	49875	27080	15025	15558	16233	41610	13776	27989	18950	11060	22556	23882	21462	26563	28951	24842	21618	26151	25054	16028	36887	19525	27261	21645	40757	32017	22079	11710	29414	17101	31045	29257	18733	19702	17729	12576	23268	14315	16783
156	PC 36:3 Isomer A 	21662769	5896413	13956068	7724510	5017108	10291349	5347271	8457308	11653164	9758064	10249523	8024032	4579957	11145574	5506048	11176304	13444044	2650965	8691745	6350211	23498148	3147199	3049942	18266531	5010079	1583564	7204390	336050	11955579	795362	11089321	3815997	1305812	1510490	2644595	11823020	1193386	2243528	875744	1571728	1299057	3087064	2371464	4348262	3001870	2993838	1926484	3333594	7699719	4224207	17292522	2522756	14390686	6603624	5711270	11492613	5436345	1426917	5267741	5964554	8312431	7920157	3166507	1918844	3046887	1719378	7120169	2630376	2152058
157	PC 36:3 Isomer AB	33005	12927	23392	15191	10607	20390	8470	14822	18284	17286	18890	15610	9664	17975	12832	21509	22721	7978	16303	12599	35896	6176	5543	27145	10089	3552	13154	1661	22969	3708	23213	11709	5451	6122	11803	22234	3823	5270	3855	2820	4308	6276	5281	7861	5160	8585	4773	7522	14488	9081	26144	5740	25362	10611	9881	18119	12166	7558	9197	10598	12567	16298	6450	3988	5813	4440	12929	6435	3696
158	PC 36:4 Isomer A 	12812775	3827038	8152688	6366920	4137900	5713889	5062320	4858799	6544997	5637051	7742117	5038470	4077918	8740535	3354540	6390390	6986418	2381144	6512830	4448448	12816967	4643692	7651963	12044946	4208551	917123	6710571	500988	3999249	437151	4112578	1285384	812385	894658	819700	4509531	1196025	5054807	1045455	1126736	778972	2968247	1679467	7591218	6235399	2860701	837214	4833090	5787863	3423845	11081299	2387273	8360354	4485082	6868816	7873556	2924459	815097	4335104	4829053	7006000	5831946	5921061	7510235	4806181	7402076	5313799	4266267	6371981
159	PC 36:4 Isomer B	4001239	2531380	2214539	5710691	3831524	1778657	4497163	3299273	4552903	1847059	4561266	2677383	3225179	5410454	1957558	1738055	2134248	1722615	2150663	2384512	3512987	3719816	6816476	6558752	2419257	3459024	4149602	920927	3533147	612571	1851078	1244951	850648	1002370	656341	2169805	1366119	4515939	1171798	3784052	2348209	3618246	3074162	6049301	4005938	1698321	2045443	4209257	2699019	2469061	3728836	2285364	2800229	4030811	4895218	3749922	1715872	545495	3658847	2282508	5932177	4751529	4998217	4186334	5445862	3465215	3524346	3172132	5944947
160	PC 36:4 Isomer C 	7217	4770	3863	9021	6487	3205	6885	5460	5758	2979	7096	4274	5399	7920	4216	3535	3406	4713	3226	3961	4803	5390	9151	9722	3946	5260	6697	3669	6216	3093	3953	3839	3064	3489	3849	4369	4177	7686	4267	5145	4787	6355	6001	8615	5484	4731	4450	6963	4450	4120	5294	4864	3960	5298	6264	5209	3374	2596	5161	3674	8146	7440	7723	6313	7537	6581	5112	4569	7459
161	PC 36:5 Isomer A 	714287	167851	369564	225828	188264	278774	304194	186591	322978	325480	399598	211418	229478	541433	229753	285671	309704	92140	279234	215377	763797	184556	298294	1077638	230041	164557	325512	37731	198806	38163	153322	56064	56729	34583	72715	159926	118492	197828	43933	351388	79052	196725	163646	273909	205659	170731	108769	252897	358220	277228	637236	147212	499185	252664	263211	526828	182023	38404	260631	304419	416597	422504	178876	177762	238376	264514	373238	330230	199249
162	PC 36:5 Isomer B 	31930	14899	25164	51727	32828	19714	36603	24919	36049	27273	56827	27059	32417	52079	23078	18179	23030	27842	42707	25954	38063	34070	60610	31641	29100	25102	21527	7373	24609	5740	14499	9641	6852	11126	10484	18863	12328	42347	10722	14615	16516	19899	19678	63303	52034	22473	23796	38285	31106	22803	41258	25478	35255	27395	57553	22575	22022	9652	37010	22707	50141	28035	45918	65369	51956	63160	35279	34254	41842
163	PC 36:5 Isomer C 	734271	167851	336651	596961	413975	275447	2096300	383422	1173586	319605	541227	352797	665726	1093879	386133	347524	308581	353624	380841	557790	756823	531855	1100649	876921	314279	445576	674865	52725	364670	132965	267067	238500	273079	88709	69610	247170	407533	636508	176955	1875982	337255	787668	679270	940912	851553	271042	316512	1155293	439219	659886	721367	304624	526393	780021	736311	585465	310738	92148	576926	837986	1936876	857644	178876	515364	1344833	582185	815515	815332	1344994
164	PC 36:5 Isomer D 	25626950	10708306	19269743	34390285	22954786	13611326	25949352	18642573	27432368	16421629	39102807	22341411	20658033	38560796	13527820	12438991	17281164	13821125	30656353	19812989	28808379	26412818	44690965	23919758	20881156	17555497	20143884	3628240	17002325	2243044	10692369	6977978	3750868	4983572	3249555	14311567	6436256	28793125	4913911	10418445	11942527	15490721	13064453	44242626	35449596	13771234	16030998	26512435	22930498	15885972	29221476	13421496	23921287	20542243	37638229	20364737	13271735	2611931	28404563	18133649	35270778	20617563	34486376	44690741	35550902	43718614	23807660	23327977	37709594
165	PC 36:6 	625449	278263	633819	709714	486945	521680	927342	429147	983684	657103	1012468	515627	905495	1072482	562582	318703	577498	385669	811060	727360	978855	666631	1049233	767793	668221	494929	467416	76050	704272	90789	401521	57662	101465	59710	111978	315225	251819	629740	155976	1715708	287206	463021	421912	1442576	1014723	533740	434286	1009203	804596	1107818	1021897	350352	888874	771997	1493939	781402	440897	106053	885955	749652	1415423	834452	814730	949515	984432	1227410	771470	1297905	938093
166	PC 37:2 Isomer A	1207235	665499	598467	800944	512986	554366	1939089	815545	2564810	367609	746319	1149820	1042702	910320	498842	630872	855333	684495	498123	1285434	671730	834858	981701	1457043	572681	730073	1177010	302239	1337832	476713	898987	969978	624970	385278	248895	768350	731703	651185	427759	661877	771272	1529874	1322593	896202	1258685	527596	762173	1598145	564224	830151	891079	444442	640977	1398260	1073129	871492	461643	222149	781003	1046722	3112881	799813	944425	590268	1471036	383899	1655566	377526	1637254
167	PC 37:2 Isomer B	3562	2915	2321	3100	2092	2613	6151	2978	6589	1690	2795	4050	3568	2983	1976	2637	3134	2694	2213	3724	2242	3059	2758	3993	2244	3596	3455	1517	3971	2916	3212	3326	2558	1485	1390	2330	3380	2795	1741	2377	3522	5283	4114	2736	4756	2410	2901	5943	2146	2812	3059	2119	2174	4086	3574	3114	1970	1608	3182	3442	8144	3052	3295	2430	4706	1929	5051	1882	5008
168	PC 37:3 	1200461	532006	611199	492881	336608	487402	3899320	598352	4261766	346845	602444	1040023	1130377	810067	369676	395148	1244677	840726	332206	1773661	702231	824926	491115	2644503	386935	434256	1784979	107116	752138	552107	701104	877510	725769	459757	155647	556349	740258	301031	187209	182635	793859	1779756	1622890	842136	1340936	259489	691241	1690016	383448	919957	710073	275726	602119	2100672	868949	631713	290353	118303	665426	1499675	4553925	596069	1089963	344418	2031840	228252	1879143	149392	1720448
169	PC 37:4 	901703	504838	415548	1042031	704068	461224	3339171	560189	3099400	462482	892279	675256	1589676	1232590	495230	365093	791721	1013543	315973	1477268	322833	1018256	1525711	2118971	647021	337623	1722637	272544	870572	394229	488150	440804	406906	337456	85636	444981	1166538	690858	250333	977935	661506	2580184	2637563	1413063	1671588	261047	680656	2148117	565499	1148193	708926	539807	537232	2104538	1102523	1016249	528752	135629	679684	1258649	3422807	1037230	1878310	830881	3458730	591031	2171835	866591	3489315
170	PC 38:2 Isomer A	2068354	1127429	1195716	1328733	880376	1054713	942789	1740759	1276535	1161113	1241192	1758949	732477	1959693	792014	1323161	1131111	527918	1279382	956109	1650796	1352394	1372363	1458914	945295	1469469	1013542	440814	2601330	353266	1940912	1280174	470679	418600	418865	1727786	682741	1549454	718921	3724614	933398	1352642	1185243	1190268	1337384	925723	841005	1374868	929176	644189	2032741	866871	1710870	884617	1562444	1697638	928607	256470	1512717	811189	1699324	1874729	789064	976965	741192	796250	1421854	817271	1198241
171	PC 38:3 Isomer A	5287011	1894486	2836507	3438814	1960286	2312269	2112643	3400665	3089791	2121397	3440585	3868148	1579728	4287475	1769308	2875875	2967442	962566	2168816	1590789	3571524	1971318	2770354	3443682	2285388	1305134	2039538	726491	6425247	557985	4141414	1796147	723770	1052264	974546	4155496	1035760	2201643	911963	1458007	1509948	2421996	2223484	2124210	1542599	1247104	990217	2171900	2587124	1072991	4311293	1716572	3102173	2012561	2773131	3928960	1974204	540750	2270481	1268299	3233422	3057130	1678643	2119891	1541308	724922	2122609	1158799	1675357
172	PC 38:4 Isomer A 	3299435	786582	1739802	2440846	1477188	1358580	1625828	1989745	2260635	1308531	2413039	1937837	1378309	3592609	1072342	1643969	1761931	781151	1662020	1193892	2655644	1047624	3017444	2952796	1101558	247945	1169537	333992	2976482	316316	1485870	601912	143155	276665	420667	1595377	764648	1737766	206024	1906906	379776	1681714	1569880	1662545	710959	282045	0	1300379	1240272	629659	2625828	816553	1970048	1163102	1522544	2133414	921482	168405	302653	761083	2332290	1891231	1309132	1916825	1549601	3243658	1737712	1291076	1443662
