,tank,meanTemp,sdTemp
1,1,13.3371451735495,0.956664094134123
2,2,5.78709688054781,0.354779874368792
3,3,31.399904508612,1.02904719496501
4,4,14.2477432261332,0.583120923615402
5,5,5.54606453252033,0.331147624292623
6,6,30.2252981350806,3.06820033739442
