#--- Experiment --------------------------------------------------------------------------
#tank5
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/7/2022	12/31/2000	20.678000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1016.415000	22.035000	51.813000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
08-07-2022	14:06:34.885	0.147	89.577	24.046	11	0	NotOK(11)	08-07-2022	14:06:34.885	0.147	5.245	OK	08-07-2022	14:06:34.885	0.147	1015	OK
08-07-2022	14:06:35.850	1.111	90.131	23.971	11	0	NotOK(11)	08-07-2022	14:06:35.850	1.111	5.243	OK	08-07-2022	14:06:35.850	1.111	1015	OK
08-07-2022	14:06:36.858	2.119	89.994	23.990	11	0	NotOK(11)	08-07-2022	14:06:36.858	2.119	5.245	OK	08-07-2022	14:06:36.858	2.119	1015	OK
08-07-2022	14:06:37.850	3.111	89.678	24.032	11	1	NotOK(11)	08-07-2022	14:06:37.850	3.111	5.247	OK	08-07-2022	14:06:37.850	3.111	1015	OK
08-07-2022	14:06:38.849	4.110	89.768	24.020	11	0	NotOK(11)	08-07-2022	14:06:38.849	4.110	5.247	OK	08-07-2022	14:06:38.849	4.110	1015	OK
08-07-2022	14:06:39.854	5.115	89.547	24.049	11	0	NotOK(11)	08-07-2022	14:06:39.854	5.115	5.248	OK	08-07-2022	14:06:39.854	5.115	1015	OK
08-07-2022	14:06:40.850	6.111	89.524	24.052	11	1	NotOK(11)	08-07-2022	14:06:40.850	6.111	5.249	OK	08-07-2022	14:06:40.850	6.111	1015	OK
08-07-2022	14:06:41.849	7.110	89.396	24.070	11	0	NotOK(11)	08-07-2022	14:06:41.849	7.110	5.249	OK	08-07-2022	14:06:41.849	7.110	1015	OK
08-07-2022	14:06:42.849	8.110	89.738	24.023	11	0	NotOK(11)	08-07-2022	14:06:42.849	8.110	5.251	OK	08-07-2022	14:06:42.849	8.110	1015	OK
08-07-2022	14:06:43.859	9.121	89.623	24.039	11	0	NotOK(11)	08-07-2022	14:06:43.859	9.121	5.253	OK	08-07-2022	14:06:43.859	9.121	1015	OK
08-07-2022	14:06:44.851	10.113	89.199	24.090	11	0	NotOK(11)	08-07-2022	14:06:44.851	10.113	5.255	OK	08-07-2022	14:06:44.851	10.113	1016	OK
08-07-2022	14:06:45.880	11.142	89.977	23.990	11	0	NotOK(11)	08-07-2022	14:06:45.880	11.142	5.255	OK	08-07-2022	14:06:45.880	11.142	1015	OK
08-07-2022	14:06:46.852	12.114	89.251	24.089	11	0	NotOK(11)	08-07-2022	14:06:46.852	12.114	5.255	OK	08-07-2022	14:06:46.852	12.114	1015	OK
08-07-2022	14:06:47.851	13.113	89.363	24.073	11	1	NotOK(11)	08-07-2022	14:06:47.851	13.113	5.256	OK	08-07-2022	14:06:47.851	13.113	1015	OK
