#--- Experiment --------------------------------------------------------------------------
#tank5
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/7/2022	12/31/2000	24.408000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1017.763000	5.665000	53.071000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
08-07-2022	14:06:35.476	0.738	101.213	24.399	10	0	NotOK(11)	08-07-2022	14:06:35.476	0.738	5.244	OK	08-07-2022	14:06:35.476	0.738	1015	OK
08-07-2022	14:06:36.478	1.739	101.294	24.389	10	0	NotOK(11)	08-07-2022	14:06:36.478	1.739	5.244	OK	08-07-2022	14:06:36.478	1.739	1015	OK
08-07-2022	14:06:37.478	2.739	101.233	24.396	10	0	NotOK(11)	08-07-2022	14:06:37.478	2.739	5.246	OK	08-07-2022	14:06:37.478	2.739	1015	OK
08-07-2022	14:06:38.477	3.738	101.279	24.390	10	0	NotOK(11)	08-07-2022	14:06:38.477	3.738	5.248	OK	08-07-2022	14:06:38.477	3.738	1015	OK
08-07-2022	14:06:39.478	4.739	100.898	24.436	10	0	NotOK(11)	08-07-2022	14:06:39.478	4.739	5.249	OK	08-07-2022	14:06:39.478	4.739	1015	OK
08-07-2022	14:06:40.478	5.739	100.821	24.445	10	0	NotOK(11)	08-07-2022	14:06:40.478	5.739	5.249	OK	08-07-2022	14:06:40.478	5.739	1015	OK
08-07-2022	14:06:41.477	6.738	101.717	24.338	10	0	NotOK(11)	08-07-2022	14:06:41.477	6.738	5.248	OK	08-07-2022	14:06:41.477	6.738	1015	OK
08-07-2022	14:06:42.477	7.738	101.395	24.376	10	0	NotOK(11)	08-07-2022	14:06:42.477	7.738	5.251	OK	08-07-2022	14:06:42.477	7.738	1015	OK
08-07-2022	14:06:43.477	8.738	101.351	24.382	10	0	NotOK(11)	08-07-2022	14:06:43.477	8.738	5.252	OK	08-07-2022	14:06:43.477	8.738	1015	OK
08-07-2022	14:06:44.477	9.739	101.276	24.390	10	0	NotOK(11)	08-07-2022	14:06:44.477	9.739	5.254	OK	08-07-2022	14:06:44.477	9.739	1015	OK
08-07-2022	14:06:45.481	10.743	101.462	24.368	10	0	NotOK(11)	08-07-2022	14:06:45.481	10.743	5.254	OK	08-07-2022	14:06:45.481	10.743	1015	OK
08-07-2022	14:06:46.479	11.741	100.988	24.424	10	0	NotOK(11)	08-07-2022	14:06:46.479	11.741	5.255	OK	08-07-2022	14:06:46.479	11.741	1015	OK
08-07-2022	14:06:47.479	12.741	101.609	24.349	10	0	NotOK(11)	08-07-2022	14:06:47.479	12.741	5.256	OK	08-07-2022	14:06:47.479	12.741	1015	OK
08-07-2022	14:06:48.479	13.741	101.301	24.386	10	0	NotOK(11)	08-07-2022	14:06:48.479	13.741	5.257	OK	08-07-2022	14:06:48.479	13.741	1015	OK
