,lipid_3,lipid_6,lipid_9,lipid_4,lipid_1,lipid_12,lipid_5,lipid_7,lipid_8,lipid_11,lipid_2,lipid_10
metabolite_4,0.827191430202974,0.557203497654619,0.567014506528431,0.566694304720533,0.123407970690118,0.427714093874018,0.000677811966830758,0.375510848561816,0.0902885440906669,0.293110911072553,0.525014199515633,0.00834333393100503
metabolite_6,0.0200117229546083,0.0491580080532468,0.0703426869418261,0.264829330111093,0.149950600434555,0.0204863415104646,0.876567272357097,0.00020484685406955,0.0417324756316906,0.0567598729329464,0.163133815899208,0.18085328757367
metabolite_3,0.00636454466807752,0.00251955830004787,0.00542454901271421,0.377562916298645,0.276069968702784,0.0213954293778505,0.116167572593304,0.18613269207331,0.157473665929253,0.588664978131805,0.341221458445805,0.135467443075543
metabolite_7,0.765875143062995,0.329851383920631,0.344447501316246,0.00023542588763402,0.246844697396041,0.999411433250305,0.261106303689883,0.299050700058481,0.034636592181495,0.00654970912465653,0.00151886202366079,0.142845266830781
metabolite_2,0.185701483918864,0.0114183324892606,0.022452847771574,0.313751952355945,0.81310984379679,0.0173412574555391,0.0762506025201165,0.897181759502628,0.0172492901693319,0.227664908471439,0.16650703141664,0.00982901539350759
metabolite_5,0.21510728589523,0.0772639283853085,0.0923895929197096,0.49085214950781,0.58965662418681,0.0977993622927499,0.0430713262230269,0.00483320043613886,0.75441689616996,0.742333150718156,0.251760417810959,0.842711070228618
