,lipid_3,lipid_6,lipid_9,lipid_4,lipid_1,lipid_12,lipid_5,lipid_7,lipid_8,lipid_11,lipid_2,lipid_10
metabolite_4,0.247257442702458,-0.203958427866253,-0.125894834920254,0.433633891202025,0.451108897507504,0.185047550006197,0.266625567569627,0.62758685278606,0.148881986037575,-0.143422730982517,-0.0990528668205828,0.369933352400265
metabolite_6,0.162821630668956,-0.25230284824432,0.00962627283974199,0.41898441839021,0.397736014860246,0.166368896517212,0.303717739421242,0.718050092136699,0.134277738550464,-0.0110734940443214,0.176790868993418,0.358391337001421
metabolite_3,-0.372167124684857,-0.519125205556363,-0.724344959887594,-0.606586627578069,-0.494638667256155,-0.678754599198713,-0.425265453673653,-0.452930710820009,-0.00667788835202829,-0.0526886858432166,-0.147073097415834,0.078410070859791
metabolite_7,-0.0222559888813146,-0.255307884833693,-0.1854029944797,0.0499118242540208,0.315542772050261,-0.163914393925832,-0.117635293882067,0.173133319320852,0.515520702004661,0.0447806518622859,0.0883281409501677,0.638774437870766
metabolite_2,-0.044426367722218,0.369560993693711,0.0055383052732309,-0.361969980996488,-0.498382510130562,-0.0723711586522424,-0.160084312074079,-0.577625799727614,-0.34881614685435,-0.281692021611136,0.132419239601004,-0.380369352316468
metabolite_5,0.333607382144246,0.0466094570310316,-0.430651996551615,0.113654784148967,-0.161855931789999,0.150394048795391,-0.348601762946102,-0.188486059669535,-0.273565687695472,-0.142920202001175,-0.0444982916030846,0.156432068391477
