#--- Experiment --------------------------------------------------------------------------
#tank2
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/7/2022	12/31/2000	20.678000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1016.415000	22.035000	51.813000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
08-07-2022	12:31:13.082	0.584	92.100	23.711	16	0	NotOK(11)	08-07-2022	12:31:13.082	0.584	5.223	OK	08-07-2022	12:31:13.082	0.584	1015	OK
08-07-2022	12:31:14.083	1.585	92.095	23.712	16	0	NotOK(11)	08-07-2022	12:31:14.083	1.585	5.222	OK	08-07-2022	12:31:14.083	1.585	1015	OK
08-07-2022	12:31:15.083	2.585	92.146	23.706	16	0	NotOK(11)	08-07-2022	12:31:15.083	2.585	5.222	OK	08-07-2022	12:31:15.083	2.585	1015	OK
08-07-2022	12:31:16.083	3.585	91.667	23.768	16	0	NotOK(11)	08-07-2022	12:31:16.083	3.585	5.220	OK	08-07-2022	12:31:16.083	3.585	1016	OK
08-07-2022	12:31:17.084	4.586	92.077	23.714	16	0	NotOK(11)	08-07-2022	12:31:17.084	4.586	5.221	OK	08-07-2022	12:31:17.084	4.586	1016	OK
08-07-2022	12:31:18.083	5.585	92.316	23.684	16	0	NotOK(11)	08-07-2022	12:31:18.083	5.585	5.220	OK	08-07-2022	12:31:18.083	5.585	1015	OK
08-07-2022	12:31:19.084	6.585	91.725	23.761	16	0	NotOK(11)	08-07-2022	12:31:19.084	6.585	5.220	OK	08-07-2022	12:31:19.084	6.585	1015	OK
08-07-2022	12:31:20.082	7.583	91.594	23.778	16	0	NotOK(11)	08-07-2022	12:31:20.082	7.583	5.218	OK	08-07-2022	12:31:20.082	7.583	1016	OK
08-07-2022	12:31:21.083	8.584	92.212	23.697	16	0	NotOK(11)	08-07-2022	12:31:21.083	8.584	5.216	OK	08-07-2022	12:31:21.083	8.584	1015	OK
08-07-2022	12:31:22.083	9.585	92.071	23.716	16	0	NotOK(11)	08-07-2022	12:31:22.083	9.585	5.216	OK	08-07-2022	12:31:22.083	9.585	1015	OK
08-07-2022	12:31:23.082	10.584	92.359	23.678	16	0	NotOK(11)	08-07-2022	12:31:23.082	10.584	5.218	OK	08-07-2022	12:31:23.082	10.584	1015	OK
08-07-2022	12:31:24.083	11.585	91.744	23.758	16	1	NotOK(11)	08-07-2022	12:31:24.083	11.585	5.222	OK	08-07-2022	12:31:24.083	11.585	1015	OK
08-07-2022	12:31:25.083	12.585	91.817	23.748	16	0	NotOK(11)	08-07-2022	12:31:25.083	12.585	5.225	OK	08-07-2022	12:31:25.083	12.585	1015	OK
08-07-2022	12:31:26.083	13.585	91.789	23.752	16	0	NotOK(11)	08-07-2022	12:31:26.083	13.585	5.224	OK	08-07-2022	12:31:26.083	13.585	1015	OK
08-07-2022	12:31:27.085	14.587	91.945	23.732	16	0	NotOK(11)	08-07-2022	12:31:27.085	14.587	5.221	OK	08-07-2022	12:31:27.085	14.587	1015	OK
08-07-2022	12:31:28.086	15.588	92.041	23.720	16	0	NotOK(11)	08-07-2022	12:31:28.086	15.588	5.221	OK	08-07-2022	12:31:28.086	15.588	1015	OK
