#--- Experiment --------------------------------------------------------------------------
#tank2
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.2] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/7/2022	12/31/2000	23.418000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1017.657000	5.680000	51.936000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Oxygen (%air sat.) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A Ch.2 CompT]	Time [A Ch.2 CompT]	 dt (s) [A Ch.2 CompT]	Sample Temp. (°C) [A Ch.2 CompT]	Status [A Ch.2 CompT]	Date [A Ch.2 CompP]	Time [A Ch.2 CompP]	 dt (s) [A Ch.2 CompP]	Pressure (mbar) [A Ch.2 CompP]	Status [A Ch.2 CompP]
08-07-2022	12:31:13.269	0.771	94.671	24.221	7	0	NotOK(12)	08-07-2022	12:31:13.269	0.771	5.224	OK	08-07-2022	12:31:13.269	0.771	1015	OK
08-07-2022	12:31:14.271	1.773	95.181	24.156	7	0	NotOK(12)	08-07-2022	12:31:14.271	1.773	5.222	OK	08-07-2022	12:31:14.271	1.773	1015	OK
08-07-2022	12:31:15.270	2.772	96.136	24.035	7	0	NotOK(12)	08-07-2022	12:31:15.270	2.772	5.222	OK	08-07-2022	12:31:15.270	2.772	1015	OK
08-07-2022	12:31:16.270	3.772	95.860	24.069	7	0	NotOK(12)	08-07-2022	12:31:16.270	3.772	5.220	OK	08-07-2022	12:31:16.270	3.772	1016	OK
08-07-2022	12:31:17.270	4.772	94.705	24.217	7	0	NotOK(12)	08-07-2022	12:31:17.270	4.772	5.220	OK	08-07-2022	12:31:17.270	4.772	1015	OK
08-07-2022	12:31:18.270	5.772	95.336	24.136	7	0	NotOK(12)	08-07-2022	12:31:18.270	5.772	5.220	OK	08-07-2022	12:31:18.270	5.772	1015	OK
08-07-2022	12:31:19.272	6.773	95.052	24.172	7	0	NotOK(12)	08-07-2022	12:31:19.272	6.773	5.221	OK	08-07-2022	12:31:19.272	6.773	1015	OK
08-07-2022	12:31:20.270	7.771	95.023	24.176	7	0	NotOK(12)	08-07-2022	12:31:20.270	7.771	5.216	OK	08-07-2022	12:31:20.270	7.771	1016	OK
08-07-2022	12:31:21.268	8.770	95.662	24.095	7	0	NotOK(12)	08-07-2022	12:31:21.268	8.770	5.216	OK	08-07-2022	12:31:21.268	8.770	1015	OK
08-07-2022	12:31:22.270	9.772	95.825	24.074	7	0	NotOK(12)	08-07-2022	12:31:22.270	9.772	5.216	OK	08-07-2022	12:31:22.270	9.772	1016	OK
08-07-2022	12:31:23.269	10.771	95.332	24.136	7	0	NotOK(12)	08-07-2022	12:31:23.269	10.771	5.219	OK	08-07-2022	12:31:23.269	10.771	1016	OK
08-07-2022	12:31:24.270	11.772	95.066	24.170	7	0	NotOK(12)	08-07-2022	12:31:24.270	11.772	5.223	OK	08-07-2022	12:31:24.270	11.772	1015	OK
08-07-2022	12:31:25.270	12.772	95.510	24.113	7	0	NotOK(12)	08-07-2022	12:31:25.270	12.772	5.224	OK	08-07-2022	12:31:25.270	12.772	1015	OK
08-07-2022	12:31:26.271	13.773	95.166	24.157	7	0	NotOK(12)	08-07-2022	12:31:26.271	13.773	5.223	OK	08-07-2022	12:31:26.271	13.773	1015	OK
