#--- Experiment --------------------------------------------------------------------------
#Tank_1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/26/2022	12/31/2000	21.823065	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1013.981995	13.041400	67.535004	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
26-07-2022	14:05:12.207	0.433	101.243	21.737	25	1	NotOK(11)	26-07-2022	14:05:12.207	0.433	13.037	OK	26-07-2022	14:05:12.207	0.433	1014	OK
26-07-2022	14:05:13.203	1.429	101.487	21.709	25	0	NotOK(11)	26-07-2022	14:05:13.203	1.429	13.039	OK	26-07-2022	14:05:13.203	1.429	1014	OK
26-07-2022	14:05:14.290	2.516	101.337	21.726	25	0	NotOK(11)	26-07-2022	14:05:14.290	2.516	13.041	OK	26-07-2022	14:05:14.290	2.516	1014	OK
26-07-2022	14:05:15.288	3.514	101.301	21.730	25	0	NotOK(11)	26-07-2022	14:05:15.288	3.514	13.041	OK	26-07-2022	14:05:15.288	3.514	1014	OK
26-07-2022	14:05:16.288	4.514	101.415	21.716	25	0	NotOK(11)	26-07-2022	14:05:16.288	4.514	13.042	OK	26-07-2022	14:05:16.288	4.514	1014	OK
26-07-2022	14:05:17.281	5.507	101.295	21.731	25	0	NotOK(11)	26-07-2022	14:05:17.281	5.507	13.042	OK	26-07-2022	14:05:17.281	5.507	1014	OK
26-07-2022	14:05:18.291	6.517	101.114	21.751	25	0	NotOK(11)	26-07-2022	14:05:18.291	6.517	13.046	OK	26-07-2022	14:05:18.291	6.517	1014	OK
26-07-2022	14:05:19.209	7.435	101.352	21.723	25	0	NotOK(11)	26-07-2022	14:05:19.209	7.435	13.050	OK	26-07-2022	14:05:19.209	7.435	1014	OK
26-07-2022	14:05:20.205	8.431	101.653	21.689	25	0	NotOK(11)	26-07-2022	14:05:20.205	8.431	13.052	OK	26-07-2022	14:05:20.205	8.431	1014	OK
26-07-2022	14:05:21.203	9.430	101.522	21.703	25	1	NotOK(11)	26-07-2022	14:05:21.203	9.430	13.053	OK	26-07-2022	14:05:21.203	9.430	1014	OK
26-07-2022	14:05:22.205	10.432	101.565	21.699	25	1	NotOK(11)	26-07-2022	14:05:22.205	10.432	13.053	OK	26-07-2022	14:05:22.205	10.432	1014	OK
26-07-2022	14:05:23.204	11.431	101.468	21.710	25	0	NotOK(11)	26-07-2022	14:05:23.204	11.431	13.054	OK	26-07-2022	14:05:23.204	11.431	1014	OK
26-07-2022	14:05:24.213	12.439	101.591	21.695	26	0	NotOK(11)	26-07-2022	14:05:24.213	12.439	13.053	OK	26-07-2022	14:05:24.213	12.439	1014	OK
26-07-2022	14:05:25.204	13.430	101.596	21.695	26	0	NotOK(11)	26-07-2022	14:05:25.204	13.430	13.053	OK	26-07-2022	14:05:25.204	13.430	1014	OK
26-07-2022	14:05:26.208	14.434	101.738	21.679	26	1	NotOK(11)	26-07-2022	14:05:26.208	14.434	13.054	OK	26-07-2022	14:05:26.208	14.434	1014	OK
26-07-2022	14:05:27.283	15.509	101.486	21.707	26	0	NotOK(11)	26-07-2022	14:05:27.283	15.509	13.054	OK	26-07-2022	14:05:27.283	15.509	1014	OK
