#--- Experiment --------------------------------------------------------------------------
#Tank_1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/26/2022	12/31/2000	22.185465	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1013.995972	13.043801	67.128998	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
26-07-2022	14:05:11.829	0.055	101.862	22.028	29	0	NotOK(11)	26-07-2022	14:05:11.829	0.055	13.036	OK	26-07-2022	14:05:11.829	0.055	1014	OK
26-07-2022	14:05:12.829	1.055	101.755	22.040	29	0	NotOK(11)	26-07-2022	14:05:12.829	1.055	13.038	OK	26-07-2022	14:05:12.829	1.055	1014	OK
26-07-2022	14:05:13.832	2.058	101.662	22.051	29	1	NotOK(11)	26-07-2022	14:05:13.832	2.058	13.040	OK	26-07-2022	14:05:13.832	2.058	1014	OK
26-07-2022	14:05:14.832	3.058	101.885	22.025	29	1	NotOK(11)	26-07-2022	14:05:14.832	3.058	13.041	OK	26-07-2022	14:05:14.832	3.058	1014	OK
26-07-2022	14:05:15.832	4.058	101.719	22.044	29	1	NotOK(11)	26-07-2022	14:05:15.832	4.058	13.040	OK	26-07-2022	14:05:15.832	4.058	1014	OK
26-07-2022	14:05:16.832	5.058	101.486	22.071	29	0	NotOK(11)	26-07-2022	14:05:16.832	5.058	13.042	OK	26-07-2022	14:05:16.832	5.058	1014	OK
26-07-2022	14:05:17.840	6.066	101.581	22.060	29	0	NotOK(11)	26-07-2022	14:05:17.840	6.066	13.044	OK	26-07-2022	14:05:17.840	6.066	1014	OK
26-07-2022	14:05:18.832	7.058	101.770	22.037	28	0	NotOK(11)	26-07-2022	14:05:18.832	7.058	13.049	OK	26-07-2022	14:05:18.832	7.058	1014	OK
26-07-2022	14:05:19.832	8.058	102.002	22.011	26	0	NotOK(11)	26-07-2022	14:05:19.832	8.058	13.051	OK	26-07-2022	14:05:19.832	8.058	1014	OK
26-07-2022	14:05:20.830	9.057	101.471	22.072	26	0	NotOK(11)	26-07-2022	14:05:20.830	9.057	13.053	OK	26-07-2022	14:05:20.830	9.057	1014	OK
26-07-2022	14:05:21.832	10.059	101.719	22.043	26	0	NotOK(11)	26-07-2022	14:05:21.832	10.059	13.053	OK	26-07-2022	14:05:21.832	10.059	1014	OK
26-07-2022	14:05:22.831	11.058	102.048	22.006	28	0	NotOK(11)	26-07-2022	14:05:22.831	11.058	13.053	OK	26-07-2022	14:05:22.831	11.058	1014	OK
26-07-2022	14:05:23.831	12.057	102.122	21.997	28	0	NotOK(11)	26-07-2022	14:05:23.831	12.057	13.053	OK	26-07-2022	14:05:23.831	12.057	1014	OK
26-07-2022	14:05:24.830	13.056	102.105	21.999	28	0	NotOK(11)	26-07-2022	14:05:24.830	13.056	13.052	OK	26-07-2022	14:05:24.830	13.056	1014	OK
