"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"DG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/0:0)","DG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z)/0:0)","HMDB0007250","9543737",NA,"[H][C@](CO)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC","1"
"DG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/0:0)","DG(18:3(9Z,12Z,15Z)/20:2(11Z,14Z)/0:0)","HMDB0007312","9543784",NA,"[H][C@](CO)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC","1"
"DG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/0:0)","DG(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/0:0)","HMDB0007314","9543795",NA,"[H][C@](CO)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC","1"
"N-(2-Hydroxyethyl)butyramide","NA","NA","NA","NA","NA","0"
"1-tetradecanoyl-2-(9Z-hexadecenoyl)-sn-glycero-3-phosphocholine","PC(14:0/16:1(9Z))","HMDB0007870","24778615","C00157","CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC","1"
"1-Palmitoyl-2-palmitoleoyl-sn-glycero-3-phosphocholine","PC(16:0/16:1(9Z))","HMDB0007969","6443788","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC","1"
"1-Palmitoyl-2-palmitoleoylphosphatidylcholine","PC(16:0/16:1(9Z))","HMDB0007969","6443788","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCC","1"
"1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine","NA","NA","NA","NA","NA","0"
"[3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-[(Z)-hexadec-9-enoyl]oxypropyl] hexadecanoate","NA","NA","NA","NA","NA","0"
