#--- Experiment --------------------------------------------------------------------------
#tank1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.3] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/12/2022	12/31/2000	24.262000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1008.331000	6.465000	63.889000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.3 Main]	Time [A Ch.3 Main]	 dt (s) [A Ch.3 Main]	Oxygen (%air sat.) [A Ch.3 Main]	dphi (°) [A Ch.3 Main]	Signal Intensity (mV) [A Ch.3 Main]	Ambient Light (mV) [A Ch.3 Main]	Status [A Ch.3 Main]	Date [A Ch.3 CompT]	Time [A Ch.3 CompT]	 dt (s) [A Ch.3 CompT]	Sample Temp. (°C) [A Ch.3 CompT]	Status [A Ch.3 CompT]	Date [A Ch.3 CompP]	Time [A Ch.3 CompP]	 dt (s) [A Ch.3 CompP]	Pressure (mbar) [A Ch.3 CompP]	Status [A Ch.3 CompP]
12-07-2022	16:16:16.041	0.213	113.641	22.031	36	0	NotOK(11)	12-07-2022	16:16:16.041	0.213	12.578	OK	12-07-2022	16:16:16.041	0.213	1007	OK
12-07-2022	16:16:17.042	1.214	113.716	22.023	36	0	NotOK(11)	12-07-2022	16:16:17.042	1.214	12.578	OK	12-07-2022	16:16:17.042	1.214	1007	OK
12-07-2022	16:16:18.057	2.229	113.764	22.018	36	0	NotOK(11)	12-07-2022	16:16:18.057	2.229	12.580	OK	12-07-2022	16:16:18.057	2.229	1007	OK
12-07-2022	16:16:19.043	3.215	113.667	22.028	36	0	NotOK(11)	12-07-2022	16:16:19.043	3.215	12.581	OK	12-07-2022	16:16:19.043	3.215	1007	OK
12-07-2022	16:16:20.059	4.231	113.771	22.017	36	0	NotOK(11)	12-07-2022	16:16:20.059	4.231	12.584	OK	12-07-2022	16:16:20.059	4.231	1007	OK
12-07-2022	16:16:21.062	5.234	113.891	22.004	36	0	NotOK(11)	12-07-2022	16:16:21.062	5.234	12.582	OK	12-07-2022	16:16:21.062	5.234	1007	OK
12-07-2022	16:16:22.046	6.218	113.749	22.020	36	0	NotOK(11)	12-07-2022	16:16:22.046	6.218	12.581	OK	12-07-2022	16:16:22.046	6.218	1007	OK
12-07-2022	16:16:23.046	7.217	113.941	22.000	36	0	NotOK(11)	12-07-2022	16:16:23.046	7.217	12.582	OK	12-07-2022	16:16:23.046	7.217	1007	OK
12-07-2022	16:16:24.044	8.215	113.968	21.997	36	0	NotOK(11)	12-07-2022	16:16:24.044	8.215	12.583	OK	12-07-2022	16:16:24.044	8.215	1007	OK
12-07-2022	16:16:25.045	9.217	114.063	21.987	36	0	NotOK(11)	12-07-2022	16:16:25.045	9.217	12.585	OK	12-07-2022	16:16:25.045	9.217	1007	OK
12-07-2022	16:16:26.051	10.223	114.055	21.987	36	0	NotOK(11)	12-07-2022	16:16:26.051	10.223	12.582	OK	12-07-2022	16:16:26.051	10.223	1007	OK
12-07-2022	16:16:27.044	11.216	114.061	21.987	36	0	NotOK(11)	12-07-2022	16:16:27.044	11.216	12.581	OK	12-07-2022	16:16:27.044	11.216	1007	OK
12-07-2022	16:16:28.045	12.217	114.204	21.973	36	0	NotOK(11)	12-07-2022	16:16:28.045	12.217	12.581	OK	12-07-2022	16:16:28.045	12.217	1007	OK
12-07-2022	16:16:29.046	13.218	113.953	21.998	36	0	NotOK(11)	12-07-2022	16:16:29.046	13.218	12.580	OK	12-07-2022	16:16:29.046	13.218	1007	OK
12-07-2022	16:16:30.059	14.231	114.007	21.992	36	0	NotOK(11)	12-07-2022	16:16:30.059	14.231	12.583	OK	12-07-2022	16:16:30.059	14.231	1007	OK
12-07-2022	16:16:31.048	15.220	114.231	21.969	36	0	NotOK(11)	12-07-2022	16:16:31.048	15.220	12.585	OK	12-07-2022	16:16:31.048	15.220	1007	OK
12-07-2022	16:16:32.045	16.217	113.972	21.995	36	0	NotOK(11)	12-07-2022	16:16:32.045	16.217	12.587	OK	12-07-2022	16:16:32.045	16.217	1007	OK
12-07-2022	16:16:33.050	17.222	114.185	21.974	36	0	NotOK(11)	12-07-2022	16:16:33.050	17.222	12.586	OK	12-07-2022	16:16:33.050	17.222	1007	OK
