#--- Experiment --------------------------------------------------------------------------
#tank1
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.3.1.1746   www.pyroscience.com
#TARRANT-X230
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-Ofav [A] FSO2-C4 SN:247475085D64A795 Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - SC6-540-199
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	20% (C)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	7/8/2022	12/31/2000	21.558000	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.154000	30.130000	51.761000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (%air sat.) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
12-07-2022	16:16:15.967	0.139	NaN	-179.688	1	1	NotOK(12)	12-07-2022	16:16:15.967	0.139	12.579	OK	12-07-2022	16:16:15.967	0.139	1007	OK
12-07-2022	16:16:16.968	1.140	NaN	-179.501	1	1	NotOK(12)	12-07-2022	16:16:16.968	1.140	12.577	OK	12-07-2022	16:16:16.968	1.140	1007	OK
12-07-2022	16:16:17.968	2.140	NaN	179.521	1	1	NotOK(12)	12-07-2022	16:16:17.968	2.140	12.579	OK	12-07-2022	16:16:17.968	2.140	1007	OK
12-07-2022	16:16:18.969	3.141	NaN	-178.314	1	2	NotOK(12)	12-07-2022	16:16:18.969	3.141	12.581	OK	12-07-2022	16:16:18.969	3.141	1007	OK
12-07-2022	16:16:19.985	4.157	NaN	-178.835	1	2	NotOK(12)	12-07-2022	16:16:19.985	4.157	12.583	OK	12-07-2022	16:16:19.985	4.157	1007	OK
12-07-2022	16:16:20.987	5.159	NaN	-177.191	1	2	NotOK(12)	12-07-2022	16:16:20.987	5.159	12.581	OK	12-07-2022	16:16:20.987	5.159	1007	OK
12-07-2022	16:16:21.970	6.142	NaN	178.341	1	2	NotOK(12)	12-07-2022	16:16:21.970	6.142	12.581	OK	12-07-2022	16:16:21.970	6.142	1007	OK
12-07-2022	16:16:22.970	7.141	NaN	-179.748	1	2	NotOK(12)	12-07-2022	16:16:22.970	7.141	12.582	OK	12-07-2022	16:16:22.970	7.141	1007	OK
12-07-2022	16:16:23.970	8.141	NaN	-179.497	1	2	NotOK(12)	12-07-2022	16:16:23.970	8.141	12.583	OK	12-07-2022	16:16:23.970	8.141	1007	OK
12-07-2022	16:16:24.969	9.141	NaN	178.984	1	2	NotOK(12)	12-07-2022	16:16:24.969	9.141	12.585	OK	12-07-2022	16:16:24.969	9.141	1007	OK
12-07-2022	16:16:25.975	10.147	NaN	-178.572	1	2	NotOK(12)	12-07-2022	16:16:25.975	10.147	12.582	OK	12-07-2022	16:16:25.975	10.147	1007	OK
12-07-2022	16:16:26.970	11.142	NaN	-177.958	1	1	NotOK(12)	12-07-2022	16:16:26.970	11.142	12.581	OK	12-07-2022	16:16:26.970	11.142	1007	OK
12-07-2022	16:16:27.969	12.141	NaN	177.806	1	1	NotOK(12)	12-07-2022	16:16:27.969	12.141	12.581	OK	12-07-2022	16:16:27.969	12.141	1007	OK
12-07-2022	16:16:28.970	13.142	NaN	179.251	1	2	NotOK(12)	12-07-2022	16:16:28.970	13.142	12.580	OK	12-07-2022	16:16:28.970	13.142	1007	OK
